,equity
2020-07-14,11915956.964183934
2020-07-15,11935305.099222263
2020-07-16,11954880.057841904
2020-07-17,11974500.490161698
2020-07-18,11974500.490161698
2020-07-19,11974500.490161698
2020-07-20,11994384.544560026
2020-07-21,12014329.851650897
2020-07-22,12034215.639635708
2020-07-23,12053975.519451164
2020-07-24,12073736.59188745
2020-07-25,12073736.59188745
2020-07-26,12073736.59188745
2020-07-27,12093507.239940576
2020-07-28,12113051.272411998
2020-07-29,12132587.599611567
2020-07-30,12152236.127327003
2020-07-31,12171579.671939945
2020-08-01,12171579.671939945
2020-08-02,12171579.671939945
2020-08-03,12190372.998361327
2020-08-04,12208611.531469282
2020-08-05,12226951.479802096
2020-08-06,12245410.29493396
2020-08-07,12263968.001452107
2020-08-08,12263968.001452107
2020-08-09,12263968.001452107
2020-08-10,12283440.993948914
2020-08-11,12303284.330567038
2020-08-12,12323201.554063963
2020-08-13,12343098.005594488
2020-08-14,12362881.997742014
2020-08-15,12362881.997742014
2020-08-16,12362881.997742014
2020-08-17,12382185.809812665
2020-08-18,12401332.050516592
2020-08-19,12420227.461222515
2020-08-20,12439093.281782623
2020-08-21,12457894.169240503
2020-08-22,12457894.169240503
2020-08-23,12457894.169240503
2020-08-24,12476700.477731593
2020-08-25,12495459.904919285
2020-08-26,12514074.09416144
2020-08-27,12532503.23456317
2020-08-28,12550780.369739946
2020-08-29,12550780.369739946
2020-08-30,12550780.369739946
2020-08-31,12568525.77599952
2020-09-01,12586298.667885536
2020-09-02,12604274.591012843
2020-09-03,12622521.637580382
2020-09-04,12641025.479206806
2020-09-05,12641025.479206806
2020-09-06,12641025.479206806
2020-09-07,12641025.479206806
2020-09-08,12659363.082769783
2020-09-09,12677601.441091256
2020-09-10,12695611.058643555
2020-09-11,12713484.783427706
2020-09-12,12713484.783427706
2020-09-13,12713484.783427706
2020-09-14,12730982.041403046
2020-09-15,12748541.361359723
2020-09-16,12765861.826109465
2020-09-17,12783509.822583733
2020-09-18,12801013.618034834
2020-09-19,12801013.618034834
2020-09-20,12801013.618034834
2020-09-21,12818014.035752432
2020-09-22,12834521.881905578
2020-09-23,12850422.634176327
2020-09-24,12865588.308445645
2020-09-25,12880197.10388392
2020-09-26,12880197.10388392
2020-09-27,12880197.10388392
2020-09-28,12894159.336386146
2020-09-29,12907499.05666436
2020-09-30,12920406.264226677
2020-10-01,12933227.91425748
2020-10-02,12945110.846251126
2020-10-03,12945110.846251126
2020-10-04,12945110.846251126
2020-10-05,12957319.903344264
2020-10-06,12969625.749346923
2020-10-07,12982091.400423057
2020-10-08,12995350.091654949
2020-10-09,13009270.380182303
2020-10-10,13009270.380182303
2020-10-11,13009270.380182303
2020-10-12,13009270.380182303
2020-10-13,13023012.551432628
2020-10-14,13037368.331845248
2020-10-15,13051567.381188786
2020-10-16,13065257.851578113
2020-10-17,13065257.851578113
2020-10-18,13065257.851578113
2020-10-19,13078740.420895895
2020-10-20,13092255.768606456
2020-10-21,13106034.325537527
2020-10-22,13120395.677273309
2020-10-23,13135342.639612759
2020-10-24,13135342.639612759
2020-10-25,13135342.639612759
2020-10-26,13150572.447519349
2020-10-27,13165651.346035402
2020-10-28,13180006.78152706
2020-10-29,13193562.230664939
2020-10-30,13206421.941128073
2020-10-31,13206421.941128073
2020-11-01,13206421.941128073
2020-11-02,13206421.941128073
2020-11-03,13218968.545149837
2020-11-04,13231694.343736116
2020-11-05,13245200.310034717
2020-11-06,13259012.96180659
2020-11-07,13259012.96180659
2020-11-08,13259012.96180659
2020-11-09,13273889.965343108
2020-11-10,13290289.181583123
2020-11-11,13308145.048693076
2020-11-12,13327196.05773766
2020-11-13,13346955.082861474
2020-11-14,13346955.082861474
2020-11-15,13346955.082861474
2020-11-16,13367341.648253769
2020-11-17,13387861.800637405
2020-11-18,13408726.130577479
2020-11-19,13430395.87682618
2020-11-20,13430395.87682618
2020-11-21,13430395.87682618
2020-11-22,13430395.87682618
2020-11-23,13452872.565200765
2020-11-24,13476712.501753643
2020-11-25,13501482.473612247
2020-11-26,13527204.328728199
2020-11-27,13553517.07073342
2020-11-28,13553517.07073342
2020-11-29,13553517.07073342
2020-11-30,13579529.175636576
2020-12-01,13605300.246567214
2020-12-02,13631047.726143038
2020-12-03,13657060.957310911
2020-12-04,13683960.81739028
2020-12-05,13683960.81739028
2020-12-06,13683960.81739028
2020-12-07,13711478.573489135
2020-12-08,13739398.366273204
2020-12-09,13767608.236512264
2020-12-10,13796037.782080041
2020-12-11,13824565.3110973
2020-12-12,13824565.3110973
2020-12-13,13824565.3110973
2020-12-14,13853382.939895168
2020-12-15,13882646.672464522
2020-12-16,13912266.160109546
2020-12-17,13942146.4467492
2020-12-18,13972039.678492319
2020-12-19,13972039.678492319
2020-12-20,13972039.678492319
2020-12-21,14001703.648595437
2020-12-22,14031150.923097383
2020-12-23,14060462.494923515
2020-12-24,14060462.494923515
2020-12-25,14060462.494923515
2020-12-26,14060462.494923515
2020-12-27,14060462.494923515
2020-12-28,14089790.508372998
2020-12-29,14119503.699451346
2020-12-30,14149623.980740601
2020-12-31,14149623.980740601
2021-01-01,14149623.980740601
2021-01-02,14149623.980740601
2021-01-03,14149623.980740601
2021-01-04,14180271.789658468
2021-01-05,14211499.95395012
2021-01-06,14243322.150915883
2021-01-07,14276067.06365259
2021-01-08,14309662.077321703
2021-01-09,14309662.077321703
2021-01-10,14309662.077321703
2021-01-11,14343923.263135
2021-01-12,14378328.254105184
2021-01-13,14412328.993071534
2021-01-14,14445678.794544818
2021-01-15,14478203.105845388
2021-01-16,14478203.105845388
2021-01-17,14478203.105845388
2021-01-18,14509735.308563825
2021-01-19,14540606.849653328
2021-01-20,14571137.255988562
2021-01-21,14601139.282141477
2021-01-22,14630698.337089172
2021-01-23,14630698.337089172
2021-01-24,14630698.337089172
2021-01-25,14630698.337089172
2021-01-26,14659725.700787896
2021-01-27,14688205.629283233
2021-01-28,14716580.73881473
2021-01-29,14744854.701561641
2021-01-30,14744854.701561641
2021-01-31,14744854.701561641
2021-02-01,14773219.38960411
2021-02-02,14802262.092022078
2021-02-03,14831885.739615409
2021-02-04,14861969.743124582
2021-02-05,14892621.323156014
2021-02-06,14892621.323156014
2021-02-07,14892621.323156014
2021-02-08,14923158.762459252
2021-02-09,14953187.278838579
2021-02-10,14982846.49941275
2021-02-11,15012183.132127438
2021-02-12,15041483.183650868
2021-02-13,15041483.183650868
2021-02-14,15041483.183650868
2021-02-15,15041483.183650868
2021-02-16,15041483.183650868
2021-02-17,15071320.227073466
2021-02-18,15101696.793116292
2021-02-19,15131773.484720785
2021-02-20,15131773.484720785
2021-02-21,15131773.484720785
2021-02-22,15159630.309785483
2021-02-23,15185911.291140758
2021-02-24,15210211.841949005
2021-02-25,15232773.643345153
2021-02-26,15255077.808132231
2021-02-27,15255077.808132231
2021-02-28,15255077.808132231
2021-03-01,15276914.418731863
2021-03-02,15297696.235109195
2021-03-03,15316942.02670015
2021-03-04,15335753.380687071
2021-03-05,15354372.887373496
2021-03-06,15354372.887373496
2021-03-07,15354372.887373496
2021-03-08,15372641.544488259
2021-03-09,15390801.849944388
2021-03-10,15409438.397458632
2021-03-11,15428441.710572643
2021-03-12,15447993.621396743
2021-03-13,15447993.621396743
2021-03-14,15447993.621396743
2021-03-15,15468605.607744148
2021-03-16,15489816.328815168
2021-03-17,15511660.473345013
2021-03-18,15533531.471681261
2021-03-19,15555775.561302206
2021-03-20,15555775.561302206
2021-03-21,15555775.561302206
2021-03-22,15577961.076845875
2021-03-23,15599987.637459762
2021-03-24,15621558.288304541
2021-03-25,15643086.834360864
2021-03-26,15664506.268738836
2021-03-27,15664506.268738836
2021-03-28,15664506.268738836
2021-03-29,15686198.530980576
2021-03-30,15708154.750789067
2021-03-31,15730715.687796887
2021-04-01,15753439.217958186
2021-04-02,15753439.217958186
2021-04-03,15753439.217958186
2021-04-04,15753439.217958186
2021-04-05,15776450.639414601
2021-04-06,15799610.782187838
2021-04-07,15822842.935097778
2021-04-08,15845820.16535199
2021-04-09,15868586.449155884
2021-04-10,15868586.449155884
2021-04-11,15868586.449155884
2021-04-12,15891220.77457305
2021-04-13,15913855.606868356
2021-04-14,15936632.71078262
2021-04-15,15959223.323176706
2021-04-16,15981380.37640206
2021-04-17,15981380.37640206
2021-04-18,15981380.37640206
2021-04-19,16003650.510380581
2021-04-20,16025751.594929295
2021-04-21,16025751.594929295
2021-04-22,16047844.87447894
2021-04-23,16070168.241315192
2021-04-24,16070168.241315192
2021-04-25,16070168.241315192
2021-04-26,16092841.240929598
2021-04-27,16114996.667695265
2021-04-28,16137057.220751485
2021-04-29,16158996.872904811
2021-04-30,16180828.065342914
2021-05-01,16180828.065342914
2021-05-02,16180828.065342914
2021-05-03,16202483.506255457
2021-05-04,16223908.974948686
2021-05-05,16245202.186974054
2021-05-06,16266526.110805875
2021-05-07,16288081.708292443
2021-05-08,16288081.708292443
2021-05-09,16288081.708292443
2021-05-10,16310118.060404813
2021-05-11,16332996.942448486
2021-05-12,16356315.087852377
2021-05-13,16380192.275782228
2021-05-14,16404662.277640363
2021-05-15,16404662.277640363
2021-05-16,16404662.277640363
2021-05-17,16430028.601729875
2021-05-18,16455944.022943823
2021-05-19,16482408.808483714
2021-05-20,16508911.956235994
2021-05-21,16535269.998416688
2021-05-22,16535269.998416688
2021-05-23,16535269.998416688
2021-05-24,16561499.908517445
2021-05-25,16587713.924207762
2021-05-26,16613892.969401304
2021-05-27,16639994.80443632
2021-05-28,16666354.780263606
2021-05-29,16666354.780263606
2021-05-30,16666354.780263606
2021-05-31,16692850.011070007
2021-06-01,16719865.829272563
2021-06-02,16747555.971441424
2021-06-03,16747555.971441424
2021-06-04,16776111.949688941
2021-06-05,16776111.949688941
2021-06-06,16776111.949688941
2021-06-07,16805149.225114524
2021-06-08,16834634.327244643
2021-06-09,16864586.378056813
2021-06-10,16894747.3562085
2021-06-11,16924920.867156614
2021-06-12,16924920.867156614
2021-06-13,16924920.867156614
2021-06-14,16955288.24270084
2021-06-15,16985751.528724477
2021-06-16,17016310.312614873
2021-06-17,17046624.42878373
2021-06-18,17076725.824034814
2021-06-19,17076725.824034814
2021-06-20,17076725.824034814
2021-06-21,17106811.737866696
2021-06-22,17136892.500355102
2021-06-23,17167061.19901996
2021-06-24,17197807.155262865
2021-06-25,17228787.56225096
2021-06-26,17228787.56225096
2021-06-27,17228787.56225096
2021-06-28,17259773.181355283
2021-06-29,17290722.839690007
2021-06-30,17321640.122835714
2021-07-01,17352333.18327802
2021-07-02,17383014.214540325
2021-07-03,17383014.214540325
2021-07-04,17383014.214540325
2021-07-05,17413600.71421354
2021-07-06,17443706.703775737
2021-07-07,17473232.405175924
2021-07-08,17502128.330002025
2021-07-09,17502128.330002025
2021-07-10,17502128.330002025
2021-07-11,17502128.330002025
2021-07-12,17530570.998421866
2021-07-13,17558722.89210577
2021-07-14,17586692.242702287
2021-07-15,17614532.77768739
2021-07-16,17642034.96180713
2021-07-17,17642034.96180713
2021-07-18,17642034.96180713
2021-07-19,17669046.16346107
2021-07-20,17695507.97039281
2021-07-21,17721764.952202294
2021-07-22,17747888.71694364
2021-07-23,17774296.951855965
2021-07-24,17774296.951855965
2021-07-25,17774296.951855965
2021-07-26,17801181.89626107
2021-07-27,17828189.191886887
2021-07-28,17855447.42313658
2021-07-29,17882955.61956468
2021-07-30,17910515.36445014
2021-07-31,17910515.36445014
2021-08-01,17910515.36445014
2021-08-02,17937719.38892493
2021-08-03,17964699.93867943
2021-08-04,17991121.698550433
2021-08-05,18017803.169948112
2021-08-06,18044910.113628633
2021-08-07,18044910.113628633
2021-08-08,18044910.113628633
2021-08-09,18072699.26459154
2021-08-10,18101127.990322456
2021-08-11,18129516.86124295
2021-08-12,18158104.23011308
2021-08-13,18187180.46533744
2021-08-14,18187180.46533744
2021-08-15,18187180.46533744
2021-08-16,18216364.813661713
2021-08-17,18245135.85571274
2021-08-18,18273242.392152674
2021-08-19,18300504.139683757
2021-08-20,18326863.446948558
2021-08-21,18326863.446948558
2021-08-22,18326863.446948558
2021-08-23,18353277.79157014
2021-08-24,18379883.586491752
2021-08-25,18407037.141634915
2021-08-26,18434591.54922972
2021-08-27,18462709.282225404
2021-08-28,18462709.282225404
2021-08-29,18462709.282225404
2021-08-30,18491185.086240962
2021-08-31,18519489.615923636
2021-09-01,18547586.324331723
2021-09-02,18575273.892999675
2021-09-03,18602220.560125858
2021-09-04,18602220.560125858
2021-09-05,18602220.560125858
2021-09-06,18628538.177196935
2021-09-07,18628538.177196935
2021-09-08,18653983.59110331
2021-09-09,18678861.422454134
2021-09-10,18703235.670125052
2021-09-11,18703235.670125052
2021-09-12,18703235.670125052
2021-09-13,18727605.522436205
2021-09-14,18751807.394961547
2021-09-15,18776495.647512075
2021-09-16,18801202.61959306
2021-09-17,18825560.356975753
2021-09-18,18825560.356975753
2021-09-19,18825560.356975753
2021-09-20,18849405.104591027
2021-09-21,18872933.97970033
2021-09-22,18896362.63872085
2021-09-23,18920114.27402868
2021-09-24,18945024.981479004
2021-09-25,18945024.981479004
2021-09-26,18945024.981479004
2021-09-27,18970745.03524973
2021-09-28,18997013.188190557
2021-09-29,19023824.22793066
2021-09-30,19050879.361770377
2021-10-01,19078239.344162684
2021-10-02,19078239.344162684
2021-10-03,19078239.344162684
2021-10-04,19106175.75113036
2021-10-05,19134912.332676418
2021-10-06,19164040.08272419
2021-10-07,19193701.52818015
2021-10-08,19223840.8596366
2021-10-09,19223840.8596366
2021-10-10,19223840.8596366
2021-10-11,19254078.506815407
2021-10-12,19254078.506815407
2021-10-13,19284539.012222074
2021-10-14,19315328.952174798
2021-10-15,19346313.759810787
2021-10-16,19346313.759810787
2021-10-17,19346313.759810787
2021-10-18,19377269.589052856
2021-10-19,19407815.72034043
2021-10-20,19437894.36276514
2021-10-21,19467172.385277674
2021-10-22,19495683.276573148
2021-10-23,19495683.276573148
2021-10-24,19495683.276573148
2021-10-25,19524113.739566665
2021-10-26,19552705.502823323
2021-10-27,19581583.156348307
2021-10-28,19611135.129148502
2021-10-29,19640455.333336633
2021-10-30,19640455.333336633
2021-10-31,19640455.333336633
2021-11-01,19669485.73120454
2021-11-02,19669485.73120454
2021-11-03,19697817.315800034
2021-11-04,19725250.085806727
2021-11-05,19751544.840115007
2021-11-06,19751544.840115007
2021-11-07,19751544.840115007
2021-11-08,19777253.76725541
2021-11-09,19802564.524596255
2021-11-10,19827644.898091566
2021-11-11,19852999.883071143
2021-11-12,19879393.55538989
2021-11-13,19879393.55538989
2021-11-14,19879393.55538989
2021-11-15,19879393.55538989
2021-11-16,19906183.598326825
2021-11-17,19933002.393162783
2021-11-18,19958775.192221515
2021-11-19,19984456.14775674
2021-11-20,19984456.14775674
2021-11-21,19984456.14775674
2021-11-22,20009794.922102775
2021-11-23,20035271.3586742
2021-11-24,20061365.21788929
2021-11-25,20088795.710163888
2021-11-26,20117039.271248467
2021-11-27,20117039.271248467
2021-11-28,20117039.271248467
2021-11-29,20146345.589126803
2021-11-30,20176233.831556942
2021-12-01,20206299.374079544
2021-12-02,20236342.321540803
2021-12-03,20266168.879843358
2021-12-04,20266168.879843358
2021-12-05,20266168.879843358
2021-12-06,20295843.477153733
2021-12-07,20325345.18686949
2021-12-08,20355709.26775396
2021-12-09,20386345.730757553
2021-12-10,20417272.457862012
2021-12-11,20417272.457862012
2021-12-12,20417272.457862012
2021-12-13,20448252.04592631
2021-12-14,20479137.860841054
2021-12-15,20510080.374783967
2021-12-16,20541075.26618758
2021-12-17,20571828.940087207
2021-12-18,20571828.940087207
2021-12-19,20571828.940087207
2021-12-20,20602080.884703394
2021-12-21,20632011.52200421
2021-12-22,20661437.219168328
2021-12-23,20690513.23360814
2021-12-24,20690513.23360814
2021-12-25,20690513.23360814
2021-12-26,20690513.23360814
2021-12-27,20719686.220824596
2021-12-28,20748927.740421254
2021-12-29,20778206.527849913
2021-12-30,20807515.64516938
2021-12-31,20807515.64516938
2022-01-01,20807515.64516938
2022-01-02,20807515.64516938
2022-01-03,20837084.626988787
2022-01-04,20866707.074638784
2022-01-05,20896097.981027327
2022-01-06,20925301.72751268
2022-01-07,20954367.306495592
2022-01-08,20954367.306495592
2022-01-09,20954367.306495592
2022-01-10,20983026.480589923
2022-01-11,21011553.72128902
2022-01-12,21040574.412083253
2022-01-13,21070369.27150761
2022-01-14,21101388.259076342
2022-01-15,21101388.259076342
2022-01-16,21101388.259076342
2022-01-17,21133605.182805706
2022-01-18,21166739.265341826
2022-01-19,21200525.04982065
2022-01-20,21234774.364981845
2022-01-21,21269129.483406648
2022-01-22,21269129.483406648
2022-01-23,21269129.483406648
2022-01-24,21303596.14482899
2022-01-25,21338392.467791136
2022-01-26,21373929.13986658
2022-01-27,21410185.48813117
2022-01-28,21446698.02823594
2022-01-29,21446698.02823594
2022-01-30,21446698.02823594
2022-01-31,21483403.583232358
2022-02-01,21520007.015065737
2022-02-02,21556093.303293716
2022-02-03,21591655.72352605
2022-02-04,21627246.111587036
2022-02-05,21627246.111587036
2022-02-06,21627246.111587036
2022-02-07,21662762.6444363
2022-02-08,21697794.231594533
2022-02-09,21732690.139500126
2022-02-10,21767583.271021463
2022-02-11,21802836.105511338
2022-02-12,21802836.105511338
2022-02-13,21802836.105511338
2022-02-14,21838421.735811125
2022-02-15,21874228.478597898
2022-02-16,21910218.235859595
2022-02-17,21946205.114693336
2022-02-18,21981925.97248608
2022-02-19,21981925.97248608
2022-02-20,21981925.97248608
2022-02-21,22017999.157273527
2022-02-22,22054337.494670104
2022-02-23,22091080.84725632
2022-02-24,22128063.93260951
2022-02-25,22165322.428417955
2022-02-26,22165322.428417955
2022-02-27,22165322.428417955
2022-02-28,22165322.428417955
2022-03-01,22165322.428417955
2022-03-02,22202700.39115549
2022-03-03,22240083.874239866
2022-03-04,22277291.5295049
2022-03-05,22277291.5295049
2022-03-06,22277291.5295049
2022-03-07,22313993.877332415
2022-03-08,22349890.08911424
2022-03-09,22385125.214283608
2022-03-10,22420236.802718133
2022-03-11,22454753.748443518
2022-03-12,22454753.748443518
2022-03-13,22454753.748443518
2022-03-14,22489218.03743116
2022-03-15,22523210.17168296
2022-03-16,22556647.32896873
2022-03-17,22588922.349237427
2022-03-18,22620624.128418185
2022-03-19,22620624.128418185
2022-03-20,22620624.128418185
2022-03-21,22652512.97756729
2022-03-22,22684427.89072091
2022-03-23,22716586.772380393
2022-03-24,22749507.966922473
2022-03-25,22782866.82301541
2022-03-26,22782866.82301541
2022-03-27,22782866.82301541
2022-03-28,22816091.734210424
2022-03-29,22849420.491623998
2022-03-30,22883030.50948797
2022-03-31,22917032.849533316
2022-04-01,22951319.4759552
2022-04-02,22951319.4759552
2022-04-03,22951319.4759552
2022-04-04,22985771.474441256
2022-04-05,23020177.594085664
2022-04-06,23054507.204928435
2022-04-07,23088970.83339546
2022-04-08,23123820.604493737
2022-04-09,23123820.604493737
2022-04-10,23123820.604493737
2022-04-11,23159053.321781237
2022-04-12,23194657.442069508
2022-04-13,23230840.828841943
2022-04-14,23266190.344367348
2022-04-15,23266190.344367348
2022-04-16,23266190.344367348
2022-04-17,23266190.344367348
2022-04-18,23300589.772284966
2022-04-19,23334177.74667893
2022-04-20,23367005.941641886
2022-04-21,23367005.941641886
2022-04-22,23399492.99079504
2022-04-23,23399492.99079504
2022-04-24,23399492.99079504
2022-04-25,23431631.03855642
2022-04-26,23463404.038345587
2022-04-27,23494662.636762243
2022-04-28,23525654.77610069
2022-04-29,23556738.322699834
2022-04-30,23556738.322699834
2022-05-01,23556738.322699834
2022-05-02,23587766.663810205
2022-05-03,23618743.461598348
2022-05-04,23650240.248276815
2022-05-05,23682134.759757
2022-05-06,23714975.146698505
2022-05-07,23714975.146698505
2022-05-08,23714975.146698505
2022-05-09,23748480.7940085
2022-05-10,23782575.71732709
2022-05-11,23817211.894047387
2022-05-12,23852184.769571178
2022-05-13,23887625.7346146
2022-05-14,23887625.7346146
2022-05-15,23887625.7346146
2022-05-16,23923749.97012792
2022-05-17,23960283.16161033
2022-05-18,23996906.54477855
2022-05-19,24033538.42161743
2022-05-20,24070327.60780662
2022-05-21,24070327.60780662
2022-05-22,24070327.60780662
2022-05-23,24107447.61635665
2022-05-24,24143800.763371304
2022-05-25,24179703.33235503
2022-05-26,24214882.67881189
2022-05-27,24248748.114055783
2022-05-28,24248748.114055783
2022-05-29,24248748.114055783
2022-05-30,24282213.697278447
2022-05-31,24315149.898246687
2022-06-01,24347449.457584865
2022-06-02,24378993.594047207
2022-06-03,24410344.117483046
2022-06-04,24410344.117483046
2022-06-05,24410344.117483046
2022-06-06,24441646.437996257
2022-06-07,24473190.909291267
2022-06-08,24504903.531106066
2022-06-09,24536725.294742823
2022-06-10,24568256.33922992
2022-06-11,24568256.33922992
2022-06-12,24568256.33922992
2022-06-13,24599470.616839364
2022-06-14,24630403.304629475
2022-06-15,24660855.263025794
2022-06-16,24660855.263025794
2022-06-17,24690395.49106478
2022-06-18,24690395.49106478
2022-06-19,24690395.49106478
2022-06-20,24719441.264309663
2022-06-21,24747601.777899295
2022-06-22,24774746.9280793
2022-06-23,24801283.670855857
2022-06-24,24827912.154120106
2022-06-25,24827912.154120106
2022-06-26,24827912.154120106
2022-06-27,24854593.357897345
2022-06-28,24881920.924863216
2022-06-29,24909644.174411777
2022-06-30,24938299.917471282
2022-07-01,24967581.217980467
2022-07-02,24967581.217980467
2022-07-03,24967581.217980467
2022-07-04,24997046.430940945
2022-07-05,25026341.610202737
2022-07-06,25055631.995253243
2022-07-07,25085052.802230734
2022-07-08,25114552.68028742
2022-07-09,25114552.68028742
2022-07-10,25114552.68028742
2022-07-11,25143957.484539513
2022-07-12,25173375.11847791
2022-07-13,25202870.010130595
2022-07-14,25231988.34437473
2022-07-15,25260967.53143791
2022-07-16,25260967.53143791
2022-07-17,25260967.53143791
2022-07-18,25290040.69767547
2022-07-19,25319475.103175756
2022-07-20,25349315.33784615
2022-07-21,25379620.07898927
2022-07-22,25410243.89443851
2022-07-23,25410243.89443851
2022-07-24,25410243.89443851
2022-07-25,25441608.74669093
2022-07-26,25473628.92472523
2022-07-27,25506454.879465066
2022-07-28,25540387.951135125
2022-07-29,25575842.25926136
2022-07-30,25575842.25926136
2022-07-31,25575842.25926136
2022-08-01,25612079.40781631
2022-08-02,25649112.83262898
2022-08-03,25686849.64158784
2022-08-04,25724755.964755643
2022-08-05,25762906.135962237
2022-08-06,25762906.135962237
2022-08-07,25762906.135962237
2022-08-08,25801891.179105546
2022-08-09,25841810.969003227
2022-08-10,25882607.80892199
2022-08-11,25924007.54833066
2022-08-12,25964419.156878002
2022-08-13,25964419.156878002
2022-08-14,25964419.156878002
2022-08-15,26003389.385197815
2022-08-16,26040849.56710912
2022-08-17,26077045.374495428
2022-08-18,26114713.68808443
2022-08-19,26152645.22999181
2022-08-20,26152645.22999181
2022-08-21,26152645.22999181
2022-08-22,26190782.268725526
2022-08-23,26229472.836324174
2022-08-24,26268314.513100896
2022-08-25,26307253.51316369
2022-08-26,26346779.095107224
2022-08-27,26346779.095107224
2022-08-28,26346779.095107224
2022-08-29,26386859.60685213
2022-08-30,26426597.136762444
2022-08-31,26466067.500909764
2022-09-01,26505697.105730128
2022-09-02,26545275.928544138
2022-09-03,26545275.928544138
2022-09-04,26545275.928544138
2022-09-05,26584648.59975597
2022-09-06,26624018.5930542
2022-09-07,26624018.5930542
2022-09-08,26662908.92669005
2022-09-09,26701017.772396687
2022-09-10,26701017.772396687
2022-09-11,26701017.772396687
2022-09-12,26738414.43682682
2022-09-13,26775297.054479286
2022-09-14,26811799.332646422
2022-09-15,26847849.442239024
2022-09-16,26883461.391913597
2022-09-17,26883461.391913597
2022-09-18,26883461.391913597
2022-09-19,26919167.9686695
2022-09-20,26954973.083830718
2022-09-21,26990847.021888036
2022-09-22,27027058.896649305
2022-09-23,27063075.134528294
2022-09-24,27063075.134528294
2022-09-25,27063075.134528294
2022-09-26,27098401.42909817
2022-09-27,27133179.807059757
2022-09-28,27167244.120785117
2022-09-29,27200654.640659038
2022-09-30,27234080.048688315
2022-10-01,27234080.048688315
2022-10-02,27234080.048688315
2022-10-03,27268343.056346443
2022-10-04,27303167.003919527
2022-10-05,27339206.93198659
2022-10-06,27376754.338238988
2022-10-07,27414828.728948962
2022-10-08,27414828.728948962
2022-10-09,27414828.728948962
2022-10-10,27452997.46926893
2022-10-11,27491660.38644388
2022-10-12,27491660.38644388
2022-10-13,27530596.11868753
2022-10-14,27569472.168854043
2022-10-15,27569472.168854043
2022-10-16,27569472.168854043
2022-10-17,27608258.918765966
2022-10-18,27647434.973495193
2022-10-19,27687497.45669948
2022-10-20,27728283.84938686
2022-10-21,27770405.982395012
2022-10-22,27770405.982395012
2022-10-23,27770405.982395012
2022-10-24,27812619.325886164
2022-10-25,27854644.83616438
2022-10-26,27895719.252300236
2022-10-27,27935824.155551136
2022-10-28,27974840.309889656
2022-10-29,27974840.309889656
2022-10-30,27974840.309889656
2022-10-31,28012601.774096575
2022-11-01,28049510.715521894
2022-11-02,28049510.715521894
2022-11-03,28085535.938525923
2022-11-04,28120203.562645476
2022-11-05,28120203.562645476
2022-11-06,28120203.562645476
2022-11-07,28154606.134650126
2022-11-08,28188593.63452045
2022-11-09,28221595.95033145
2022-11-10,28253532.548028033
2022-11-11,28285110.193821445
2022-11-12,28285110.193821445
2022-11-13,28285110.193821445
2022-11-14,28316912.324494854
2022-11-15,28316912.324494854
2022-11-16,28348702.42801826
2022-11-17,28380894.615863074
2022-11-18,28413423.61571893
2022-11-19,28413423.61571893
2022-11-20,28413423.61571893
2022-11-21,28445764.50631251
2022-11-22,28476482.43791009
2022-11-23,28505869.82418695
2022-11-24,28534095.548150532
2022-11-25,28561107.18005016
2022-11-26,28561107.18005016
2022-11-27,28561107.18005016
2022-11-28,28588698.093562987
2022-11-29,28617311.76631962
2022-11-30,28647248.449284375
2022-12-01,28677721.335487545
2022-12-02,28709137.800689906
2022-12-03,28709137.800689906
2022-12-04,28709137.800689906
2022-12-05,28740956.87561826
2022-12-06,28772779.549558952
2022-12-07,28804127.443140198
2022-12-08,28835109.08766496
2022-12-09,28865582.551991444
2022-12-10,28865582.551991444
2022-12-11,28865582.551991444
2022-12-12,28895304.253910016
2022-12-13,28924216.77167028
2022-12-14,28951520.394978177
2022-12-15,28977631.521554336
2022-12-16,29002701.331160545
2022-12-17,29002701.331160545
2022-12-18,29002701.331160545
2022-12-19,29027045.423225477
2022-12-20,29051630.825988106
2022-12-21,29077428.017129224
2022-12-22,29104137.594676133
2022-12-23,29132201.666143693
2022-12-24,29132201.666143693
2022-12-25,29132201.666143693
2022-12-26,29161392.617058646
2022-12-27,29191256.6511163
2022-12-28,29221485.230158012
2022-12-29,29251855.121519003
2022-12-30,29251855.121519003
2022-12-31,29251855.121519003
2023-01-01,29251855.121519003
2023-01-02,29281337.191307187
2023-01-03,29309654.76065828
2023-01-04,29337143.571398113
2023-01-05,29364176.179228574
2023-01-06,29391281.72479678
2023-01-07,29391281.72479678
2023-01-08,29391281.72479678
2023-01-09,29418780.652953982
2023-01-10,29447237.505033206
2023-01-11,29476085.07607231
2023-01-12,29505208.84314272
2023-01-13,29534775.905732207
2023-01-14,29534775.905732207
2023-01-15,29534775.905732207
2023-01-16,29564368.522722304
2023-01-17,29594516.40370355
2023-01-18,29624973.37968253
2023-01-19,29656011.620429322
2023-01-20,29687840.78678827
2023-01-21,29687840.78678827
2023-01-22,29687840.78678827
2023-01-23,29720769.501097493
2023-01-24,29753980.307300616
2023-01-25,29787955.08871736
2023-01-26,29822056.89430932
2023-01-27,29855899.24325168
2023-01-28,29855899.24325168
2023-01-29,29855899.24325168
2023-01-30,29889103.427353695
2023-01-31,29922114.794112477
2023-02-01,29954604.720322292
