,equity
2022-12-09,1589418.2849292129
2022-12-10,1589418.2849292129
2022-12-11,1589418.2849292129
2022-12-12,1589418.2849292129
2022-12-13,1589418.2849292129
2022-12-14,1589418.2849292129
2022-12-15,1589418.2849292129
2022-12-16,1589418.2849292129
2022-12-17,1589418.2849292129
2022-12-18,1589418.2849292129
2022-12-19,1589418.2849292129
2022-12-20,1589418.2849292129
2022-12-21,1589418.2849292129
2022-12-22,1589418.2849292129
2022-12-23,1589418.2849292129
2022-12-24,1589418.2849292129
2022-12-25,1589418.2849292129
2022-12-26,1589418.2849292129
2022-12-27,1589418.2849292129
2022-12-28,1589418.2849292129
2022-12-29,1589418.2849292129
2022-12-30,1589418.2849292129
2022-12-31,1589418.2849292129
2023-01-01,1589418.2849292129
2023-01-02,1589418.2849292129
2023-01-03,1589418.2849292129
2023-01-04,1589418.2849292129
2023-01-05,1589418.2849292129
2023-01-06,1589418.2849292129
2023-01-07,1589418.2849292129
2023-01-08,1589418.2849292129
2023-01-09,1589418.2849292129
2023-01-10,1589418.2849292129
2023-01-11,1589418.2849292129
2023-01-12,1589418.2849292129
2023-01-13,1589418.2849292129
2023-01-14,1589418.2849292129
2023-01-15,1589418.2849292129
2023-01-16,1589418.2849292129
2023-01-17,1589418.2849292129
2023-01-18,1589418.2849292129
2023-01-19,1589418.2849292129
2023-01-20,1589418.2849292129
2023-01-21,1589418.2849292129
2023-01-22,1589418.2849292129
2023-01-23,1589418.2849292129
2023-01-24,1589418.2849292129
2023-01-25,1589418.2849292129
2023-01-26,1589418.2849292129
2023-01-27,1589418.2849292129
2023-01-28,1589418.2849292129
2023-01-29,1589418.2849292129
2023-01-30,1589418.2849292129
2023-01-31,1589418.2849292129
2023-02-01,1589418.2849292129
2023-02-02,1589418.2849292129
2023-02-03,1589418.2849292129
2023-02-04,1589418.2849292129
2023-02-05,1589418.2849292129
2023-02-06,1589418.2849292129
2023-02-07,1589418.2849292129
2023-02-08,1589418.2849292129
2023-02-09,1589418.2849292129
2023-02-10,1589418.2849292129
2023-02-11,1589418.2849292129
2023-02-12,1589418.2849292129
2023-02-13,1589418.2849292129
2023-02-14,1589418.2849292129
2023-02-15,1589418.2849292129
2023-02-16,1589418.2849292129
2023-02-17,1589418.2849292129
2023-02-18,1589418.2849292129
2023-02-19,1589418.2849292129
2023-02-20,1589418.2849292129
2023-02-21,1589418.2849292129
2023-02-22,1589418.2849292129
2023-02-23,1589418.2849292129
2023-02-24,1589418.2849292129
2023-02-25,1589418.2849292129
2023-02-26,1589418.2849292129
2023-02-27,1589418.2849292129
2023-02-28,1589418.2849292129
2023-03-01,1589418.2849292129
2023-03-02,1589418.2849292129
2023-03-03,1589418.2849292129
2023-03-04,1589418.2849292129
2023-03-05,1589418.2849292129
2023-03-06,1589418.2849292129
2023-03-07,1589418.2849292129
2023-03-08,1589418.2849292129
2023-03-09,1589418.2849292129
2023-03-10,1589418.2849292129
2023-03-11,1589418.2849292129
2023-03-12,1589418.2849292129
2023-03-13,1589418.2849292129
2023-03-14,1589418.2849292129
2023-03-15,1589418.2849292129
2023-03-16,1589418.2849292129
2023-03-17,1589418.2849292129
2023-03-18,1589418.2849292129
2023-03-19,1589418.2849292129
2023-03-20,1589418.2849292129
2023-03-21,1589418.2849292129
2023-03-22,1589418.2849292129
2023-03-23,1589418.2849292129
2023-03-24,1589418.2849292129
2023-03-25,1589418.2849292129
2023-03-26,1589418.2849292129
2023-03-27,1589418.2849292129
2023-03-28,1589418.2849292129
2023-03-29,1589418.2849292129
2023-03-30,1589418.2849292129
2023-03-31,1589418.2849292129
2023-04-01,1589418.2849292129
2023-04-02,1589418.2849292129
2023-04-03,1589418.2849292129
2023-04-04,1589418.2849292129
2023-04-05,1589418.2849292129
2023-04-06,1589418.2849292129
2023-04-07,1589418.2849292129
2023-04-08,1589418.2849292129
2023-04-09,1589418.2849292129
2023-04-10,1589418.2849292129
2023-04-11,1589418.2849292129
2023-04-12,1589418.2849292129
2023-04-13,1589418.2849292129
2023-04-14,1589418.2849292129
2023-04-15,1589418.2849292129
2023-04-16,1589418.2849292129
2023-04-17,1589418.2849292129
2023-04-18,1589418.2849292129
2023-04-19,1589418.2849292129
2023-04-20,1589418.2849292129
2023-04-21,1589418.2849292129
2023-04-22,1589418.2849292129
2023-04-23,1589418.2849292129
2023-04-24,1589418.2849292129
2023-04-25,1589418.2849292129
2023-04-26,1589418.2849292129
2023-04-27,1589418.2849292129
2023-04-28,1589418.2849292129
2023-04-29,1589418.2849292129
2023-04-30,1589418.2849292129
2023-05-01,1589418.2849292129
2023-05-02,1589418.2849292129
2023-05-03,1589418.2849292129
2023-05-04,1589418.2849292129
2023-05-05,1589418.2849292129
2023-05-06,1589418.2849292129
2023-05-07,1589418.2849292129
2023-05-08,1589418.2849292129
2023-05-09,1589418.2849292129
2023-05-10,1589418.2849292129
2023-05-11,1589418.2849292129
2023-05-12,1589418.2849292129
2023-05-13,1589418.2849292129
2023-05-14,1589418.2849292129
2023-05-15,1589418.2849292129
2023-05-16,1589418.2849292129
2023-05-17,1589418.2849292129
2023-05-18,1589418.2849292129
2023-05-19,1589418.2849292129
2023-05-20,1589418.2849292129
2023-05-21,1589418.2849292129
2023-05-22,1589418.2849292129
2023-05-23,1589418.2849292129
2023-05-24,1589418.2849292129
2023-05-25,1589418.2849292129
2023-05-26,1589418.2849292129
2023-05-27,1589418.2849292129
2023-05-28,1589418.2849292129
2023-05-29,1589418.2849292129
2023-05-30,1589418.2849292129
2023-05-31,1589418.2849292129
2023-06-01,1589418.2849292129
2023-06-02,1589418.2849292129
2023-06-03,1589418.2849292129
2023-06-04,1589418.2849292129
2023-06-05,1589418.2849292129
2023-06-06,1589418.2849292129
2023-06-07,1589418.2849292129
2023-06-08,1589418.2849292129
2023-06-09,1589418.2849292129
2023-06-10,1589418.2849292129
2023-06-11,1589418.2849292129
2023-06-12,1589418.2849292129
2023-06-13,1589418.2849292129
2023-06-14,1589418.2849292129
2023-06-15,1589418.2849292129
2023-06-16,1589418.2849292129
2023-06-17,1589418.2849292129
2023-06-18,1589418.2849292129
2023-06-19,1589418.2849292129
2023-06-20,1589418.2849292129
2023-06-21,1589418.2849292129
2023-06-22,1589418.2849292129
2023-06-23,1589418.2849292129
2023-06-24,1589418.2849292129
2023-06-25,1589418.2849292129
2023-06-26,1589418.2849292129
2023-06-27,1589418.2849292129
2023-06-28,1589418.2849292129
2023-06-29,1589418.2849292129
2023-06-30,1589418.2849292129
2023-07-01,1589418.2849292129
2023-07-02,1589418.2849292129
2023-07-03,1589418.2849292129
2023-07-04,1589418.2849292129
2023-07-05,1589418.2849292129
2023-07-06,1602619.1121038275
2023-07-07,1602619.1121038275
2023-07-08,1602619.1121038275
2023-07-09,1602619.1121038275
2023-07-10,1602619.1121038275
2023-07-11,1602619.1121038275
2023-07-12,1602619.1121038275
2023-07-13,1602619.1121038275
2023-07-14,1602619.1121038275
2023-07-15,1602619.1121038275
2023-07-16,1602619.1121038275
2023-07-17,1602619.1121038275
2023-07-18,1602619.1121038275
2023-07-19,1602619.1121038275
2023-07-20,1602619.1121038275
2023-07-21,1602619.1121038275
2023-07-22,1602619.1121038275
2023-07-23,1602619.1121038275
2023-07-24,1602619.1121038275
2023-07-25,1602619.1121038275
2023-07-26,1602619.1121038275
2023-07-27,1602619.1121038275
2023-07-28,1602619.1121038275
2023-07-29,1602619.1121038275
2023-07-30,1602619.1121038275
2023-07-31,1602619.1121038275
2023-08-01,1602619.1121038275
2023-08-02,1602619.1121038275
2023-08-03,1602619.1121038275
2023-08-04,1602619.1121038275
2023-08-05,1602619.1121038275
2023-08-06,1602619.1121038275
2023-08-07,1602619.1121038275
2023-08-08,1602619.1121038275
2023-08-09,1602619.1121038275
2023-08-10,1602619.1121038275
2023-08-11,1602619.1121038275
2023-08-12,1602619.1121038275
2023-08-13,1602619.1121038275
2023-08-14,1602619.1121038275
2023-08-15,1602619.1121038275
2023-08-16,1602619.1121038275
2023-08-17,1602619.1121038275
2023-08-18,1602619.1121038275
2023-08-19,1602619.1121038275
2023-08-20,1602619.1121038275
2023-08-21,1615702.9537581631
2023-08-22,1628968.5770674965
2023-08-23,1642294.0343776338
2023-08-24,1655770.8291785438
2023-08-25,1669329.8864446522
2023-08-26,1669329.8864446522
2023-08-27,1669329.8864446522
2023-08-28,1683025.1727983176
2023-08-29,1696980.3328538728
2023-08-30,1711288.7205018331
2023-08-31,1711288.7205018331
2023-09-01,1711288.7205018331
2023-09-02,1711288.7205018331
2023-09-03,1711288.7205018331
2023-09-04,1711288.7205018331
2023-09-05,1711288.7205018331
2023-09-06,1711288.7205018331
2023-09-07,1711288.7205018331
2023-09-08,1711288.7205018331
2023-09-09,1711288.7205018331
2023-09-10,1711288.7205018331
2023-09-11,1711288.7205018331
2023-09-12,1711288.7205018331
2023-09-13,1711288.7205018331
2023-09-14,1711288.7205018331
2023-09-15,1711288.7205018331
2023-09-16,1711288.7205018331
2023-09-17,1711288.7205018331
2023-09-18,1711288.7205018331
2023-09-19,1711288.7205018331
2023-09-20,1711288.7205018331
2023-09-21,1711288.7205018331
2023-09-22,1711288.7205018331
2023-09-23,1711288.7205018331
2023-09-24,1711288.7205018331
2023-09-25,1711288.7205018331
2023-09-26,1711288.7205018331
2023-09-27,1711288.7205018331
2023-09-28,1711288.7205018331
2023-09-29,1711288.7205018331
2023-09-30,1711288.7205018331
2023-10-01,1711288.7205018331
2023-10-02,1711288.7205018331
2023-10-03,1711288.7205018331
2023-10-04,1725548.7392321157
2023-10-05,1725548.7392321157
2023-10-06,1725548.7392321157
2023-10-07,1725548.7392321157
2023-10-08,1725548.7392321157
2023-10-09,1725548.7392321157
2023-10-10,1725548.7392321157
2023-10-11,1725548.7392321157
2023-10-12,1725548.7392321157
2023-10-13,1725548.7392321157
2023-10-14,1725548.7392321157
2023-10-15,1725548.7392321157
2023-10-16,1725548.7392321157
2023-10-17,1725548.7392321157
2023-10-18,1725548.7392321157
2023-10-19,1725548.7392321157
2023-10-20,1725548.7392321157
2023-10-21,1725548.7392321157
2023-10-22,1725548.7392321157
2023-10-23,1725548.7392321157
2023-10-24,1725548.7392321157
2023-10-25,1725548.7392321157
2023-10-26,1725548.7392321157
2023-10-27,1740626.9568892526
2023-10-28,1740626.9568892526
2023-10-29,1740626.9568892526
2023-10-30,1756346.2355940733
2023-10-31,1772718.0559751845
2023-11-01,1790099.7562139346
2023-11-02,1790099.7562139346
2023-11-03,1790099.7562139346
2023-11-04,1790099.7562139346
2023-11-05,1790099.7562139346
2023-11-06,1790099.7562139346
2023-11-07,1790099.7562139346
2023-11-08,1790099.7562139346
2023-11-09,1790099.7562139346
2023-11-10,1790099.7562139346
2023-11-11,1790099.7562139346
2023-11-12,1790099.7562139346
2023-11-13,1790099.7562139346
2023-11-14,1790099.7562139346
2023-11-15,1790099.7562139346
2023-11-16,1790099.7562139346
2023-11-17,1790099.7562139346
2023-11-18,1790099.7562139346
2023-11-19,1790099.7562139346
2023-11-20,1790099.7562139346
2023-11-21,1790099.7562139346
2023-11-22,1790099.7562139346
2023-11-23,1790099.7562139346
2023-11-24,1790099.7562139346
2023-11-25,1790099.7562139346
2023-11-26,1790099.7562139346
2023-11-27,1790099.7562139346
2023-11-28,1790099.7562139346
2023-11-29,1790099.7562139346
2023-11-30,1790099.7562139346
2023-12-01,1790099.7562139346
2023-12-02,1790099.7562139346
2023-12-03,1790099.7562139346
2023-12-04,1790099.7562139346
2023-12-05,1790099.7562139346
2023-12-06,1790099.7562139346
2023-12-07,1790099.7562139346
2023-12-08,1790099.7562139346
2023-12-09,1790099.7562139346
2023-12-10,1790099.7562139346
2023-12-11,1790099.7562139346
2023-12-12,1790099.7562139346
2023-12-13,1790099.7562139346
2023-12-14,1790099.7562139346
2023-12-15,1790099.7562139346
2023-12-16,1790099.7562139346
2023-12-17,1790099.7562139346
2023-12-18,1790099.7562139346
2023-12-19,1790099.7562139346
2023-12-20,1790099.7562139346
2023-12-21,1790099.7562139346
2023-12-22,1790099.7562139346
2023-12-23,1790099.7562139346
2023-12-24,1790099.7562139346
2023-12-25,1790099.7562139346
2023-12-26,1790099.7562139346
2023-12-27,1790099.7562139346
2023-12-28,1790099.7562139346
2023-12-29,1790099.7562139346
2023-12-30,1790099.7562139346
2023-12-31,1790099.7562139346
2024-01-01,1790099.7562139346
2024-01-02,1790099.7562139346
2024-01-03,1790099.7562139346
2024-01-04,1790099.7562139346
2024-01-05,1790099.7562139346
2024-01-06,1790099.7562139346
2024-01-07,1790099.7562139346
2024-01-08,1790099.7562139346
2024-01-09,1790099.7562139346
2024-01-10,1790099.7562139346
2024-01-11,1790099.7562139346
2024-01-12,1790099.7562139346
2024-01-13,1790099.7562139346
2024-01-14,1790099.7562139346
2024-01-15,1790099.7562139346
2024-01-16,1807171.2660446523
2024-01-17,1823802.8223205146
2024-01-18,1839979.0935039283
2024-01-19,1855705.2138979635
2024-01-20,1855705.2138979635
2024-01-21,1855705.2138979635
2024-01-22,1870888.5370630412
2024-01-23,1885907.520177855
2024-01-24,1885907.520177855
2024-01-25,1885907.520177855
2024-01-26,1885907.520177855
2024-01-27,1885907.520177855
2024-01-28,1885907.520177855
2024-01-29,1900946.341700241
2024-01-30,1900946.341700241
2024-01-31,1900946.341700241
2024-02-01,1900946.341700241
2024-02-02,1900946.341700241
2024-02-03,1900946.341700241
2024-02-04,1900946.341700241
2024-02-05,1900946.341700241
2024-02-06,1900946.341700241
2024-02-07,1900946.341700241
2024-02-08,1900946.341700241
2024-02-09,1900946.341700241
2024-02-10,1900946.341700241
2024-02-11,1900946.341700241
2024-02-12,1900946.341700241
2024-02-13,1900946.341700241
2024-02-14,1900946.341700241
2024-02-15,1900946.341700241
2024-02-16,1900946.341700241
2024-02-17,1900946.341700241
2024-02-18,1900946.341700241
2024-02-19,1900946.341700241
2024-02-20,1900946.341700241
2024-02-21,1900946.341700241
2024-02-22,1900946.341700241
2024-02-23,1900946.341700241
2024-02-24,1900946.341700241
2024-02-25,1900946.341700241
2024-02-26,1900946.341700241
2024-02-27,1900946.341700241
2024-02-28,1900946.341700241
2024-02-29,1900946.341700241
2024-03-01,1900946.341700241
2024-03-02,1900946.341700241
2024-03-03,1900946.341700241
2024-03-04,1900946.341700241
2024-03-05,1900946.341700241
2024-03-06,1900946.341700241
2024-03-07,1900946.341700241
2024-03-08,1900946.341700241
2024-03-09,1900946.341700241
2024-03-10,1900946.341700241
2024-03-11,1900946.341700241
2024-03-12,1900946.341700241
2024-03-13,1900946.341700241
2024-03-14,1900946.341700241
2024-03-15,1900946.341700241
2024-03-16,1900946.341700241
2024-03-17,1900946.341700241
2024-03-18,1900946.341700241
2024-03-19,1900946.341700241
2024-03-20,1916089.3055460167
2024-03-21,1931479.776914572
2024-03-22,1946934.2332670405
2024-03-23,1946934.2332670405
2024-03-24,1946934.2332670405
2024-03-25,1962229.211745955
2024-03-26,1977290.6664123733
2024-03-27,1977290.6664123733
2024-03-28,1977290.6664123733
2024-03-29,1977290.6664123733
2024-03-30,1977290.6664123733
2024-03-31,1977290.6664123733
2024-04-01,1977290.6664123733
2024-04-02,1977290.6664123733
2024-04-03,1977290.6664123733
2024-04-04,1977290.6664123733
2024-04-05,1977290.6664123733
2024-04-06,1977290.6664123733
2024-04-07,1977290.6664123733
2024-04-08,1977290.6664123733
2024-04-09,1977290.6664123733
2024-04-10,1977290.6664123733
2024-04-11,1977290.6664123733
2024-04-12,1977290.6664123733
2024-04-13,1977290.6664123733
2024-04-14,1977290.6664123733
2024-04-15,1977290.6664123733
2024-04-16,1977290.6664123733
2024-04-17,1977290.6664123733
2024-04-18,1977290.6664123733
2024-04-19,1977290.6664123733
2024-04-20,1977290.6664123733
2024-04-21,1977290.6664123733
2024-04-22,1977290.6664123733
2024-04-23,1977290.6664123733
2024-04-24,1977290.6664123733
2024-04-25,1977290.6664123733
2024-04-26,1977290.6664123733
2024-04-27,1977290.6664123733
2024-04-28,1977290.6664123733
2024-04-29,1977290.6664123733
2024-04-30,1977290.6664123733
2024-05-01,1977290.6664123733
2024-05-02,1977290.6664123733
2024-05-03,1977290.6664123733
2024-05-04,1977290.6664123733
2024-05-05,1977290.6664123733
2024-05-06,1977290.6664123733
2024-05-07,1977290.6664123733
2024-05-08,1977290.6664123733
2024-05-09,1977290.6664123733
2024-05-10,1977290.6664123733
2024-05-11,1977290.6664123733
2024-05-12,1977290.6664123733
2024-05-13,1977290.6664123733
2024-05-14,1977290.6664123733
2024-05-15,1977290.6664123733
2024-05-16,1977290.6664123733
2024-05-17,1977290.6664123733
2024-05-18,1977290.6664123733
2024-05-19,1977290.6664123733
2024-05-20,1977290.6664123733
2024-05-21,1977290.6664123733
2024-05-22,1977290.6664123733
2024-05-23,1977290.6664123733
2024-05-24,1977290.6664123733
2024-05-25,1977290.6664123733
2024-05-26,1977290.6664123733
2024-05-27,1977290.6664123733
2024-05-28,1977290.6664123733
2024-05-29,1977290.6664123733
2024-05-30,1977290.6664123733
2024-05-31,1977290.6664123733
2024-06-01,1977290.6664123733
2024-06-02,1977290.6664123733
2024-06-03,1977290.6664123733
2024-06-04,1977290.6664123733
2024-06-05,1977290.6664123733
2024-06-06,1977290.6664123733
2024-06-07,1991953.3618194286
2024-06-08,1991953.3618194286
2024-06-09,1991953.3618194286
2024-06-10,2006551.8701322973
2024-06-11,2021118.6775849578
2024-06-12,2035569.7545188323
2024-06-13,2050031.8393419655
2024-06-14,2064485.163970755
2024-06-15,2064485.163970755
2024-06-16,2064485.163970755
2024-06-17,2078923.1168655597
2024-06-18,2093267.255820566
2024-06-19,2107687.1989751314
2024-06-20,2122185.4679790493
2024-06-21,2136803.2560408143
2024-06-22,2136803.2560408143
2024-06-23,2136803.2560408143
2024-06-24,2151500.1193061294
2024-06-25,2166208.059263269
2024-06-26,2166208.059263269
2024-06-27,2166208.059263269
2024-06-28,2166208.059263269
2024-06-29,2166208.059263269
2024-06-30,2166208.059263269
2024-07-01,2166208.059263269
2024-07-02,2166208.059263269
2024-07-03,2166208.059263269
2024-07-04,2166208.059263269
2024-07-05,2166208.059263269
2024-07-06,2166208.059263269
2024-07-07,2166208.059263269
2024-07-08,2166208.059263269
2024-07-09,2166208.059263269
2024-07-10,2166208.059263269
2024-07-11,2166208.059263269
2024-07-12,2166208.059263269
2024-07-13,2166208.059263269
2024-07-14,2166208.059263269
2024-07-15,2166208.059263269
2024-07-16,2166208.059263269
2024-07-17,2166208.059263269
2024-07-18,2166208.059263269
2024-07-19,2166208.059263269
2024-07-20,2166208.059263269
2024-07-21,2166208.059263269
2024-07-22,2166208.059263269
2024-07-23,2166208.059263269
2024-07-24,2166208.059263269
2024-07-25,2180800.9966706918
2024-07-26,2195439.1377315014
2024-07-27,2195439.1377315014
2024-07-28,2195439.1377315014
2024-07-29,2210226.934921951
2024-07-30,2224996.034430905
2024-07-31,2239939.850475911
2024-08-01,2254676.324233155
2024-08-02,2254676.324233155
2024-08-03,2254676.324233155
2024-08-04,2254676.324233155
2024-08-05,2254676.324233155
2024-08-06,2268809.7013747455
2024-08-07,2268809.7013747455
2024-08-08,2268809.7013747455
2024-08-09,2283064.2134657395
2024-08-10,2283064.2134657395
2024-08-11,2283064.2134657395
2024-08-12,2297311.955876726
2024-08-13,2311409.794023149
2024-08-14,2325314.9686515243
2024-08-15,2339052.2739389115
2024-08-16,2352598.888733949
2024-08-17,2352598.888733949
2024-08-18,2352598.888733949
2024-08-19,2366131.691470388
2024-08-20,2379874.0253981417
2024-08-21,2394033.6411084826
2024-08-22,2408615.517271332
2024-08-23,2423341.034200272
2024-08-24,2423341.034200272
2024-08-25,2423341.034200272
2024-08-26,2438171.2588514197
2024-08-27,2453255.5195421916
2024-08-28,2453255.5195421916
2024-08-29,2453255.5195421916
2024-08-30,2453255.5195421916
2024-08-31,2453255.5195421916
2024-09-01,2453255.5195421916
2024-09-02,2468166.916668272
2024-09-03,2468166.916668272
2024-09-04,2468166.916668272
2024-09-05,2468166.916668272
2024-09-06,2468166.916668272
2024-09-07,2468166.916668272
2024-09-08,2468166.916668272
2024-09-09,2468166.916668272
2024-09-10,2468166.916668272
2024-09-11,2483189.3015115685
2024-09-12,2483189.3015115685
2024-09-13,2498443.019084611
2024-09-14,2498443.019084611
2024-09-15,2498443.019084611
2024-09-16,2513976.7276436486
2024-09-17,2529759.218288637
2024-09-18,2529759.218288637
2024-09-19,2529759.218288637
2024-09-20,2529759.218288637
2024-09-21,2529759.218288637
2024-09-22,2529759.218288637
2024-09-23,2529759.218288637
2024-09-24,2529759.218288637
2024-09-25,2529759.218288637
2024-09-26,2529759.218288637
2024-09-27,2529759.218288637
2024-09-28,2529759.218288637
2024-09-29,2529759.218288637
2024-09-30,2546077.7303192485
2024-10-01,2546077.7303192485
2024-10-02,2546077.7303192485
2024-10-03,2546077.7303192485
2024-10-04,2546077.7303192485
2024-10-05,2546077.7303192485
2024-10-06,2546077.7303192485
2024-10-07,2546077.7303192485
2024-10-08,2546077.7303192485
2024-10-09,2546077.7303192485
2024-10-10,2546077.7303192485
2024-10-11,2546077.7303192485
2024-10-12,2546077.7303192485
2024-10-13,2546077.7303192485
2024-10-14,2546077.7303192485
2024-10-15,2546077.7303192485
2024-10-16,2546077.7303192485
2024-10-17,2546077.7303192485
2024-10-18,2546077.7303192485
2024-10-19,2546077.7303192485
2024-10-20,2546077.7303192485
2024-10-21,2546077.7303192485
2024-10-22,2546077.7303192485
2024-10-23,2546077.7303192485
2024-10-24,2546077.7303192485
2024-10-25,2562446.120865805
2024-10-26,2562446.120865805
2024-10-27,2562446.120865805
2024-10-28,2579256.3165114014
2024-10-29,2596516.9669582644
2024-10-30,2614293.027067498
2024-10-31,2632303.0232529216
2024-11-01,2632303.0232529216
2024-11-02,2632303.0232529216
2024-11-03,2632303.0232529216
2024-11-04,2632303.0232529216
2024-11-05,2632303.0232529216
2024-11-06,2632303.0232529216
2024-11-07,2632303.0232529216
2024-11-08,2632303.0232529216
2024-11-09,2632303.0232529216
2024-11-10,2632303.0232529216
2024-11-11,2632303.0232529216
2024-11-12,2632303.0232529216
2024-11-13,2632303.0232529216
2024-11-14,2632303.0232529216
2024-11-15,2632303.0232529216
2024-11-16,2632303.0232529216
2024-11-17,2632303.0232529216
2024-11-18,2632303.0232529216
2024-11-19,2650147.3245494077
2024-11-20,2650147.3245494077
2024-11-21,2668031.906146037
2024-11-22,2686082.8771292875
2024-11-23,2686082.8771292875
2024-11-24,2686082.8771292875
2024-11-25,2704310.965661436
2024-11-26,2722462.982736705
2024-11-27,2740712.507715124
2024-11-28,2758965.6438041613
2024-11-29,2777309.8496731455
2024-11-30,2777309.8496731455
2024-12-01,2777309.8496731455
2024-12-02,2795750.0770674525
2024-12-03,2814281.927652741
2024-12-04,2832703.2747974745
2024-12-05,2851035.3103423472
2024-12-06,2869008.6435106755
2024-12-07,2869008.6435106755
2024-12-08,2869008.6435106755
2024-12-09,2869008.6435106755
2024-12-10,2887204.5071310727
2024-12-11,2905628.480553932
2024-12-12,2923908.153228543
2024-12-13,2941724.485456205
2024-12-14,2941724.485456205
2024-12-15,2941724.485456205
2024-12-16,2941724.485456205
2024-12-17,2941724.485456205
2024-12-18,2941724.485456205
2024-12-19,2941724.485456205
2024-12-20,2959308.5291434764
2024-12-21,2959308.5291434764
2024-12-22,2959308.5291434764
2024-12-23,2976696.1929395967
2024-12-24,2976696.1929395967
2024-12-25,2976696.1929395967
2024-12-26,2993935.5266013644
2024-12-27,3011111.9148801784
2024-12-28,3011111.9148801784
2024-12-29,3011111.9148801784
2024-12-30,3028487.7812078916
2024-12-31,3028487.7812078916
2025-01-01,3028487.7812078916
2025-01-02,3045774.768614095
2025-01-03,3062756.173943237
2025-01-04,3062756.173943237
2025-01-05,3062756.173943237
2025-01-06,3079329.0330044483
2025-01-07,3095370.7110801195
2025-01-08,3110822.743530001
2025-01-09,3125767.3599448055
2025-01-10,3140333.4309010673
2025-01-11,3140333.4309010673
2025-01-12,3140333.4309010673
2025-01-13,3140333.4309010673
2025-01-14,3154852.8543421486
2025-01-15,3169465.893215483
2025-01-16,3184286.12719867
2025-01-17,3199573.1556584854
2025-01-18,3199573.1556584854
2025-01-19,3199573.1556584854
2025-01-20,3215298.5652998155
2025-01-21,3231372.490712562
2025-01-22,3231372.490712562
2025-01-23,3231372.490712562
2025-01-24,3231372.490712562
2025-01-25,3231372.490712562
2025-01-26,3231372.490712562
2025-01-27,3231372.490712562
2025-01-28,3231372.490712562
2025-01-29,3231372.490712562
2025-01-30,3231372.490712562
2025-01-31,3247676.3747297446
2025-02-01,3247676.3747297446
2025-02-02,3247676.3747297446
2025-02-03,3247676.3747297446
2025-02-04,3247676.3747297446
2025-02-05,3264157.69928383
2025-02-06,3264157.69928383
2025-02-07,3264157.69928383
2025-02-08,3264157.69928383
2025-02-09,3264157.69928383
2025-02-10,3264157.69928383
2025-02-11,3264157.69928383
2025-02-12,3264157.69928383
2025-02-13,3264157.69928383
2025-02-14,3264157.69928383
2025-02-15,3264157.69928383
2025-02-16,3264157.69928383
2025-02-17,3264157.69928383
2025-02-18,3264157.69928383
2025-02-19,3264157.69928383
2025-02-20,3264157.69928383
2025-02-21,3264157.69928383
2025-02-22,3264157.69928383
2025-02-23,3264157.69928383
2025-02-24,3264157.69928383
2025-02-25,3264157.69928383
2025-02-26,3264157.69928383
2025-02-27,3264157.69928383
2025-02-28,3264157.69928383
2025-03-01,3264157.69928383
2025-03-02,3264157.69928383
2025-03-03,3264157.69928383
2025-03-04,3264157.69928383
2025-03-05,3264157.69928383
2025-03-06,3264157.69928383
2025-03-07,3264157.69928383
2025-03-08,3264157.69928383
2025-03-09,3264157.69928383
2025-03-10,3264157.69928383
2025-03-11,3264157.69928383
2025-03-12,3264157.69928383
2025-03-13,3264157.69928383
2025-03-14,3264157.69928383
2025-03-15,3264157.69928383
2025-03-16,3264157.69928383
2025-03-17,3281185.401070934
2025-03-18,3298755.176882398
2025-03-19,3316969.9138529575
2025-03-20,3335542.161001656
2025-03-21,3335542.161001656
2025-03-22,3335542.161001656
2025-03-23,3335542.161001656
2025-03-24,3335542.161001656
2025-03-25,3335542.161001656
2025-03-26,3335542.161001656
2025-03-27,3335542.161001656
2025-03-28,3335542.161001656
2025-03-29,3335542.161001656
2025-03-30,3335542.161001656
2025-03-31,3335542.161001656
2025-04-01,3335542.161001656
2025-04-02,3335542.161001656
2025-04-03,3335542.161001656
2025-04-04,3335542.161001656
2025-04-05,3335542.161001656
2025-04-06,3335542.161001656
2025-04-07,3335542.161001656
2025-04-08,3335542.161001656
2025-04-09,3335542.161001656
2025-04-10,3335542.161001656
2025-04-11,3354479.459669415
2025-04-12,3354479.459669415
2025-04-13,3354479.459669415
2025-04-14,3373788.660561161
2025-04-15,3394033.9302485297
2025-04-16,3414355.4401415894
2025-04-17,3434725.7802156033
2025-04-18,3434725.7802156033
2025-04-19,3434725.7802156033
2025-04-20,3434725.7802156033
2025-04-21,3434725.7802156033
2025-04-22,3454977.4479089566
2025-04-23,3475231.772148161
2025-04-24,3475231.772148161
2025-04-25,3495676.771860412
2025-04-26,3495676.771860412
2025-04-27,3495676.771860412
2025-04-28,3516275.256612558
2025-04-29,3536668.607895699
2025-04-30,3536668.607895699
2025-05-01,3536668.607895699
2025-05-02,3536668.607895699
2025-05-03,3536668.607895699
2025-05-04,3536668.607895699
2025-05-05,3536668.607895699
2025-05-06,3536668.607895699
2025-05-07,3536668.607895699
2025-05-08,3536668.607895699
2025-05-09,3536668.607895699
2025-05-10,3536668.607895699
2025-05-11,3536668.607895699
2025-05-12,3557293.3477929085
2025-05-13,3557293.3477929085
2025-05-14,3557293.3477929085
2025-05-15,3578368.2989850123
2025-05-16,3599601.650214213
2025-05-17,3599601.650214213
