,equity
2020-07-12,7405359.553469261
2020-07-13,7415938.579070158
2020-07-14,7426706.027138782
2020-07-15,7437707.281860707
2020-07-16,7448935.360163944
2020-07-17,7460208.912167334
2020-07-18,7460208.912167334
2020-07-19,7460208.912167334
2020-07-20,7471746.086249258
2020-07-21,7483344.513023727
2020-07-22,7494883.420692134
2020-07-23,7506296.420191185
2020-07-24,7517710.612311067
2020-07-25,7517710.612311067
2020-07-26,7517710.612311067
2020-07-27,7529134.380047789
2020-07-28,7540331.532202807
2020-07-29,7551520.9790859725
2020-07-30,7562822.626485003
2020-07-31,7573819.290781542
2020-08-01,7573819.290781542
2020-08-02,7573819.290781542
2020-08-03,7584265.73688652
2020-08-04,7594157.389678071
2020-08-05,7604150.457694481
2020-08-06,7614262.39250994
2020-08-07,7624473.2187116835
2020-08-08,7624473.2187116835
2020-08-09,7624473.2187116835
2020-08-10,7635599.330892088
2020-08-11,7647095.787193807
2020-08-12,7658666.130374328
2020-08-13,7670215.701588449
2020-08-14,7681652.813419571
2020-08-15,7681652.813419571
2020-08-16,7681652.813419571
2020-08-17,7692609.7451738175
2020-08-18,7703409.105561341
2020-08-19,7713957.635950859
2020-08-20,7724476.576194564
2020-08-21,7734930.5833360385
2020-08-22,7734930.5833360385
2020-08-23,7734930.5833360385
2020-08-24,7745390.011510725
2020-08-25,7755802.558382014
2020-08-26,7766069.8673077645
2020-08-27,7776152.12739309
2020-08-28,7786082.382253463
2020-08-29,7786082.382253463
2020-08-30,7786082.382253463
2020-08-31,7795480.908196635
2020-09-01,7804906.919766247
2020-09-02,7814535.96257715
2020-09-03,7824436.128828285
2020-09-04,7834593.090138306
2020-09-05,7834593.090138306
2020-09-06,7834593.090138306
2020-09-07,7834593.090138306
2020-09-08,7844765.056033858
2020-09-09,7854837.776687906
2020-09-10,7864681.75657278
2020-09-11,7874026.756571031
2020-09-12,7874026.756571031
2020-09-13,7874026.756571031
2020-09-14,7882995.289760471
2020-09-15,7891587.194100121
2020-09-16,7899790.636362719
2020-09-17,7907995.618339928
2020-09-18,7916056.399293968
2020-09-19,7916056.399293968
2020-09-20,7916056.399293968
2020-09-21,7923613.802514507
2020-09-22,7930678.634170594
2020-09-23,7937136.371944283
2020-09-24,7942859.031716541
2020-09-25,7948024.812657758
2020-09-26,7948024.812657758
2020-09-27,7948024.812657758
2020-09-28,7952544.030662925
2020-09-29,7956334.88179801
2020-09-30,7959802.448282083
2020-10-01,7963109.111617277
2020-10-02,7965759.386953579
2020-10-03,7965759.386953579
2020-10-04,7965759.386953579
2020-10-05,7968601.413186108
2020-10-06,7971651.932895649
2020-10-07,7974766.808489907
2020-10-08,7978229.522949346
2020-10-09,7981907.490059548
2020-10-10,7981907.490059548
2020-10-11,7981907.490059548
2020-10-12,7981907.490059548
2020-10-13,7985407.33989272
2020-10-14,7988880.169382568
2020-10-15,7992196.267803336
2020-10-16,7995003.787269891
2020-10-17,7995003.787269891
2020-10-18,7995003.787269891
2020-10-19,7997603.405664901
2020-10-20,8000235.802452691
2020-10-21,8003131.40846099
2020-10-22,8006609.809273999
2020-10-23,8010673.8206906775
2020-10-24,8010673.8206906775
2020-10-25,8010673.8206906775
2020-10-26,8015020.677674497
2020-10-27,8019216.6252677785
2020-10-28,8022689.109836663
2020-10-29,8025361.608051771
2020-10-30,8027338.367592135
2020-10-31,8027338.367592135
2020-11-01,8027338.367592135
2020-11-02,8027338.367592135
2020-11-03,8029002.020691127
2020-11-04,8030844.868354634
2020-11-05,8033467.883730463
2020-11-06,8036397.584579565
2020-11-07,8036397.584579565
2020-11-08,8036397.584579565
2020-11-09,8040391.637193311
2020-11-10,8045907.902510555
2020-11-11,8052880.818697737
2020-11-12,8061048.876819548
2020-11-13,8069924.951020591
2020-11-14,8069924.951020591
2020-11-15,8069924.951020591
2020-11-16,8079428.5654901145
2020-11-17,8089065.76695098
2020-11-18,8099047.145968282
2020-11-19,8109833.941294212
2020-11-20,8109833.941294212
2020-11-21,8109833.941294212
2020-11-22,8109833.941294212
2020-11-23,8121427.678746024
2020-11-24,8134384.664376131
2020-11-25,8148271.685311964
2020-11-26,8163110.589505144
2020-11-27,8178540.380587594
2020-11-28,8178540.380587594
2020-11-29,8178540.380587594
2020-11-30,8193669.534567979
2020-12-01,8208557.654575845
2020-12-02,8223422.183228897
2020-12-03,8238552.463473999
2020-12-04,8254569.372630595
2020-12-05,8254569.372630595
2020-12-06,8254569.372630595
2020-12-07,8271204.17780668
2020-12-08,8288241.019667978
2020-12-09,8305567.938984267
2020-12-10,8323114.533629274
2020-12-11,8340759.111723761
2020-12-12,8340759.111723761
2020-12-13,8340759.111723761
2020-12-14,8358693.789598859
2020-12-15,8377074.571245441
2020-12-16,8395811.107967693
2020-12-17,8414808.443684574
2020-12-18,8433818.724504922
2020-12-19,8433818.724504922
2020-12-20,8433818.724504922
2020-12-21,8452599.74368527
2020-12-22,8471164.067264443
2020-12-23,8489592.688167803
2020-12-24,8489592.688167803
2020-12-25,8489592.688167803
2020-12-26,8489592.688167803
2020-12-27,8489592.688167803
2020-12-28,8508037.750694515
2020-12-29,8526867.990850091
2020-12-30,8546105.321216576
2020-12-31,8546105.321216576
2021-01-01,8546105.321216576
2021-01-02,8546105.321216576
2021-01-03,8546105.321216576
2021-01-04,8565870.17921167
2021-01-05,8586215.392580552
2021-01-06,8607154.638623545
2021-01-07,8629016.60043748
2021-01-08,8651728.66318382
2021-01-09,8651728.66318382
2021-01-10,8651728.66318382
2021-01-11,8675106.898074344
2021-01-12,8698628.938121757
2021-01-13,8721746.726165336
2021-01-14,8744213.57671585
2021-01-15,8765854.937093647
2021-01-16,8765854.937093647
2021-01-17,8765854.937093647
2021-01-18,8786504.188889312
2021-01-19,8806492.779056044
2021-01-20,8826140.234468509
2021-01-21,8845259.30969865
2021-01-22,8863935.413723573
2021-01-23,8863935.413723573
2021-01-24,8863935.413723573
2021-01-25,8863935.413723573
2021-01-26,8882079.826499527
2021-01-27,8899676.804072091
2021-01-28,8917168.962680817
2021-01-29,8934559.974504957
2021-01-30,8934559.974504957
2021-01-31,8934559.974504957
2021-02-01,8952041.711624654
2021-02-02,8970201.463119851
2021-02-03,8988942.159790412
2021-02-04,9008143.212376812
2021-02-05,9027911.841485472
2021-02-06,9027911.841485472
2021-02-07,9027911.841485472
2021-02-08,9047566.329865938
2021-02-09,9066711.895322492
2021-02-10,9085488.164973892
2021-02-11,9103941.846765809
2021-02-12,9122358.947366469
2021-02-13,9122358.947366469
2021-02-14,9122358.947366469
2021-02-15,9122358.947366469
2021-02-16,9122358.947366469
2021-02-17,9141313.039866297
2021-02-18,9160806.654986352
2021-02-19,9180000.395668073
2021-02-20,9180000.395668073
2021-02-21,9180000.395668073
2021-02-22,9196974.26981
2021-02-23,9212372.300242504
2021-02-24,9225789.90012798
2021-02-25,9237468.750601357
2021-02-26,9248889.964465663
2021-02-27,9248889.964465663
2021-02-28,9248889.964465663
2021-03-01,9259843.624142524
2021-03-02,9269742.489597084
2021-03-03,9278105.330265267
2021-03-04,9286033.733329415
2021-03-05,9293770.289093068
2021-03-06,9293770.289093068
2021-03-07,9293770.289093068
2021-03-08,9301155.99528506
2021-03-09,9308433.34981842
2021-03-10,9316186.94640989
2021-03-11,9324307.30860113
2021-03-12,9332976.268502459
2021-03-13,9332976.268502459
2021-03-14,9332976.268502459
2021-03-15,9342705.303927094
2021-03-16,9353033.074075341
2021-03-17,9363994.267682415
2021-03-18,9374982.31509589
2021-03-19,9386343.453794062
2021-03-20,9386343.453794062
2021-03-21,9386343.453794062
2021-03-22,9397646.01841496
2021-03-23,9408789.628106076
2021-03-24,9419477.328028083
2021-03-25,9430122.923161633
2021-03-26,9440659.406616835
2021-03-27,9440659.406616835
2021-03-28,9440659.406616835
2021-03-29,9451468.717935802
2021-03-30,9462541.986821523
2021-03-31,9474219.97290657
2021-04-01,9486060.552145097
2021-04-02,9486060.552145097
2021-04-03,9486060.552145097
2021-04-04,9486060.552145097
2021-04-05,9498189.02267874
2021-04-06,9510466.214529205
2021-04-07,9522815.416516373
2021-04-08,9534909.695847813
2021-04-09,9546793.028728936
2021-04-10,9546793.028728936
2021-04-11,9546793.028728936
2021-04-12,9558544.40322333
2021-04-13,9570296.284595864
2021-04-14,9582190.437587354
2021-04-15,9593898.099058669
2021-04-16,9605172.201361252
2021-04-17,9605172.201361252
2021-04-18,9605172.201361252
2021-04-19,9616559.384417003
2021-04-20,9627777.518042944
2021-04-21,9627777.518042944
2021-04-22,9638987.84666982
2021-04-23,9650428.2625833
2021-04-24,9650428.2625833
2021-04-25,9650428.2625833
2021-04-26,9662218.311274935
2021-04-27,9673490.78711783
2021-04-28,9684668.389251277
2021-04-29,9695725.09048183
2021-04-30,9706673.331997162
2021-05-01,9706673.331997162
2021-05-02,9706673.331997162
2021-05-03,9717445.821986932
2021-05-04,9727988.339757388
2021-05-05,9738398.600859985
2021-05-06,9748839.573769035
2021-05-07,9759512.220332833
2021-05-08,9759512.220332833
2021-05-09,9759512.220332833
2021-05-10,9770665.621522432
2021-05-11,9782661.552643333
2021-05-12,9795096.747124452
2021-05-13,9808090.984131532
2021-05-14,9821678.035066895
2021-05-15,9821678.035066895
2021-05-16,9821678.035066895
2021-05-17,9836161.408233635
2021-05-18,9851193.878524812
2021-05-19,9866775.713141933
2021-05-20,9882395.909971442
2021-05-21,9897871.001229364
2021-05-22,9897871.001229364
2021-05-23,9897871.001229364
2021-05-24,9913217.960407348
2021-05-25,9928549.025174893
2021-05-26,9943845.119445663
2021-05-27,9959064.00355791
2021-05-28,9974541.028462423
2021-05-29,9974541.028462423
2021-05-30,9974541.028462423
2021-05-31,9990153.308346054
2021-06-01,10006286.175625836
2021-06-02,10023093.366871925
2021-06-03,10023093.366871925
2021-06-04,10040766.39419667
2021-06-05,10040766.39419667
2021-06-06,10040766.39419667
2021-06-07,10058920.718699481
2021-06-08,10077522.869906826
2021-06-09,10096591.969796225
2021-06-10,10115869.99702514
2021-06-11,10135160.557050483
2021-06-12,10135160.557050483
2021-06-13,10135160.557050483
2021-06-14,10154644.981671937
2021-06-15,10174225.3167728
2021-06-16,10193901.149740426
2021-06-17,10213332.31498651
2021-06-18,10232550.759314822
2021-06-19,10232550.759314822
2021-06-20,10232550.759314822
2021-06-21,10251753.722223932
2021-06-22,10270951.533789568
2021-06-23,10290237.281531652
2021-06-24,10310100.286851784
2021-06-25,10330197.742917107
2021-06-26,10330197.742917107
2021-06-27,10330197.742917107
2021-06-28,10350300.411098659
2021-06-29,10370367.118510611
2021-06-30,10390401.450733544
2021-07-01,10410211.560253078
2021-07-02,10430009.640592612
2021-07-03,10430009.640592612
2021-07-04,10430009.640592612
2021-07-05,10449713.189343054
2021-07-06,10468936.22798248
2021-07-07,10487578.978459895
2021-07-08,10505591.952363225
2021-07-09,10505591.952363225
2021-07-10,10505591.952363225
2021-07-11,10505591.952363225
2021-07-12,10523151.669860294
2021-07-13,10540420.612621425
2021-07-14,10557507.01229517
2021-07-15,10574464.5963575
2021-07-16,10591083.829554472
2021-07-17,10591083.829554472
2021-07-18,10591083.829554472
2021-07-19,10607212.080285637
2021-07-20,10622790.936294602
2021-07-21,10638164.967181316
2021-07-22,10653405.78099989
2021-07-23,10668931.064989444
2021-07-24,10668931.064989444
2021-07-25,10668931.064989444
2021-07-26,10684933.058471777
2021-07-27,10701057.403174821
2021-07-28,10717432.683501745
2021-07-29,10734057.929007072
2021-07-30,10750734.722969763
2021-07-31,10750734.722969763
2021-08-01,10750734.722969763
2021-08-02,10767055.79652178
2021-08-03,10783153.39535351
2021-08-04,10798692.20430174
2021-08-05,10814490.724776648
2021-08-06,10830714.717534399
2021-08-07,10830714.717534399
2021-08-08,10830714.717534399
2021-08-09,10847620.917574536
2021-08-10,10865166.692382677
2021-08-11,10882672.612380398
2021-08-12,10900377.030327758
2021-08-13,10918570.314629344
2021-08-14,10918570.314629344
2021-08-15,10918570.314629344
2021-08-16,10936871.712030845
2021-08-17,10954759.803159103
2021-08-18,10971983.388676265
2021-08-19,10988362.185284575
2021-08-20,11003838.541626604
2021-08-21,11003838.541626604
2021-08-22,11003838.541626604
2021-08-23,11019369.935325412
2021-08-24,11035092.779324256
2021-08-25,11051363.383544646
2021-08-26,11068034.84021668
2021-08-27,11085269.622289594
2021-08-28,11085269.622289594
2021-08-29,11085269.622289594
2021-08-30,11102862.475382382
2021-08-31,11120284.054142285
2021-09-01,11137497.8116276
2021-09-02,11154302.429372782
2021-09-03,11170366.145576192
2021-09-04,11170366.145576192
2021-09-05,11170366.145576192
2021-09-06,11185800.811724499
2021-09-07,11185800.811724499
2021-09-08,11200363.274708105
2021-09-09,11214358.155136157
2021-09-10,11227849.451884305
2021-09-11,11227849.451884305
2021-09-12,11227849.451884305
2021-09-13,11241336.353272688
2021-09-14,11254655.274875259
2021-09-15,11268460.576503016
2021-09-16,11282284.597661233
2021-09-17,11295759.384121152
2021-09-18,11295759.384121152
2021-09-19,11295759.384121152
2021-09-20,11308721.180813655
2021-09-21,11321367.105000187
2021-09-22,11333912.813097935
2021-09-23,11346781.497482995
2021-09-24,11360809.254010545
2021-09-25,11360809.254010545
2021-09-26,11360809.254010545
2021-09-27,11375646.356858497
2021-09-28,11391031.558876554
2021-09-29,11406959.647693885
2021-09-30,11423131.830610828
2021-10-01,11439608.862080364
2021-10-02,11439608.862080364
2021-10-03,11439608.862080364
2021-10-04,11456662.318125268
2021-10-05,11474515.948748555
2021-10-06,11492760.747873558
2021-10-07,11511539.242406745
2021-10-08,11530795.622940427
2021-10-09,11530795.622940427
2021-10-10,11530795.622940427
2021-10-11,11550150.319196463
2021-10-12,11550150.319196463
2021-10-13,11569727.873680359
2021-10-14,11589634.862710312
2021-10-15,11609736.71942353
2021-10-16,11609736.71942353
2021-10-17,11609736.71942353
2021-10-18,11629809.59774283
2021-10-19,11649472.778107632
2021-10-20,11668668.46960957
2021-10-21,11687063.54119933
2021-10-22,11704691.48157203
2021-10-23,11704691.48157203
2021-10-24,11704691.48157203
2021-10-25,11722238.993642775
2021-10-26,11739947.805976659
2021-10-27,11757942.50857887
2021-10-28,11776611.530456293
2021-10-29,11795048.783721654
2021-10-30,11795048.783721654
2021-10-31,11795048.783721654
2021-11-01,11813196.230666788
2021-11-02,11813196.230666788
2021-11-03,11830644.86433951
2021-11-04,11847194.683423432
2021-11-05,11862606.486808939
2021-11-06,11862606.486808939
2021-11-07,11862606.486808939
2021-11-08,11877432.463026572
2021-11-09,11891860.269444644
2021-11-10,11906057.692017183
2021-11-11,11920303.94788201
2021-11-12,11934995.365201306
2021-11-13,11934995.365201306
2021-11-14,11934995.365201306
2021-11-15,11934995.365201306
2021-11-16,11950083.153138794
2021-11-17,11965151.395507306
2021-11-18,11980081.123549445
2021-11-19,11994919.008068077
2021-11-20,11994919.008068077
2021-11-21,11994919.008068077
2021-11-22,12009414.711397517
2021-11-23,12024048.076952348
2021-11-24,12039298.865150845
2021-11-25,12055886.286408849
2021-11-26,12073286.776476834
2021-11-27,12073286.776476834
2021-11-28,12073286.776476834
2021-11-29,12091750.023338577
2021-11-30,12110795.194752121
2021-12-01,12130017.66625813
2021-12-02,12149217.542702796
2021-12-03,12168201.029988756
2021-12-04,12168201.029988756
2021-12-05,12168201.029988756
2021-12-06,12187032.556282537
2021-12-07,12205691.1949817
2021-12-08,12225212.204849575
2021-12-09,12245005.596836576
2021-12-10,12265089.252924442
2021-12-11,12265089.252924442
2021-12-12,12265089.252924442
2021-12-13,12285225.769972147
2021-12-14,12305268.513870299
2021-12-15,12325367.956796618
2021-12-16,12345519.777183635
2021-12-17,12365430.380066669
2021-12-18,12365430.380066669
2021-12-19,12365430.380066669
2021-12-20,12384839.253666263
2021-12-21,12403926.819950486
2021-12-22,12422509.446098011
2021-12-23,12440742.389521232
2021-12-24,12440742.389521232
2021-12-25,12440742.389521232
2021-12-26,12440742.389521232
2021-12-27,12459072.305721091
2021-12-28,12477470.754301155
2021-12-29,12495906.470713217
2021-12-30,12514372.51701609
2021-12-31,12514372.51701609
2022-01-01,12514372.51701609
2022-01-02,12514372.51701609
2022-01-03,12533098.427818902
2022-01-04,12551877.804452304
2022-01-05,12570425.639824254
2022-01-06,12588786.315293014
2022-01-07,12607008.823259333
2022-01-08,12607008.823259333
2022-01-09,12607008.823259333
2022-01-10,12624824.926337069
2022-01-11,12642509.096019574
2022-01-12,12660686.715797214
2022-01-13,12679638.504204977
2022-01-14,12699814.420757115
2022-01-15,12699814.420757115
2022-01-16,12699814.420757115
2022-01-17,12721188.273469884
2022-01-18,12743479.284989411
2022-01-19,12766421.998451643
2022-01-20,12789828.242596243
2022-01-21,12813340.29000445
2022-01-22,12813340.29000445
2022-01-23,12813340.29000445
2022-01-24,12836963.8804102
2022-01-25,12860917.132355751
2022-01-26,12885610.7334146
2022-01-27,12911024.010662595
2022-01-28,12936693.47975077
2022-01-29,12936693.47975077
2022-01-30,12936693.47975077
2022-01-31,12962555.963730596
2022-02-01,12988316.32454738
2022-02-02,13013559.541758766
2022-02-03,13038278.890974507
2022-02-04,13063026.208018899
2022-02-05,13063026.208018899
2022-02-06,13063026.208018899
2022-02-07,13087699.66985157
2022-02-08,13111888.18599321
2022-02-09,13135941.022882208
2022-02-10,13159991.083386952
2022-02-11,13184400.846860232
2022-02-12,13184400.846860232
2022-02-13,13184400.846860232
2022-02-14,13209143.406143425
2022-02-15,13234107.077913605
2022-02-16,13259253.764158707
2022-02-17,13284397.571975853
2022-02-18,13309275.358752003
2022-02-19,13309275.358752003
2022-02-20,13309275.358752003
2022-02-21,13334505.472522859
2022-02-22,13360000.73890284
2022-02-23,13385901.020472465
2022-02-24,13412041.034809059
2022-02-25,13438456.459600909
2022-02-26,13438456.459600909
2022-02-27,13438456.459600909
2022-02-28,13438456.459600909
2022-03-01,13438456.459600909
2022-03-02,13464991.351321848
2022-03-03,13491531.763389632
2022-03-04,13517896.347638072
2022-03-05,13517896.347638072
2022-03-06,13517896.347638072
2022-03-07,13543755.624448994
2022-03-08,13568808.765214225
2022-03-09,13593200.819366999
2022-03-10,13617469.336784929
2022-03-11,13641143.21149372
2022-03-12,13641143.21149372
2022-03-13,13641143.21149372
2022-03-14,13664764.42946477
2022-03-15,13687913.492699977
2022-03-16,13710507.578969153
2022-03-17,13731939.528221257
2022-03-18,13752798.236385422
2022-03-19,13752798.236385422
2022-03-20,13752798.236385422
2022-03-21,13773844.014517933
2022-03-22,13794915.856654963
2022-03-23,13816231.667297851
2022-03-24,13838309.790823335
2022-03-25,13860825.575899677
2022-03-26,13860825.575899677
2022-03-27,13860825.575899677
2022-03-28,13883207.416078098
2022-03-29,13905693.102475079
2022-03-30,13928460.04932246
2022-03-31,13951619.318351211
2022-04-01,13975062.873756502
2022-04-02,13975062.873756502
2022-04-03,13975062.873756502
2022-04-04,13998671.801225964
2022-04-05,14022234.849853778
2022-04-06,14045721.389679957
2022-04-07,14069341.947130388
2022-04-08,14093348.647212073
2022-04-09,14093348.647212073
2022-04-10,14093348.647212073
2022-04-11,14117738.29348298
2022-04-12,14142499.342754656
2022-04-13,14167839.658510497
2022-04-14,14192346.103019306
2022-04-15,14192346.103019306
2022-04-16,14192346.103019306
2022-04-17,14192346.103019306
2022-04-18,14215902.459920332
2022-04-19,14238647.3632977
2022-04-20,14260632.487244062
2022-04-21,14260632.487244062
2022-04-22,14282276.46538062
2022-04-23,14282276.46538062
2022-04-24,14282276.46538062
2022-04-25,14303571.442125406
2022-04-26,14324501.37089798
2022-04-27,14344916.898298042
2022-04-28,14365065.966619896
2022-04-29,14385306.442202445
2022-04-30,14385306.442202445
2022-05-01,14385306.442202445
2022-05-02,14405491.712296223
2022-05-03,14425625.439067772
2022-05-04,14446279.154729646
2022-05-05,14467330.595193237
2022-05-06,14489327.911118148
2022-05-07,14489327.911118148
2022-05-08,14489327.911118148
2022-05-09,14511990.48741155
2022-05-10,14535242.339713546
2022-05-11,14559035.445417248
2022-05-12,14583165.249924446
2022-05-13,14607763.143951274
2022-05-14,14607763.143951274
2022-05-15,14607763.143951274
2022-05-16,14633044.308448004
2022-05-17,14658734.42891382
2022-05-18,14684514.741065444
2022-05-19,14710303.546887731
2022-05-20,14736249.662060326
2022-05-21,14736249.662060326
2022-05-22,14736249.662060326
2022-05-23,14762526.59959376
2022-05-24,14788036.67559182
2022-05-25,14813096.173558952
2022-05-26,14837432.448999219
2022-05-27,14860454.813226517
2022-05-28,14860454.813226517
2022-05-29,14860454.813226517
2022-05-30,14883077.325432587
2022-05-31,14905170.455384232
2022-06-01,14926626.943705818
2022-06-02,14947328.009151565
2022-06-03,14967835.46157081
2022-06-04,14967835.46157081
2022-06-05,14967835.46157081
2022-06-06,14988294.711067427
2022-06-07,15008996.111345842
2022-06-08,15029865.662144048
2022-06-09,15050844.354764212
2022-06-10,15071532.328234714
2022-06-11,15071532.328234714
2022-06-12,15071532.328234714
2022-06-13,15091903.534827564
2022-06-14,15111993.151601082
2022-06-15,15131602.038980808
2022-06-16,15131602.038980808
2022-06-17,15150299.1960032
2022-06-18,15150299.1960032
2022-06-19,15150299.1960032
2022-06-20,15168501.89823149
2022-06-21,15185819.340804528
2022-06-22,15202121.41996794
2022-06-23,15217815.091727903
2022-06-24,15233600.503975557
2022-06-25,15233600.503975557
2022-06-26,15233600.503975557
2022-06-27,15249438.636736203
2022-06-28,15265923.13268548
2022-06-29,15282803.311217448
2022-06-30,15300108.682745127
2022-07-01,15318039.611722486
2022-07-02,15318039.611722486
2022-07-03,15318039.611722486
2022-07-04,15336154.453151138
2022-07-05,15354099.260881104
2022-07-06,15372039.274399782
2022-07-07,15390109.709845444
2022-07-08,15408259.216370305
2022-07-09,15408259.216370305
2022-07-10,15408259.216370305
2022-07-11,15426313.64909057
2022-07-12,15444380.911497142
2022-07-13,15462525.431618
2022-07-14,15480293.39433031
2022-07-15,15497922.209861662
2022-07-16,15497922.209861662
2022-07-17,15497922.209861662
2022-07-18,15515645.004567396
2022-07-19,15533729.038535856
2022-07-20,15552218.90167442
2022-07-21,15571173.271285715
2022-07-22,15590446.715203125
2022-07-23,15590446.715203125
2022-07-24,15590446.715203125
2022-07-25,15610461.195923718
2022-07-26,15631131.002426194
2022-07-27,15652606.585634202
2022-07-28,15675189.285772435
2022-07-29,15699293.222366843
2022-07-30,15699293.222366843
2022-07-31,15699293.222366843
2022-08-01,15724179.999389965
2022-08-02,15749863.052670809
2022-08-03,15776249.49009784
2022-08-04,15802805.441733817
2022-08-05,15829605.241408583
2022-08-06,15829605.241408583
2022-08-07,15829605.241408583
2022-08-08,15857239.913020065
2022-08-09,15885809.331385918
2022-08-10,15915255.799772855
2022-08-11,15945305.1676497
2022-08-12,15974366.404665215
2022-08-13,15974366.404665215
2022-08-14,15974366.404665215
2022-08-15,16001986.2614532
2022-08-16,16028096.07183268
2022-08-17,16052941.50768716
2022-08-18,16079259.449744338
2022-08-19,16105840.620119888
2022-08-20,16105840.620119888
2022-08-21,16105840.620119888
2022-08-22,16132627.28732178
2022-08-23,16159967.4833886
2022-08-24,16187458.788633497
2022-08-25,16215047.417164464
2022-08-26,16243222.62757617
2022-08-27,16243222.62757617
2022-08-28,16243222.62757617
2022-08-29,16271952.767789247
2022-08-30,16300339.926167732
2022-08-31,16328459.918783225
2022-09-01,16356739.152071763
2022-09-02,16384967.603353946
2022-09-03,16384967.603353946
2022-09-04,16384967.603353946
2022-09-05,16412989.90303395
2022-09-06,16441009.524800356
2022-09-07,16441009.524800356
2022-09-08,16468549.486904379
2022-09-09,16495307.96107919
2022-09-10,16495307.96107919
2022-09-11,16495307.96107919
2022-09-12,16521354.253977498
2022-09-13,16546886.500098135
2022-09-14,16572038.406733444
2022-09-15,16596738.144794218
2022-09-16,16620999.722936962
2022-09-17,16620999.722936962
2022-09-18,16620999.722936962
2022-09-19,16645355.92816104
2022-09-20,16669810.671790432
2022-09-21,16694334.238315925
2022-09-22,16719195.741545366
2022-09-23,16743861.60789253
2022-09-24,16743861.60789253
2022-09-25,16743861.60789253
2022-09-26,16767837.53093058
2022-09-27,16791265.537360344
2022-09-28,16813979.47955388
2022-09-29,16836039.627895974
2022-09-30,16858114.664393425
2022-10-01,16858114.664393425
2022-10-02,16858114.664393425
2022-10-03,16881027.300519723
2022-10-04,16904500.87656098
2022-10-05,16929190.43309621
2022-10-06,16955387.46781678
2022-10-07,16982111.486994926
2022-10-08,16982111.486994926
2022-10-09,16982111.486994926
2022-10-10,17008929.855783068
2022-10-11,17036242.401426192
2022-10-12,17036242.401426192
2022-10-13,17063827.762138017
2022-10-14,17091353.4407727
2022-10-15,17091353.4407727
2022-10-16,17091353.4407727
2022-10-17,17118789.819152795
2022-10-18,17146615.502350193
2022-10-19,17175327.61402265
2022-10-20,17204763.6351782
2022-10-21,17235535.396654528
2022-10-22,17235535.396654528
2022-10-23,17235535.396654528
2022-10-24,17266398.36861385
2022-10-25,17297073.507360242
2022-10-26,17326797.55196427
2022-10-27,17355552.08368334
2022-10-28,17383217.866490036
2022-10-29,17383217.866490036
2022-10-30,17383217.866490036
2022-10-31,17409628.959165126
2022-11-01,17435187.529058617
2022-11-02,17435187.529058617
2022-11-03,17459862.380530816
2022-11-04,17483179.633118544
2022-11-05,17483179.633118544
2022-11-06,17483179.633118544
2022-11-07,17505354.505235825
2022-11-08,17526464.026748594
2022-11-09,17546588.364202045
2022-11-10,17565181.190818563
2022-11-11,17583415.065531906
2022-11-12,17583415.065531906
2022-11-13,17583415.065531906
2022-11-14,17601873.425125245
2022-11-15,17601873.425125245
2022-11-16,17620319.757568583
2022-11-17,17639168.174333327
2022-11-18,17658353.403109115
2022-11-19,17658353.403109115
2022-11-20,17658353.403109115
2022-11-21,17677350.522622626
2022-11-22,17694724.68314014
2022-11-23,17710768.298336934
2022-11-24,17725650.25122045
2022-11-25,17739318.11204001
2022-11-26,17739318.11204001
2022-11-27,17739318.11204001
2022-11-28,17753565.254472766
2022-11-29,17768835.156149335
2022-11-30,17785428.068034023
2022-12-01,17802557.183157127
2022-12-02,17820629.87727942
2022-12-03,17820629.87727942
2022-12-04,17820629.87727942
2022-12-05,17839105.18112771
2022-12-06,17857584.08398833
2022-12-07,17875588.20648951
2022-12-08,17893226.079934206
2022-12-09,17910355.773180623
2022-12-10,17910355.773180623
2022-12-11,17910355.773180623
2022-12-12,17926733.704019126
2022-12-13,17942302.45069932
2022-12-14,17956262.302927148
2022-12-15,17969029.658423238
2022-12-16,17980755.696949378
2022-12-17,17980755.696949378
2022-12-18,17980755.696949378
2022-12-19,17991756.01793424
2022-12-20,18002997.649616804
2022-12-21,18015451.069677852
2022-12-22,18028816.876144692
2022-12-23,18043537.176532183
2022-12-24,18043537.176532183
2022-12-25,18043537.176532183
2022-12-26,18059384.356367067
2022-12-27,18075904.619344655
2022-12-28,18092789.4273063
2022-12-29,18109815.54758722
2022-12-30,18109815.54758722
2022-12-31,18109815.54758722
2023-01-01,18109815.54758722
2023-01-02,18125953.846295338
2023-01-03,18140927.64456636
2023-01-04,18155072.68422613
2023-01-05,18168761.52097652
2023-01-06,18182523.295464657
2023-01-07,18182523.295464657
2023-01-08,18182523.295464657
2023-01-09,18196678.45254179
2023-01-10,18211791.533540946
2023-01-11,18227295.33349998
2023-01-12,18243075.329490323
2023-01-13,18259298.62099974
2023-01-14,18259298.62099974
2023-01-15,18259298.62099974
2023-01-16,18275547.46690977
2023-01-17,18292351.57681095
2023-01-18,18309464.781709857
2023-01-19,18327159.251376584
2023-01-20,18345644.646655463
2023-01-21,18345644.646655463
2023-01-22,18345644.646655463
2023-01-23,18365229.589884616
2023-01-24,18385096.62500767
2023-01-25,18405727.63534435
2023-01-26,18426485.66985624
2023-01-27,18446984.24771853
2023-01-28,18446984.24771853
2023-01-29,18446984.24771853
