entry_date,exit_date,entry_price,exit_price,qty,pnl
2018-09-21 00:00:00,2018-09-26 00:00:00,20.160074618339543,62.23110076332092,26294108352.0,1106220119929.965
2018-09-26 00:00:00,2018-10-01 00:00:00,20.25011977100372,59.70984030532836,53504760152.0,2111282882847.9893
2018-10-01 00:00:00,2018-10-04 00:00:00,21.260624999999997,23.46172576332092,100638954101.0,221516478685.53076
2018-10-04 00:00:00,2018-10-08 00:00:00,23.46172576332092,57.028499999999994,95920509203.0,3219742077078.3984
2018-10-09 00:00:00,2018-10-11 00:00:00,26.493239542007444,56.46821862602233,145740450122.0,4368566944095.864
2018-10-15 00:00:00,2018-10-17 00:00:00,25.912949618339546,58.36917015266418,233339405929.0,7573315218173.922
2018-10-18 00:00:00,2018-10-23 00:00:00,26.303145915985105,57.338656373977656,373912049879.0,11604551334383.137
2018-10-23 00:00:00,2018-10-26 00:00:00,26.163074618339543,26.663324618339544,597798242022.0,299048570565.50586
2018-10-26 00:00:00,2018-10-30 00:00:00,26.663324618339544,26.71335076332092,592193182440.0,29625141995.726562
2018-10-30 00:00:00,2018-11-05 00:00:00,26.71335076332092,27.513749999999998,591638959016.0,473547371180.00977
2018-11-05 00:00:00,2018-11-07 00:00:00,27.513749999999998,27.623805610656735,583037612462.0,64166560469.35156
2018-11-07 00:00:00,2018-11-12 00:00:00,27.623805610656735,25.552770915985107,581876757254.0,-1205086952302.0547
2018-11-12 00:00:00,2018-11-14 00:00:00,25.552770915985107,24.252119771003724,605445324686.0,-787473154782.4707
2018-11-14 00:00:00,2018-11-21 00:00:00,24.252119771003724,54.17707652664184,621672347841.0,18603518125311.94
2018-11-21 00:00:00,2018-11-26 00:00:00,25.11255038166046,24.812399236679077,970960010424.0,-291434758865.89844
2018-11-26 00:00:00,2018-11-28 00:00:00,24.812399236679077,50.52525,976829838623.0,25117079861666.062
2018-11-29 00:00:00,2018-12-03 00:00:00,24.972479084014893,26.313149236679077,1473714764930.0,1975765398876.164
2018-12-03 00:00:00,2018-12-06 00:00:00,26.313149236679077,25.00249477100372,1436190227323.0,-1882349135006.1953
2018-12-06 00:00:00,2018-12-10 00:00:00,25.00249477100372,24.782385457992554,1473814631960.0,-324400326152.52344
2018-12-10 00:00:00,2018-12-13 00:00:00,24.782385457992554,50.87542347335815,1480356337288.0,38626994185137.16
2018-12-13 00:00:00,2018-12-18 00:00:00,23.301645915985105,22.79139068698883,2403689224740.0,-1226494995811.586
2018-12-18 00:00:00,2018-12-20 00:00:00,22.79139068698883,22.321154465675352,2430582751448.0,-1142948048636.625
2018-12-20 00:00:00,2018-12-27 00:00:00,22.321154465675352,21.530760457992553,2456172300957.0,-1941343868518.8828
2018-12-27 00:00:00,2019-01-02 00:00:00,21.530760457992553,50.03500332069397,2501232790120.0,71295746905726.75
2019-01-03 00:00:00,2019-01-07 00:00:00,23.97197908401489,52.89643393135071,3734324192825.0,108013291500674.47
2019-01-08 00:00:00,2019-01-10 00:00:00,25.412699618339545,53.25661454200744,5648860320725.0,157286386185944.28
2019-01-11 00:00:00,2019-01-16 00:00:00,25.162574618339544,24.812399236679077,8831977990205.0,-3092741263542.875
2019-01-16 00:00:00,2019-01-18 00:00:00,24.812399236679077,54.97747576332092,8894269324134.0,268296314811059.1
2019-01-21 00:00:00,2019-01-24 00:00:00,25.322654465675352,25.412699618339545,14015252364410.0,1262005538774.5
2019-01-24 00:00:00,2019-01-29 00:00:00,25.412699618339545,25.262625,13990434565534.0,-2099609127832.875
2019-01-29 00:00:00,2019-02-01 00:00:00,25.262625,45.742861221313476,14031969428266.0,287378048541130.6
2019-02-01 00:00:00,2019-02-06 00:00:00,25.512749999999997,25.812899236679076,19529264797423.0,5861693921844.125
2019-02-06 00:00:00,2019-02-08 00:00:00,25.812899236679076,40.66031938934326,19415779616600.0,288274237559187.3
2019-02-11 00:00:00,2019-02-14 00:00:00,25.182585076332092,26.18308507633209,25628296230414.0,25641110378523.125
2019-02-14 00:00:00,2019-02-18 00:00:00,26.18308507633209,26.603295152664185,25138890765996.0,10563615207677.375
2019-02-18 00:00:00,2019-02-21 00:00:00,26.603295152664185,27.193590305328367,24940450434836.0,14722226996939.0
2019-02-21 00:00:00,2019-02-25 00:00:00,27.193590305328367,27.013499999999997,24669892819636.0,-4442808530312.375
2019-02-25 00:00:00,2019-02-28 00:00:00,27.013499999999997,27.733859313011163,24752084818563.0,17830394815488.125
2019-02-28 00:00:00,2019-03-06 00:00:00,27.733859313011163,26.563274236679074,24430790197844.0,-28598318408602.375
2019-03-06 00:00:00,2019-03-11 00:00:00,26.563274236679074,48.924451526641846,24968826642348.0,558332359271883.5
2019-03-11 00:00:00,2019-03-14 00:00:00,27.033510457992552,28.164074618339544,34866339451519.0,39418633786373.875
2019-03-14 00:00:00,2019-03-18 00:00:00,28.164074618339544,28.36417538166046,34166885892270.0,6836819947335.75
2019-03-18 00:00:00,2019-03-21 00:00:00,28.36417538166046,50.55526377868653,34046427577416.0,755527283973378.6
2019-03-21 00:00:00,2019-03-26 00:00:00,28.854420152664183,27.75386977100372,46566569684071.0,-51248856038428.75
2019-03-26 00:00:00,2019-03-28 00:00:00,27.75386977100372,50.53525332069397,47489382106862.0,1081873828314214.2
2019-03-29 00:00:00,2019-04-03 00:00:00,28.464225763320922,52.806388778686525,65317831743355.0,1589977308106963.5
2019-04-03 00:00:00,2019-04-08 00:00:00,28.54426568698883,29.07452946567535,92999682899673.0,49314363271022.5
2019-04-08 00:00:00,2019-04-10 00:00:00,29.07452946567535,29.564774236679074,92152038810581.0,45177055164213.5
2019-04-10 00:00:00,2019-04-15 00:00:00,29.564774236679074,51.615795152664184,91388385648964.0,2015207203423412.5
2019-04-15 00:00:00,2019-04-18 00:00:00,26.36317538166046,27.373680610656734,140726006612223.0,142204365537409.5
2019-04-18 00:00:00,2019-04-23 00:00:00,27.373680610656734,51.615795152664184,138129840145312.0,3348559406471826.5
2019-04-24 00:00:00,2019-04-26 00:00:00,27.733859313011163,27.69384030532837,196735654726084.0,-7873165677968.0
2019-04-26 00:00:00,2019-05-02 00:00:00,27.69384030532837,26.813399236679075,196877730166116.0,-173339239140708.0
2019-05-02 00:00:00,2019-05-06 00:00:00,26.813399236679075,26.403194389343263,200108438961966.0,-82085451655007.0
2019-05-06 00:00:00,2019-05-09 00:00:00,26.403194389343263,49.024499999999996,201662122348137.0,4561860499730851.0
2019-05-09 00:00:00,2019-05-14 00:00:00,27.11355038166046,48.204090305328364,280545882971521.0,5916864145231522.0
2019-05-14 00:00:00,2019-05-17 00:00:00,26.18308507633209,46.42320152664184,403562307121680.0,8168148091098464.0
2019-05-17 00:00:00,2019-05-22 00:00:00,25.062524236679074,47.80388877868653,584642718553292.0,1.3295573189450672e+16
2019-05-22 00:00:00,2019-05-27 00:00:00,26.353170152664184,26.313149236679077,808393550686683.0,-32352650374940.0
2019-05-27 00:00:00,2019-05-29 00:00:00,26.313149236679077,26.503244771003722,809008005341253.0,153788809048256.0
2019-05-29 00:00:00,2019-06-03 00:00:00,26.503244771003722,25.892939160346984,806108135608851.0,-491972317958128.0
2019-06-03 00:00:00,2019-06-05 00:00:00,25.892939160346984,49.30463877868653,815603510559412.0,1.9094664396880176e+16
2019-06-06 00:00:00,2019-06-10 00:00:00,26.18308507633209,48.97447576332092,1171385184480946.0,2.6697497384455708e+16
2019-06-11 00:00:00,2019-06-14 00:00:00,26.903444389343264,27.213600763320922,1636441058321613.0,507552624877184.0
2019-06-14 00:00:00,2019-06-18 00:00:00,27.213600763320922,51.025499999999994,1627120372445150.0,3.8744826354611624e+16
2019-06-19 00:00:00,2019-06-25 00:00:00,27.36367538166046,52.21609362602233,2326511431872561.0,5.781943515518609e+16
2019-06-25 00:00:00,2019-06-28 00:00:00,28.154069389343263,27.463725763320923,3288550395663579.0,-2270229804499584.0
2019-06-28 00:00:00,2019-07-02 00:00:00,27.463725763320923,54.127048473358144,3329861154246595.0,8.8785162535294e+16
2019-07-03 00:00:00,2019-07-08 00:00:00,27.053520915985107,50.67532652664184,5022088309701897.0,1.1863079381132987e+17
2019-07-08 00:00:00,2019-07-12 00:00:00,27.513749999999998,28.554270915985107,7095006159922305.0,7382502308442336.0
2019-07-12 00:00:00,2019-07-16 00:00:00,28.554270915985107,28.29414068698883,6965799375427636.0,-1812014986672128.0
2019-07-16 00:00:00,2019-07-19 00:00:00,28.29414068698883,52.83640637397766,6997804393696518.0,1.7174197465567773e+17
2019-07-19 00:00:00,2019-07-24 00:00:00,27.513749999999998,27.603795152664183,1.0318869104966812e+16,929164143878464.0
2019-07-24 00:00:00,2019-07-26 00:00:00,27.603795152664183,26.813399236679075,1.0302047150654546e+16,-8142695994163360.0
2019-07-26 00:00:00,2019-07-31 00:00:00,26.813399236679075,50.40519106864929,1.0453811284965296e+16,2.4662413968560234e+17
2019-07-31 00:00:00,2019-08-05 00:00:00,26.403194389343263,25.812899236679076,1.5288905404920546e+16,-9024966750065856.0
2019-08-05 00:00:00,2019-08-07 00:00:00,25.812899236679076,25.452720534324644,1.5463633051435226e+16,-5569671286151040.0
2019-08-07 00:00:00,2019-08-12 00:00:00,25.452720534324644,25.93296007633209,1.5572990446905008e+16,7478765799908032.0
2019-08-12 00:00:00,2019-08-14 00:00:00,25.93296007633209,46.00298954200744,1.542886832596305e+16,3.096578419241035e+17
2019-08-15 00:00:00,2019-08-19 00:00:00,25.00249477100372,44.312145915985106,2.21986872440584e+16,4.28648906559316e+17
2019-08-20 00:00:00,2019-08-22 00:00:00,23.921954847335815,44.40219106864929,3.216518809434627e+16,6.587506502751913e+17
2019-08-23 00:00:00,2019-08-27 00:00:00,24.792390686988828,43.17157652664184,4.432788285423144e+16,8.147103968562881e+17
2019-08-28 00:00:00,2019-08-30 00:00:00,24.212100763320922,46.01299667930603,6.222314539343175e+16,1.3565203162874135e+18
2019-09-02 00:00:00,2019-09-04 00:00:00,25.402694389343264,46.073024236679075,8.602049533832181e+16,1.7780720122743245e+18
2019-09-05 00:00:00,2019-09-09 00:00:00,26.61330038166046,46.72335076332092,1.1552993557155026e+17,2.323312824933863e+18
2019-09-10 00:00:00,2019-09-13 00:00:00,27.063524236679076,27.133560839653015,1.5655278603259293e+17,1.0964425319828992e+16
2019-09-13 00:00:00,2019-09-17 00:00:00,27.133560839653015,27.673829847335814,1.563508415997938e+17,8.447151404149094e+16
2019-09-17 00:00:00,2019-09-20 00:00:00,27.673829847335814,27.36367538166046,1.548254062200464e+17,-4.801979113914778e+16
2019-09-20 00:00:00,2019-09-24 00:00:00,27.36367538166046,27.43371007633209,1.5570240429457677e+17,1.09045703444096e+16
2019-09-24 00:00:00,2019-09-27 00:00:00,27.43371007633209,48.17407652664184,1.555037596703369e+17,3.2252049599636854e+18
2019-09-27 00:00:00,2019-10-02 00:00:00,27.563774236679077,27.233609313011165,2.133036567965245e+17,-7.042538556431155e+16
2019-10-02 00:00:00,2019-10-04 00:00:00,27.233609313011165,26.86342538166046,2.1459599693518358e+17,-7.943998979759002e+16
2019-10-04 00:00:00,2019-10-09 00:00:00,26.86342538166046,45.692833168029786,2.1607384774301277e+17,4.068542591123066e+18
2019-10-09 00:00:00,2019-10-14 00:00:00,26.36317538166046,48.22410076332092,2.973758662788298e+17,6.500911623028138e+18
2019-10-14 00:00:00,2019-10-17 00:00:00,27.053520915985107,47.01349667930603,4.0999665776767654e+17,8.183523352085408e+18
2019-10-17 00:00:00,2019-10-22 00:00:00,27.94396530532837,47.303638778686526,5.434325639671096e+17,1.0520676993193062e+19
2019-10-22 00:00:00,2019-10-25 00:00:00,27.813899236679077,47.773875,7.351946307535736e+17,1.4674467011165004e+19
2019-10-25 00:00:00,2019-10-30 00:00:00,29.21460076332092,29.78488545799255,9.512206491061335e+17,5.424665774408458e+17
2019-10-30 00:00:00,2019-11-01 00:00:00,29.78488545799255,30.605295152664183,9.421187953334068e+17,7.729233932238848e+17
2019-11-01 00:00:00,2019-11-06 00:00:00,30.605295152664183,49.92495152664184,9.294978268429262e+17,1.7957578614964326e+19
2019-11-06 00:00:00,2019-11-11 00:00:00,30.065024236679076,48.46421862602233,1.2449959707918113e+18,2.290692288054766e+19
2019-11-11 00:00:00,2019-11-14 00:00:00,29.86492538166046,47.373673473358146,1.6370381503594883e+18,2.8662488591143002e+19
2019-11-14 00:00:00,2019-11-21 00:00:00,29.894939160346983,47.783878320693965,2.1150212678473633e+18,3.783548678336143e+19
2019-11-21 00:00:00,2019-11-26 00:00:00,28.944465305328368,29.634810839653014,2.8383883938387845e+18,1.9594687523655188e+18
2019-11-26 00:00:00,2019-11-28 00:00:00,29.634810839653014,29.33465969467163,2.805344669878705e+18,-8.42027414731522e+17
2019-11-28 00:00:00,2019-12-03 00:00:00,29.33465969467163,29.18458507633209,2.8196895849004575e+18,-4.231638382899036e+17
2019-12-03 00:00:00,2019-12-05 00:00:00,29.18458507633209,29.654819389343263,2.826935743365012e+18,1.3293221872079667e+18
2019-12-05 00:00:00,2019-12-10 00:00:00,29.654819389343263,51.245611221313474,2.8045336928134605e+18,6.055210314728212e+19
2019-12-10 00:00:00,2019-12-13 00:00:00,30.11505038166046,30.905444389343263,3.767522494341686e+18,2.977827203337847e+18
2019-12-13 00:00:00,2019-12-17 00:00:00,30.905444389343263,53.276624999999996,3.7193701647352806e+18,8.320670171318107e+19
2019-12-18 00:00:00,2019-12-23 00:00:00,29.764875,54.927451526641846,5.26032581429042e+18,1.3236335085715227e+20
2019-12-23 00:00:00,2019-12-30 00:00:00,30.205095534324645,53.67682652664184,7.375831880245011e+18,1.7312354173766805e+20
2019-12-30 00:00:00,2020-01-06 00:00:00,30.565274236679077,53.826899236679075,1.0122361603774114e+19,2.3546257974139198e+20
2020-01-06 00:00:00,2020-01-09 00:00:00,30.445215305328368,53.776875,1.4031200291201565e+19,3.2737119030209236e+20
2020-01-09 00:00:00,2020-01-14 00:00:00,30.485234313011166,30.245114542007446,1.938480596011757e+19,-4.654675168094913e+18
2020-01-14 00:00:00,2020-01-16 00:00:00,30.245114542007446,29.61480038166046,1.9461716692660003e+19,-1.2266995616044941e+19
2020-01-16 00:00:00,2020-01-21 00:00:00,29.61480038166046,56.828399236679076,1.966872234456758e+19,5.352567198758033e+20
2020-01-21 00:00:00,2020-01-24 00:00:00,29.814899236679075,55.6478089313507,2.8517535926083133e+19,7.366909302930595e+20
2020-01-24 00:00:00,2020-01-29 00:00:00,29.574779465675352,51.72585076332092,4.1210014749498515e+19,9.128459748931671e+20
2020-01-29 00:00:00,2020-02-03 00:00:00,29.014499999999998,50.52525,5.774451729080129e+19,1.242127875313104e+21
2020-02-03 00:00:00,2020-02-06 00:00:00,28.534260457992552,53.686829847335815,8.049280863405e+19,2.024600954511071e+21
2020-02-06 00:00:00,2020-02-11 00:00:00,28.714350763320923,51.17557652664184,1.1525976754038679e+20,2.5888756601525156e+21
2020-02-11 00:00:00,2020-02-14 00:00:00,29.414699618339544,52.23610408401489,1.5654399000470664e+20,3.5725537125680483e+21
2020-02-14 00:00:00,2020-02-19 00:00:00,29.874930610656733,52.956465305328365,2.1395411828929597e+20,4.938389404362264e+21
2020-02-19 00:00:00,2020-02-26 00:00:00,29.884935839653014,27.053520915985107,2.96547189689134e+20,-8.396481384575916e+20
2020-02-26 00:00:00,2020-02-28 00:00:00,27.053520915985107,25.172579847335815,3.120577089482462e+20,-5.8696216054936476e+20
2020-02-28 00:00:00,2020-03-04 00:00:00,25.172579847335815,48.024,3.237106400944986e+20,7.397247844687248e+21
2020-03-04 00:00:00,2020-03-09 00:00:00,26.923454847335815,40.47022576332092,4.4010344276779414e+20,5.961980518511667e+21
2020-03-09 00:00:00,2020-03-12 00:00:00,17.818904465675352,13.666829847335814,8.323511668448174e+20,-3.4559841534016655e+21
2020-03-12 00:00:00,2020-03-16 00:00:00,13.666829847335814,36.02800332069397,9.587248833507826e+20,2.143821342983191e+22
2020-03-17 00:00:00,2020-03-19 00:00:00,13.606800381660463,11.075534694671632,1.751124103470368e+21,-4.4325603567736224e+21
2020-03-19 00:00:00,2020-03-24 00:00:00,11.075534694671632,12.576284694671632,1.9511299812329398e+21,2.9281583193353355e+21
2020-03-24 00:00:00,2020-03-26 00:00:00,12.576284694671632,41.03050332069397,1.8347723163410317e+21,5.220701261814113e+22
2020-03-27 00:00:00,2020-04-01 00:00:00,13.30665019083023,13.456724809169769,3.6967363203347943e+21,5.5478629237615965e+20
2020-04-01 00:00:00,2020-04-03 00:00:00,13.456724809169769,16.308149236679075,3.676132908022606e+21,1.0482215172706478e+22
2020-04-03 00:00:00,2020-04-08 00:00:00,16.308149236679075,43.52175,3.354913929919434e+21,9.129928828413151e+22
2020-04-08 00:00:00,2020-04-14 00:00:00,16.50825,17.028510457992553,6.080893250918565e+21,3.163648307726706e+21
2020-04-14 00:00:00,2020-04-16 00:00:00,17.028510457992553,16.67833507633209,5.988047006633919e+21,-2.0968666459488335e+21
2020-04-16 00:00:00,2020-04-22 00:00:00,16.67833507633209,42.621298473358145,6.050877565050987e+21,1.569776951900039e+23
2020-04-22 00:00:00,2020-04-27 00:00:00,15.857925381660463,16.14806938934326,1.1315897334345423e+22,3.283239803114043e+21
2020-04-27 00:00:00,2020-04-29 00:00:00,16.14806938934326,17.808899236679075,1.121428772071018e+22,1.8625023763166997e+22
2020-04-29 00:00:00,2020-05-05 00:00:00,17.808899236679075,44.47222576332092,1.0691635786868456e+22,2.85074576089203e+23
2020-05-05 00:00:00,2020-05-08 00:00:00,17.908949618339538,47.52375,1.8594882904311405e+22,5.50683745331533e+23
2020-05-08 00:00:00,2020-05-13 00:00:00,17.748869771003722,48.194083168029785,3.4283555659889456e+22,1.0437701680741552e+24
2020-05-13 00:00:00,2020-05-18 00:00:00,18.26913022899628,18.10905038166046,6.1888025160547e+22,-9.9070256196157e+21
2020-05-18 00:00:00,2020-05-20 00:00:00,18.10905038166046,19.099545152664184,6.216142635768637e+22,6.157056776542148e+22
2020-05-20 00:00:00,2020-05-25 00:00:00,19.099545152664184,51.43570484733581,6.05503989224871e+22,1.9579673691336157e+24
2020-05-25 00:00:00,2020-05-28 00:00:00,19.489739542007445,19.699845534324645,1.0959398662240708e+23,2.3026353311298856e+22
2020-05-28 00:00:00,2020-06-01 00:00:00,19.699845534324645,20.160074618339543,1.0900984904390317e+23,5.016950297407802e+22
2020-06-01 00:00:00,2020-06-04 00:00:00,20.160074618339543,53.74686122131347,1.0776619248082243e+23,3.619520109868397e+24
2020-06-04 00:00:00,2020-06-09 00:00:00,21.400694389343265,54.18707984733581,1.8612664356783162e+23,6.102419880017316e+24
2020-06-09 00:00:00,2020-06-15 00:00:00,22.04101568698883,52.52625,3.192219025478712e+23,9.731554497017073e+24
2020-06-15 00:00:00,2020-06-18 00:00:00,19.819904465675354,21.190590305328367,6.006176830688983e+23,8.232581532277411e+23
2020-06-18 00:00:00,2020-06-22 00:00:00,21.190590305328367,21.61080038166046,5.812023078411439e+23,2.4422706614231546e+23
2020-06-22 00:00:00,2020-06-25 00:00:00,21.61080038166046,55.52775,5.755545542110563e+23,1.9521054817782267e+25
2020-06-25 00:00:00,2020-06-30 00:00:00,20.920454847335815,55.467718626022325,1.0613345844740982e+24,3.666620584726931e+25
2020-06-30 00:00:00,2020-07-03 00:00:00,21.350670152664183,55.22760076332092,1.8990444532928802e+24,6.433379717075547e+25
2020-07-03 00:00:00,2020-07-08 00:00:00,21.96097576332092,56.928451526641844,3.3117314342491305e+24,1.158028886617345e+26
2020-07-08 00:00:00,2020-07-13 00:00:00,22.461225763320922,57.758864542007444,5.817102334128702e+24,2.0532997692872915e+26
2020-07-13 00:00:00,2020-07-16 00:00:00,22.621305610656734,23.171579847335813,1.0316626891060658e+25,5.676973987581279e+24
2020-07-16 00:00:00,2020-07-20 00:00:00,23.171579847335813,61.1505589313507,1.0194189501422768e+25,3.871649098530195e+26
2020-07-21 00:00:00,2020-07-24 00:00:00,23.161574618339543,22.551270915985107,1.856068636303633e+25,-1.1327655605600565e+25
2020-07-24 00:00:00,2020-07-28 00:00:00,22.551270915985107,60.73035076332092,1.8811714161424677e+25,7.182139370342906e+26
2020-07-29 00:00:00,2020-07-31 00:00:00,23.04151568698883,22.93146007633209,3.4004472409434566e+25,-3.74238297608059e+24
2020-07-31 00:00:00,2020-08-05 00:00:00,22.93146007633209,22.241114542007445,3.4086030927124702e+25,-2.3531139233392293e+25
2020-08-05 00:00:00,2020-08-07 00:00:00,22.241114542007445,61.42069438934326,3.4614767326987977e+25,1.3561920403846766e+27
2020-08-10 00:00:00,2020-08-12 00:00:00,22.911449618339546,60.91044106864929,6.321320114147685e+25,2.4020378897216894e+27
2020-08-13 00:00:00,2020-08-17 00:00:00,23.46172576332092,61.810888778686525,1.1294674374052092e+26,4.331413087759961e+27
2020-08-18 00:00:00,2020-08-20 00:00:00,22.941465305328368,22.531260457992552,2.099567251065423e+26,-8.612526636945722e+25
