date,equity
2018-06-06,8575.505256207476
2018-06-07,8557.615499640475
2018-06-08,8538.796531092177
2018-06-09,8538.796531092177
2018-06-10,8538.796531092177
2018-06-11,8528.2478689561
2018-06-12,8516.741462733278
2018-06-13,8500.465578190813
2018-06-14,8486.652273683558
2018-06-15,8472.66975933219
2018-06-16,8472.66975933219
2018-06-17,8472.66975933219
2018-06-18,8452.958463761815
2018-06-19,8459.3468142953
2018-06-20,8461.402694155224
2018-06-21,8427.620335821637
2018-06-22,8414.519283463007
2018-06-23,8414.519283463007
2018-06-24,8414.519283463007
2018-06-25,8413.897485905178
2018-06-26,8407.833628792292
2018-06-27,8405.72829735995
2018-06-28,8393.981679943568
2018-06-29,8392.713602993495
2018-06-30,8392.713602993495
2018-07-01,8392.713602993495
2018-07-02,8387.04466163302
2018-07-03,8374.494193535334
2018-07-04,8364.940144711025
2018-07-05,8356.702954134471
2018-07-06,8347.071136576182
2018-07-07,8347.071136576182
2018-07-08,8347.071136576182
2018-07-09,8347.071136576182
2018-07-10,8327.978944674021
2018-07-11,8296.78471620036
2018-07-12,8285.634882905491
2018-07-13,8276.733690117368
2018-07-14,8276.733690117368
2018-07-15,8276.733690117368
2018-07-16,8259.853019640454
2018-07-17,8258.761998739727
2018-07-18,8229.59548635722
2018-07-19,8227.3048913169
2018-07-20,8233.608771450528
2018-07-21,8233.608771450528
2018-07-22,8233.608771450528
2018-07-23,8221.20781932021
2018-07-24,8219.26974035407
2018-07-25,8214.410322963246
2018-07-26,8189.641932422171
2018-07-27,8174.236796991834
2018-07-28,8174.236796991834
2018-07-29,8174.236796991834
2018-07-30,8164.237168762694
2018-07-31,8149.32899808074
2018-08-01,8145.830222763548
2018-08-02,8144.629214753637
2018-08-03,8146.472961496839
2018-08-04,8146.472961496839
2018-08-05,8146.472961496839
2018-08-06,8132.266979693899
2018-08-07,8110.121482048521
2018-08-08,8083.269112773428
2018-08-09,8075.567627649793
2018-08-10,8045.918401504049
2018-08-11,8045.918401504049
2018-08-12,8045.918401504049
2018-08-13,8045.519571338186
2018-08-14,8030.718888149748
2018-08-15,7997.072156286726
2018-08-16,7979.921066837796
2018-08-17,7958.903237167844
2018-08-18,7958.903237167844
2018-08-19,7958.903237167844
2018-08-20,7946.355890470037
2018-08-21,7919.585886555204
2018-08-22,7916.670279710302
2018-08-23,7882.252863100537
2018-08-24,7865.974952242383
2018-08-25,7865.974952242383
2018-08-26,7865.974952242383
2018-08-27,7864.692939310558
2018-08-28,7841.841640055188
2018-08-29,7855.597109920986
2018-08-30,7830.2428330168805
2018-08-31,7829.807697164067
2018-09-01,7829.807697164067
2018-09-02,7829.807697164067
2018-09-03,7812.293218502529
2018-09-04,7790.798763165005
2018-09-05,7781.836219000347
2018-09-06,7775.435372821339
2018-09-07,7775.435372821339
2018-09-08,7775.435372821339
2018-09-09,7775.435372821339
2018-09-10,7768.51883266116
2018-09-11,7737.225397359379
2018-09-12,7736.58154623843
2018-09-13,7706.1409059977605
2018-09-14,7695.577577689655
2018-09-15,7695.577577689655
2018-09-16,7695.577577689655
2018-09-17,7700.90316320277
2018-09-18,7711.253796595104
2018-09-19,7693.4640077099875
2018-09-20,7676.983779292591
2018-09-21,7670.492952709682
2018-09-22,7670.492952709682
2018-09-23,7670.492952709682
2018-09-24,7654.592461100108
2018-09-25,7645.9930053763455
2018-09-26,7635.841946397311
2018-09-27,7653.9370128302635
2018-09-28,7634.2314891533915
2018-09-29,7634.2314891533915
2018-09-30,7634.2314891533915
2018-10-01,7619.075861101634
2018-10-02,7646.654803778178
2018-10-03,7648.60747971583
2018-10-04,7642.132246016032
2018-10-05,7627.545588359362
2018-10-06,7627.545588359362
2018-10-07,7627.545588359362
2018-10-08,7649.105464913851
2018-10-09,7640.138747666842
2018-10-10,7619.85335763312
2018-10-11,7598.428891095644
2018-10-12,7598.428891095644
2018-10-13,7598.428891095644
2018-10-14,7598.428891095644
2018-10-15,7589.957219111925
2018-10-16,7586.644279345995
2018-10-17,7572.3713995680855
2018-10-18,7553.139409261231
2018-10-19,7542.107192088608
2018-10-20,7542.107192088608
2018-10-21,7542.107192088608
2018-10-22,7535.45439742804
2018-10-23,7520.862050326828
2018-10-24,7503.189957580093
2018-10-25,7496.537451476576
2018-10-26,7496.623208495619
2018-10-27,7496.623208495619
2018-10-28,7496.623208495619
2018-10-29,7474.470036206724
2018-10-30,7477.655334069731
2018-10-31,7461.279462003233
2018-11-01,7445.94437177992
2018-11-02,7445.94437177992
2018-11-03,7445.94437177992
2018-11-04,7445.94437177992
2018-11-05,7441.928712695601
2018-11-06,7421.894230782988
2018-11-07,7400.100307660582
2018-11-08,7377.5481691050545
2018-11-09,7366.897495372296
2018-11-10,7366.897495372296
2018-11-11,7366.897495372296
2018-11-12,7353.3866301016815
2018-11-13,7330.4570690341
2018-11-14,7327.007735137462
2018-11-15,7327.007735137462
2018-11-16,7321.376535678386
2018-11-17,7321.376535678386
2018-11-18,7321.376535678386
2018-11-19,7311.804982850551
2018-11-20,7311.804982850551
2018-11-21,7293.254712850093
2018-11-22,7280.784277051448
2018-11-23,7261.935269258021
2018-11-24,7261.935269258021
2018-11-25,7261.935269258021
2018-11-26,7247.826214070796
2018-11-27,7248.336319257258
2018-11-28,7234.8454253725995
2018-11-29,7221.5353046813
2018-11-30,7212.504723695276
2018-12-01,7212.504723695276
2018-12-02,7212.504723695276
2018-12-03,7203.572497886178
2018-12-04,7184.900905139443
2018-12-05,7174.789869952676
2018-12-06,7154.180296208856
2018-12-07,7144.071008649347
2018-12-08,7144.071008649347
2018-12-09,7144.071008649347
2018-12-10,7118.7227994112955
2018-12-11,7104.215594140528
2018-12-12,7091.36853964567
2018-12-13,7080.000254714488
2018-12-14,7065.06257029581
2018-12-15,7065.06257029581
2018-12-16,7065.06257029581
2018-12-17,7050.1548908953655
2018-12-18,7026.188709602831
2018-12-19,7016.371584602832
2018-12-20,6992.725882772921
2018-12-21,6981.831450221537
2018-12-22,6981.831450221537
2018-12-23,6981.831450221537
2018-12-24,6981.831450221537
2018-12-25,6981.831450221537
2018-12-26,6974.598058495996
2018-12-27,6962.863269604203
2018-12-28,6964.626086433885
2018-12-29,6964.626086433885
2018-12-30,6964.626086433885
2018-12-31,6964.626086433885
2019-01-01,6964.626086433885
2019-01-02,6973.646162051675
2019-01-03,6970.045229952332
2019-01-04,6958.493294459817
2019-01-05,6958.493294459817
2019-01-06,6958.493294459817
2019-01-07,6950.850792886254
2019-01-08,6936.557938086983
2019-01-09,6929.027162360665
2019-01-10,6915.204017853257
2019-01-11,6900.231299191949
2019-01-12,6900.231299191949
2019-01-13,6900.231299191949
2019-01-14,6886.859227355477
2019-01-15,6874.577147320267
2019-01-16,6862.442715948578
2019-01-17,6855.677852322097
2019-01-18,6846.361586828704
2019-01-19,6846.361586828704
2019-01-20,6846.361586828704
2019-01-21,6836.505343307967
2019-01-22,6819.23973679399
2019-01-23,6811.063611670967
2019-01-24,6800.854514182563
2019-01-25,6800.854514182563
2019-01-26,6800.854514182563
2019-01-27,6800.854514182563
2019-01-28,6777.209416856284
2019-01-29,6773.293494331832
2019-01-30,6763.896353451247
2019-01-31,6750.416373801703
2019-02-01,6742.166662511343
2019-02-02,6742.166662511343
2019-02-03,6742.166662511343
2019-02-04,6733.825958490843
2019-02-05,6723.1150081152855
2019-02-06,6700.935172964566
2019-02-07,6680.916598380559
2019-02-08,6670.7367232012675
2019-02-09,6670.7367232012675
2019-02-10,6670.7367232012675
2019-02-11,6653.309303307049
2019-02-12,6654.739870415203
2019-02-13,6647.04176076173
2019-02-14,6648.988627656452
2019-02-15,6635.528068957798
2019-02-16,6635.528068957798
2019-02-17,6635.528068957798
2019-02-18,6622.9980451016345
2019-02-19,6619.9166679358395
2019-02-20,6602.374881738177
2019-02-21,6595.27299411439
2019-02-22,6578.690968394747
2019-02-23,6578.690968394747
2019-02-24,6578.690968394747
2019-02-25,6560.550439908495
2019-02-26,6546.490418921938
2019-02-27,6541.129538235178
2019-02-28,6526.827363201609
2019-03-01,6509.106622885218
2019-03-02,6509.106622885218
2019-03-03,6509.106622885218
2019-03-04,6509.106622885218
2019-03-05,6509.106622885218
2019-03-06,6498.376654452792
2019-03-07,6486.326305861941
2019-03-08,6473.586562200061
2019-03-09,6473.586562200061
2019-03-10,6473.586562200061
2019-03-11,6476.654404910556
2019-03-12,6460.7014671626
2019-03-13,6457.347937426081
2019-03-14,6446.463432003489
2019-03-15,6435.36881105279
2019-03-16,6435.36881105279
2019-03-17,6435.36881105279
2019-03-18,6430.333171474925
2019-03-19,6424.816109519473
2019-03-20,6409.278832775583
2019-03-21,6391.432732547274
2019-03-22,6357.810327352991
2019-03-23,6357.810327352991
2019-03-24,6357.810327352991
2019-03-25,6351.339074870577
2019-03-26,6356.528376749506
2019-03-27,6328.529169796457
2019-03-28,6325.279821862688
2019-03-29,6312.429279268732
2019-03-30,6312.429279268732
2019-03-31,6312.429279268732
2019-04-01,6299.092884304514
2019-04-02,6289.656464680185
2019-04-03,6269.620395136347
2019-04-04,6266.404140030374
2019-04-05,6257.306830557337
2019-04-06,6257.306830557337
2019-04-07,6257.306830557337
2019-04-08,6249.388516132823
2019-04-09,6236.870323233119
2019-04-10,6220.232002846233
2019-04-11,6200.535295826427
2019-04-12,6169.842996437541
2019-04-13,6169.842996437541
2019-04-14,6169.842996437541
2019-04-15,6157.750719336024
2019-04-16,6153.558038502208
2019-04-17,6141.004172316066
2019-04-18,6136.229214909068
2019-04-19,6136.229214909068
2019-04-20,6136.229214909068
2019-04-21,6136.229214909068
2019-04-22,6122.394086128704
2019-04-23,6112.178686281673
2019-04-24,6099.243369028561
2019-04-25,6089.48810682153
2019-04-26,6072.173182314389
2019-04-27,6072.173182314389
2019-04-28,6072.173182314389
2019-04-29,6060.718272232526
2019-04-30,6045.763640705579
2019-05-01,6045.763640705579
2019-05-02,6030.530102772229
2019-05-03,6019.336361011975
2019-05-04,6019.336361011975
2019-05-05,6019.336361011975
2019-05-06,6007.403203758709
2019-05-07,5991.390204674237
2019-05-08,5989.616531082623
2019-05-09,5972.702592842572
2019-05-10,5959.06904482507
2019-05-11,5959.06904482507
2019-05-12,5959.06904482507
2019-05-13,5940.156930401318
2019-05-14,5928.564763300412
2019-05-15,5915.960264756673
2019-05-16,5896.906351428502
2019-05-17,5877.834098107808
2019-05-18,5877.834098107808
2019-05-19,5877.834098107808
2019-05-20,5877.531560243123
2019-05-21,5878.6861150193145
2019-05-22,5864.320354132169
2019-05-23,5847.635687571043
2019-05-24,5837.70040363931
2019-05-25,5837.70040363931
2019-05-26,5837.70040363931
2019-05-27,5826.654712191099
2019-05-28,5821.638712615483
2019-05-29,5806.602485931867
2019-05-30,5789.979820515149
2019-05-31,5770.835697962278
2019-06-01,5770.835697962278
2019-06-02,5770.835697962278
2019-06-03,5763.39083952474
2019-06-04,5752.93211299085
2019-06-05,5736.846982532019
2019-06-06,5729.214534514898
2019-06-07,5722.101079326147
2019-06-08,5722.101079326147
2019-06-09,5722.101079326147
2019-06-10,5709.071195933813
2019-06-11,5702.900124597067
2019-06-12,5687.222749707693
2019-06-13,5678.8748459286635
2019-06-14,5664.933441966527
2019-06-15,5664.933441966527
2019-06-16,5664.933441966527
2019-06-17,5653.5421727585735
2019-06-18,5645.990054167265
2019-06-19,5635.257745732778
2019-06-20,5635.257745732778
2019-06-21,5633.283403248303
2019-06-22,5633.283403248303
2019-06-23,5633.283403248303
2019-06-24,5620.628540924542
2019-06-25,5597.775071189396
2019-06-26,5587.972241877071
2019-06-27,5569.980227492801
2019-06-28,5559.937938407413
2019-06-29,5559.937938407413
2019-06-30,5559.937938407413
2019-07-01,5544.315293213359
2019-07-02,5525.634165202609
2019-07-03,5518.292840693942
2019-07-04,5508.760675396433
2019-07-05,5497.188670625201
2019-07-06,5497.188670625201
2019-07-07,5497.188670625201
2019-07-08,5488.555944481363
2019-07-09,5488.555944481363
2019-07-10,5481.721839481821
2019-07-11,5474.196935132494
2019-07-12,5463.641342260828
2019-07-13,5463.641342260828
2019-07-14,5463.641342260828
2019-07-15,5446.126183140269
2019-07-16,5428.492011272898
2019-07-17,5413.678512452592
2019-07-18,5398.805606536378
2019-07-19,5385.703201799859
2019-07-20,5385.703201799859
2019-07-21,5385.703201799859
2019-07-22,5373.830524439324
2019-07-23,5362.137988364685
2019-07-24,5347.295578135002
2019-07-25,5327.954026463974
2019-07-26,5304.894616923798
2019-07-27,5304.894616923798
2019-07-28,5304.894616923798
2019-07-29,5296.175713721741
2019-07-30,5282.086834214676
2019-07-31,5267.158132648933
2019-08-01,5256.969310854423
2019-08-02,5248.5799802012325
2019-08-03,5248.5799802012325
2019-08-04,5248.5799802012325
2019-08-05,5224.112940555084
2019-08-06,5215.9352682680965
2019-08-07,5200.9787224573965
2019-08-08,5198.650047456252
2019-08-09,5185.671185467231
2019-08-10,5185.671185467231
2019-08-11,5185.671185467231
2019-08-12,5165.2238162770145
2019-08-13,5155.699787449348
2019-08-14,5133.387137912262
2019-08-15,5112.905797114838
2019-08-16,5096.34521593045
2019-08-17,5096.34521593045
2019-08-18,5096.34521593045
2019-08-19,5084.716895543564
2019-08-20,5072.907010543335
2019-08-21,5075.927214051711
2019-08-22,5061.246479632842
2019-08-23,5039.737431991089
2019-08-24,5039.737431991089
2019-08-25,5039.737431991089
2019-08-26,5023.556895894516
2019-08-27,5014.888394591797
2019-08-28,5005.619603370178
2019-08-29,5002.049202912796
2019-08-30,4989.938171538819
2019-08-31,4989.938171538819
2019-09-01,4989.938171538819
2019-09-02,4976.107475131501
2019-09-03,4967.436773828019
2019-09-04,4960.864353370179
2019-09-05,4949.431354672898
2019-09-06,4938.65844489621
2019-09-07,4938.65844489621
2019-09-08,4938.65844489621
2019-09-09,4930.244764285553
2019-09-10,4919.650617185105
2019-09-11,4904.796401761521
2019-09-12,4894.662468486299
2019-09-13,4880.688462687959
2019-09-14,4880.688462687959
2019-09-15,4880.688462687959
2019-09-16,4877.952282382478
2019-09-17,4862.9969423003095
2019-09-18,4846.882339482774
2019-09-19,4834.30723428296
2019-09-20,4819.23287619542
2019-09-21,4819.23287619542
2019-09-22,4819.23287619542
2019-09-23,4811.978391618241
2019-09-24,4797.943709704865
2019-09-25,4787.069336194504
2019-09-26,4778.494243365753
2019-09-27,4766.339027263153
2019-09-28,4766.339027263153
2019-09-29,4766.339027263153
2019-09-30,4753.383911923875
2019-10-01,4740.828809552659
2019-10-02,4721.454862229813
2019-10-03,4709.541375434388
2019-10-04,4694.9680187907115
2019-10-05,4694.9680187907115
2019-10-06,4694.9680187907115
2019-10-07,4679.795476043214
2019-10-08,4666.243289857377
2019-10-09,4658.530420009126
2019-10-10,4648.537083753099
2019-10-11,4641.302897262086
2019-10-12,4641.302897262086
2019-10-13,4641.302897262086
2019-10-14,4630.188538259019
2019-10-15,4621.033637414445
2019-10-16,4612.378158940783
2019-10-17,4597.622564362993
2019-10-18,4584.507080619325
2019-10-19,4584.507080619325
2019-10-20,4584.507080619325
2019-10-21,4573.85768760251
2019-10-22,4570.541311652651
2019-10-23,4562.743841416826
2019-10-24,4543.356361957064
2019-10-25,4539.753288177004
2019-10-26,4539.753288177004
2019-10-27,4539.753288177004
2019-10-28,4531.254473365297
2019-10-29,4521.795248025407
2019-10-30,4512.435398787965
2019-10-31,4503.915142074098
2019-11-01,4491.854129703035
2019-11-02,4491.854129703035
2019-11-03,4491.854129703035
2019-11-04,4478.71832836484
2019-11-05,4460.9434661936675
2019-11-06,4448.9187278380305
2019-11-07,4443.72283012723
2019-11-08,4427.742598178377
2019-11-09,4427.742598178377
2019-11-10,4427.742598178377
2019-11-11,4418.032449779978
2019-11-12,4404.262418100824
2019-11-13,4391.7024885992905
2019-11-14,4376.692897150507
2019-11-15,4376.692897150507
2019-11-16,4376.692897150507
2019-11-17,4376.692897150507
2019-11-18,4363.163509057512
2019-11-19,4349.464497795572
2019-11-20,4349.464497795572
2019-11-21,4342.63510665082
2019-11-22,4331.345232607355
2019-11-23,4331.345232607355
2019-11-24,4331.345232607355
2019-11-25,4318.1254070734885
2019-11-26,4303.506005734911
2019-11-27,4292.016662835589
2019-11-28,4280.997241878978
2019-11-29,4267.107917454234
2019-11-30,4267.107917454234
2019-12-01,4267.107917454234
2019-12-02,4254.428682836046
2019-12-03,4241.849606691828
2019-12-04,4232.940147531023
2019-12-05,4222.880299937716
2019-12-06,4212.250055278292
2019-12-07,4212.250055278292
2019-12-08,4212.250055278292
2019-12-09,4199.569794938556
2019-12-10,4188.799530889026
2019-12-11,4176.373816006175
2019-12-12,4167.52300940465
2019-12-13,4149.632575702182
2019-12-14,4149.632575702182
2019-12-15,4149.632575702182
2019-12-16,4134.11284783887
2019-12-17,4124.478181500903
2019-12-18,4115.998039552203
2019-12-19,4104.407508178226
2019-12-20,4090.637076499454
2019-12-21,4090.637076499454
2019-12-22,4090.637076499454
2019-12-23,4080.171634515277
2019-12-24,4080.171634515277
2019-12-25,4080.171634515277
2019-12-26,4070.8155881419098
2019-12-27,4056.274986727229
2019-12-28,4056.274986727229
2019-12-29,4056.274986727229
2019-12-30,4041.4493479485427
2019-12-31,4041.4493479485427
2020-01-01,4041.4493479485427
2020-01-02,4033.408142220012
2020-01-03,4019.1822538218416
2020-01-04,4019.1822538218416
2020-01-05,4019.1822538218416
2020-01-06,4009.69162520074
2020-01-07,3996.795532448283
2020-01-08,3983.6096842436705
2020-01-09,3971.0240133290204
2020-01-10,3958.0884946617994
2020-01-11,3958.0884946617994
2020-01-12,3958.0884946617994
2020-01-13,3946.3629755415827
2020-01-14,3931.5477469916254
2020-01-15,3915.1882901263148
2020-01-16,3902.7291800436883
2020-01-17,3893.5696115698724
2020-01-18,3893.5696115698724
2020-01-19,3893.5696115698724
2020-01-20,3883.3099069914724
2020-01-21,3867.850496909609
2020-01-22,3852.271480266085
2020-01-23,3844.212728822222
2020-01-24,3828.833865313997
2020-01-25,3828.833865313997
2020-01-26,3828.833865313997
2020-01-27,3805.4172199625873
2020-01-28,3799.904192298403
2020-01-29,3788.0608506903554
2020-01-30,3777.2177714524178
2020-01-31,3762.5450091986568
2020-02-01,3762.5450091986568
2020-02-02,3762.5450091986568
2020-02-03,3749.096657214633
2020-02-04,3738.8480121798434
2020-02-05,3725.1992932486455
2020-02-06,3716.810356452457
2020-02-07,3703.7113917574807
2020-02-08,3703.7113917574807
2020-02-09,3703.7113917574807
2020-02-10,3692.7223769516872
2020-02-11,3682.1729384016917
2020-02-12,3673.233051647656
2020-02-13,3659.5133061137126
2020-02-14,3645.8436686310697
2020-02-15,3645.8436686310697
2020-02-16,3645.8436686310697
2020-02-17,3633.3041772169995
2020-02-18,3623.524770309918
2020-02-19,3615.3745556559493
2020-02-20,3599.9441998524594
2020-02-21,3584.424871266835
2020-02-22,3584.424871266835
2020-02-23,3584.424871266835
2020-02-24,3584.424871266835
2020-02-25,3584.424871266835
2020-02-26,3559.848243215077
2020-02-27,3543.7627337498598
2020-02-28,3532.077487717145
2020-02-29,3532.077487717145
2020-03-01,3532.077487717145
2020-03-02,3525.8414755396775
2020-03-03,3511.375159284108
2020-03-04,3502.6882594370772
2020-03-05,3483.222456531995
2020-03-06,3460.0889871067934
2020-03-07,3460.0889871067934
2020-03-08,3460.0889871067934
2020-03-09,3419.1920541319782
2020-03-10,3412.123949895375
2020-03-11,3392.4176781754422
2020-03-12,3366.3445487093854
2020-03-13,3365.8292948946882
2020-03-14,3365.8292948946882
2020-03-15,3365.8292948946882
2020-03-16,3344.7562973360946
2020-03-17,3331.7829963440827
2020-03-18,3312.4314561915326
2020-03-19,3305.2398168401646
2020-03-20,3291.277262031071
2020-03-21,3291.277262031071
2020-03-22,3291.277262031071
2020-03-23,3276.6554573745657
2020-03-24,3272.322547679894
2020-03-25,3265.668766383164
2020-03-26,3253.9243747019696
2020-03-27,3237.5510740914274
2020-03-28,3237.5510740914274
2020-03-29,3237.5510740914274
2020-03-30,3226.087809282296
2020-03-31,3216.904012298577
2020-04-01,3206.9801393585135
2020-04-02,3199.9146851215296
2020-04-03,3186.258865732186
2020-04-04,3186.258865732186
2020-04-05,3186.258865732186
2020-04-06,3175.682958173745
2020-04-07,3165.976448824876
2020-04-08,3158.4595388250286
2020-04-09,3143.322157985681
2020-04-10,3143.322157985681
2020-04-11,3143.322157985681
2020-04-12,3143.322157985681
2020-04-13,3131.8552860374384
2020-04-14,3118.7484070701535
2020-04-15,3105.672193789476
2020-04-16,3090.066003405088
2020-04-17,3080.0700581412257
2020-04-18,3080.0700581412257
2020-04-19,3080.0700581412257
2020-04-20,3067.804346002573
2020-04-21,3067.804346002573
2020-04-22,3059.888046383852
2020-04-23,3048.4209744348464
2020-04-24,3031.664649895185
2020-04-25,3031.664649895185
2020-04-26,3031.664649895185
2020-04-27,3021.958360083097
2020-04-28,3013.351211115354
2020-04-29,3005.533215692991
2020-04-30,2992.98519428491
2020-05-01,2992.98519428491
2020-05-02,2992.98519428491
2020-05-03,2992.98519428491
2020-05-04,2978.237787835592
2020-05-05,2968.4998742442067
2020-05-06,2953.2522997012074
2020-05-07,2941.5647046246463
2020-05-08,2934.4465904288227
2020-05-09,2934.4465904288227
2020-05-10,2934.4465904288227
2020-05-11,2920.9583661160405
2020-05-12,2908.5100289034776
2020-05-13,2893.622106878751
2020-05-14,2880.8447047429017
2020-05-15,2866.987134590619
2020-05-16,2866.987134590619
2020-05-17,2866.987134590619
2020-05-18,2860.9688203120163
2020-05-19,2849.680222946637
2020-05-20,2840.351022758954
2020-05-21,2827.581683480733
2020-05-22,2813.3529474892553
2020-05-23,2813.3529474892553
2020-05-24,2813.3529474892553
2020-05-25,2804.5734653534823
2020-05-26,2793.003643023961
2020-05-27,2782.1537800078327
2020-05-28,2769.5740505413946
2020-05-29,2760.624105236524
2020-05-30,2760.624105236524
2020-05-31,2760.624105236524
2020-06-01,2748.7438646264013
2020-06-02,2741.6527880244194
2020-06-03,2729.5211205067576
2020-06-04,2717.3797153897226
2020-06-05,2707.8475201601923
2020-06-06,2707.8475201601923
2020-06-07,2707.8475201601923
2020-06-08,2697.5249828305186
2020-06-09,2681.9531009640637
2020-06-10,2668.1614574141445
2020-06-11,2668.1614574141445
2020-06-12,2652.9208500075283
2020-06-13,2652.9208500075283
2020-06-14,2652.9208500075283
2020-06-15,2642.19059783029
2020-06-16,2632.659134508604
2020-06-17,2620.877674279684
2020-06-18,2609.916283745283
2020-06-19,2596.8445437865203
2020-06-20,2596.8445437865203
2020-06-21,2596.8445437865203
2020-06-22,2582.0932749657577
2020-06-23,2573.301835693831
2020-06-24,2558.1905924487064
2020-06-25,2548.6093991684866
2020-06-26,2533.698378593917
2020-06-27,2533.698378593917
2020-06-28,2533.698378593917
2020-06-29,2525.516996839042
2020-06-30,2513.265548482413
2020-07-01,2501.843816956992
2020-07-02,2491.18173756742
2020-07-03,2478.86977165174
2020-07-04,2478.86977165174
2020-07-05,2478.86977165174
2020-07-06,2469.087325237746
2020-07-07,2455.835036880965
2020-07-08,2445.692486041541
2020-07-09,2430.9900238289783
2020-07-10,2420.7676768803544
2020-07-11,2420.7676768803544
2020-07-12,2420.7676768803544
2020-07-13,2406.895289591307
