Price,Close,High,Low,Open,Volume
Ticker,GGBR4.SA,GGBR4.SA,GGBR4.SA,GGBR4.SA,GGBR4.SA
Date,,,,,
2018-01-02,6.588776588439941,6.588776588439941,6.375416231523986,6.375416231523986,10790010
2018-01-03,6.578614234924316,6.78181514127329,6.522734931843671,6.553214884667245,16546950
2018-01-04,6.93421745300293,7.000257369236628,6.619256021215524,6.619256021215524,34724214
2018-01-05,6.8478593826293945,7.0866203853844185,6.776739447596612,6.934219914170258,21679938
2018-01-08,7.086616516113281,7.086616516113281,6.736095806832844,6.82245568079185,19343772
2018-01-09,7.127257347106934,7.24917718439642,6.995176912947284,7.08661740134377,44864316
2018-01-10,7.030735492706299,7.167895893305138,6.924055655907731,7.035815484934802,23351832
2018-01-11,7.6047773361206055,7.604777336120606,7.066296308793945,7.066296308793945,21758436
2018-01-12,7.6047773361206055,7.813058246013044,7.426976991150206,7.543817427135077,30184938
2018-01-15,7.52857780456543,7.726698755024535,7.52857780456543,7.686058200061767,9233280
2018-01-16,7.34569787979126,7.640338716007705,7.335537893054788,7.498098291267718,16730532
2018-01-17,7.620018482208252,7.635258461792308,7.315217669668398,7.35585761522588,19496358
2018-01-18,7.3863372802734375,7.665737482194428,7.3863372802734375,7.620017549041241,12708864
2018-01-19,7.193297863006592,7.487938079956955,7.000256899944442,7.447298134229921,32553108
2018-01-22,7.101858615875244,7.279659019934362,7.09677862177154,7.21361909658621,14569002
2018-01-23,6.964696884155273,7.101857310167205,6.812296478634167,7.040897392130508,26690706
2018-01-24,7.1831374168396,7.315217231999085,6.990096466132459,6.995176459023209,17263386
2018-01-25,7.1831374168396,7.1831374168396,7.1831374168396,7.1831374168396,0
2018-01-26,7.589537143707275,7.589537143707275,7.198375907518582,7.299976363376649,14464674
2018-01-29,7.426977634429932,7.5641380519566495,7.366017109735099,7.523498109112978,11777094
2018-01-30,7.477779388427734,7.477779388427734,7.264419025984523,7.371099512420867,14457996
2018-01-31,7.3152174949646,7.711458785975027,7.3152174949646,7.528577814475228,23075766
2018-02-01,7.426977634429932,7.584458023378485,7.325377166891427,7.371097713019885,16517592
2018-02-02,7.4015793800354,7.569219182993009,7.320298865141637,7.416819362122455,15706026
2018-02-05,6.979936599731445,7.4015778481631305,6.979936599731445,7.289817392225831,13485150
2018-02-06,7.4015793800354,7.4015793800353995,6.873258169729078,6.903738133903189,16079238
2018-02-07,7.14249849319458,7.442219363003432,7.14249849319458,7.360939458203456,9972018
2018-02-08,6.990095138549805,7.284735891112759,6.929134625009309,7.198375417942563,10547712
2018-02-09,7.127257347106934,7.16281791007907,6.868176472008031,7.0459768451512375,14201334
2018-02-14,7.599698543548584,7.609858529983568,7.279657749987841,7.305057716075302,12423726
2018-02-15,7.620018482208252,7.721618956531326,7.462538082743639,7.620018482208252,12321288
2018-02-16,8.092459678649902,8.092459678649902,7.493018650533538,7.630178466756954,28250208
2018-02-19,8.498860359191895,8.585220853952823,8.138179621418994,8.229620109375896,20511666
2018-02-20,8.204217910766602,8.468378095500212,8.102617464066473,8.382018234669925,27899298
2018-02-21,8.28042221069336,8.52426316884186,8.265182227112769,8.265182227112769,24311700
2018-02-22,8.183900833129883,8.498861047206871,8.183900833129883,8.366781213419179,13447854
2018-02-23,8.442983627319336,8.458223001139878,8.20422265320873,8.326142527209495,12222378
2018-02-26,8.651262283325195,8.813822693076029,8.509021238060106,8.564901779506268,15595650
2018-02-27,8.458220481872559,8.737621330764329,8.437900508924702,8.686821398394688,13202658
2018-02-28,8.442983627319336,8.808743859751184,8.442983627319336,8.55982350657007,23659524
2018-03-01,8.712221145629883,8.798581028487934,8.539500159055066,8.620780659233178,33575976
2018-03-02,8.585221290588379,8.666501796287175,8.204220560654274,8.585221290588379,22955058
2018-03-05,8.671581268310547,8.76302175541961,8.361700465370614,8.564900801754867,14944482
2018-03-06,8.290580749511719,8.93574238328616,8.265180781320508,8.722382040050567,22461264
2018-03-07,8.498860359191895,8.498860359191895,8.092459682655225,8.432821058073598,18322542
2018-03-08,8.143260955810547,8.473461764039417,8.051820459647885,8.473461764039417,18265086
2018-03-09,8.194059371948242,8.366779734492752,7.955298493753906,8.087378914624251,19376532
2018-03-12,8.346745491027832,8.35692441016143,8.219508390290983,8.32129758162696,10265724
2018-03-13,8.290762901306152,8.499432018956416,8.22459929879496,8.397642190552213,7723926
2018-03-14,8.168612480163574,8.448533934427465,8.112627822370728,8.382370359138969,8720586
2018-03-15,7.909049987792969,8.14316573511708,7.837797555171199,8.117718437752163,19610010
2018-03-16,7.863243579864502,8.005749044693717,7.771633317052961,7.99048066755846,14466564
2018-03-19,7.649484634399414,7.863242496406628,7.59349998105065,7.736006037811103,12868506
2018-03-20,8.010835647583008,8.08208866037672,7.64439350385323,7.720735973877449,20891430
2018-03-21,8.132987976074219,8.132987976074219,7.975214098343609,8.04646715269415,13231260
2018-03-22,7.817440032958984,8.11771876555758,7.730918606857535,8.11771876555758,20040804
2018-03-23,7.680022239685059,7.883601207674535,7.634217109489956,7.781812029463197,12416922
2018-03-26,7.7919921875,7.914139220795189,7.618949945431585,7.802171106941266,11170656
2018-03-27,7.690202713012695,7.888692873807246,7.629129193732478,7.863244962540232,8600004
2018-03-28,7.608770370483398,7.644396585458577,7.344117264676955,7.613859829765567,13800150
2018-03-29,7.888689994812012,7.965031866051144,7.669842074126431,7.7105583503540025,8277192
2018-04-02,7.9599456787109375,8.107540635320074,7.812350722101799,7.9599456787109375,10403064
2018-04-03,8.00575065612793,8.077003708668085,7.919229834946166,8.0159301878339,6775524
2018-04-04,7.812347412109375,7.893778740389851,7.72582662581137,7.766542289951608,9467388
2018-04-05,8.336568832397461,8.346747754291124,8.005752036152234,8.087184022868593,16150302
2018-04-06,8.209328651428223,8.392549789104612,8.122807235865217,8.275491619190012,11705904
2018-04-09,8.046465873718262,8.306028914168197,7.959944452523712,8.260223779659418,11751642
2018-04-10,8.214418411254883,8.280581997931954,8.03119786479591,8.18388165351172,11365452
2018-04-11,8.153342247009277,8.341652803482939,8.117716041216067,8.178790148428257,9121392
2018-04-12,8.372190475463867,8.407816682587251,8.132984718787736,8.143163635108701,9279774
2018-04-13,8.351834297180176,8.514696990576006,8.351834297180176,8.44344456221533,9813762
2018-04-16,8.326384544372559,8.397637568508078,8.199148093356802,8.306026712210038,12339180
2018-04-17,8.550322532653809,8.580859283081011,8.356922501714788,8.367101418523855,9075402
2018-04-18,8.825153350830078,8.906585291819876,8.601216583349858,8.601216583349858,13354740
2018-04-19,8.738633155822754,8.901496437278254,8.631753917141515,8.753901531124825,10917648
2018-04-20,8.626666069030762,8.81497667780796,8.535055188550764,8.769172154918248,8100162
2018-04-23,8.514698028564453,8.68774088452606,8.47907242160799,8.677561964947955,7877394
2018-04-24,8.529967308044434,8.718277938176337,8.443445877136842,8.601219747501451,8128512
2018-04-25,8.535054206848145,8.631754535589724,8.32638578453575,8.402728278082638,5899572
2018-04-26,8.662291526794434,8.733544563503749,8.514696606003858,8.535054441758861,7101234
2018-04-27,8.489252090454102,8.764083554886698,8.44344633674287,8.758994094648447,12847842
2018-04-30,8.473981857299805,8.55541320918759,8.402729424397993,8.458714090387716,4549356
2018-05-02,8.265313148498535,8.54523402344125,8.265313148498535,8.372192406081625,9098082
2018-05-03,8.392550468444824,8.443445063150511,8.23477600172346,8.27040282958431,8642844
2018-05-04,8.57068157196045,8.616486704044931,8.321296851922394,8.387460432055693,8573292
2018-05-07,8.326384544372559,8.667380067794872,8.311116170250669,8.575769211496832,7615062
2018-05-08,8.311117172241211,8.428175332854966,8.13807557799784,8.326385548203861,11858490
2018-05-09,8.835334777832031,8.855692615973092,8.636845244389805,8.703008829915131,28291536
2018-05-10,9.084720611572266,9.161063125356216,8.860783753502114,8.886231054241115,16548714
2018-05-11,9.033823013305664,9.23231250479193,8.94221214946837,9.094896514819363,13048686
2018-05-14,9.013467788696289,9.222136257507081,8.937125278137707,9.11016813898598,8131914
2018-05-15,9.049093246459961,9.074540543981657,8.77935128116311,8.91167722827593,11302452
2018-05-16,9.28829574584961,9.349369853656619,8.94221137735443,8.95747975141451,15243102
2018-05-17,9.140701293945312,9.430801618846345,9.079627187269647,9.257758826237529,15990786
2018-05-18,9.038914680480957,9.288298817500559,8.94221433455485,9.003288462559143,12889926
2018-05-21,8.738633155822754,9.26284920922742,8.728454238954706,9.26284920922742,16401546
2018-05-22,8.641480445861816,8.892032530444995,8.544327458804561,8.79487954338774,14037912
2018-05-23,8.447175979614258,8.590348526743437,8.401156429817972,8.513648662653338,6688206
2018-05-24,8.457403182983398,8.575008707983843,8.268211071813884,8.329570476161942,17117100
2018-05-25,8.104582786560059,8.554552836698251,7.925617300030885,8.436947349318448,20832462
2018-05-28,7.5983686447143555,8.079019821012684,7.557462370792704,8.079019821012684,11677806
2018-05-29,7.710860729217529,8.027885548768797,7.675067743171666,7.823353585505625,13859622
