Price,Close,High,Low,Open,Volume
Ticker,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA
Date,,,,,
2018-01-02,17.02162742614746,17.02162742614746,16.60268043322939,16.60268043322939,18315990
2018-01-03,17.13800048828125,17.200066525828507,16.901373109726766,17.02938492257355,24525270
2018-01-04,17.4948787689209,17.572461309490198,17.165152361095853,17.165152361095853,25544805
2018-01-05,17.545310974121094,17.580222512828573,17.300925319923817,17.50263995924392,17289195
2018-01-08,17.48711585998535,17.580213656576532,17.370740867422498,17.47935638772459,13978965
2018-01-09,17.297040939331055,17.456084509861686,17.22721666477377,17.44056800440451,23548800
2018-01-10,17.238840103149414,17.300906076984234,17.13022464893848,17.215565362961357,14961705
2018-01-11,17.599613189697266,17.599613189697266,17.300919842555274,17.339711107066517,17101095
2018-01-12,17.584095001220703,17.61900652553462,17.444446462343596,17.518149247456705,11310585
2018-01-15,17.692710876464844,17.69658939221503,17.615128353353597,17.646161362598097,12005070
2018-01-16,17.855634689331055,17.933217214677068,17.630645365827608,17.65004038675872,14448555
2018-01-17,18.15043830871582,18.21250429487621,17.770284143483426,17.847866626183915,15860790
2018-01-18,18.107776641845703,18.27845818002519,18.03019412449139,18.115534893581135,14289990
2018-01-19,18.255186080932617,18.30173559811812,18.088384254756654,18.193120058018614,12191355
2018-01-22,18.709043502807617,18.709043502807617,18.220272377179825,18.25518512364357,19656615
2018-01-23,18.639217376708984,18.809898913794935,18.58490961490891,18.619821137089346,27331425
2018-01-24,19.5391845703125,19.56246055809048,18.774995777833375,18.790512289144512,24317865
2018-01-25,19.5391845703125,19.5391845703125,19.5391845703125,19.5391845703125,0
2018-01-26,20.520587921142578,20.60592988512824,19.787433965177442,19.861136723878303,52180260
2018-01-29,20.051218032836914,20.505075092368216,20.051218032836914,20.419735554729115,36443385
2018-01-30,19.973651885986328,20.06675097146347,19.7059914048338,19.938739118526648,27989775
2018-01-31,20.272335052490234,20.582663958269723,20.214147543349096,20.229664049678615,23076735
2018-02-01,20.37515640258789,20.549767789469456,20.002653413145747,20.115179747292498,28325550
2018-02-02,20.119070053100586,20.165632948664932,19.874614240806924,20.045344857876188,20031330
2018-02-05,19.41285514831543,20.293668813571944,19.41285514831543,19.894004796790277,25491840
2018-02-06,20.11130714416504,20.278158110388286,19.385701498580964,19.39346198023875,97599810
2018-02-07,19.634031295776367,20.219948103932484,19.618510336900194,20.150103788989707,30185100
2018-02-08,19.53702163696289,20.002651551592695,19.401213878614996,19.769835983697288,24776400
2018-02-09,19.58747100830078,19.70775906607189,19.22660805614881,19.478824281806197,28718580
2018-02-14,20.433364868164062,20.49156908298777,19.866848565703982,19.987136625053573,24119700
2018-02-15,20.437244415283203,20.677820533010266,20.41396297368007,20.569173805528987,44721930
2018-02-16,20.60057830810547,20.604630505018356,20.385777433788423,20.547890819884667,59549490
2018-02-19,20.438459396362305,20.718104274035316,20.357402725228287,20.60057273863034,9090675
2018-02-20,20.94101905822754,21.050444969894574,20.34525165149624,20.385780003128332,28467450
2018-02-21,21.21660804748535,21.581364422292026,21.062600338880323,21.062600338880323,31485795
2018-02-22,21.33414077758789,21.55704603277125,21.18013306975029,21.378721318432977,18871710
2018-02-23,21.48003387451172,21.5732483895532,21.022063138328196,21.5732483895532,24458775
2018-02-26,21.455730438232422,21.617843859509662,21.31793403014677,21.561105437541947,19053870
2018-02-27,21.13555335998535,21.51246763605194,21.074760199934992,21.362512109945722,12721335
2018-02-28,20.418195724487305,21.176076279408345,20.418195724487305,21.086913936210504,46807860
2018-03-01,20.720230102539062,20.87833711531234,20.428337779228563,20.513473305998108,24436830
2018-03-02,20.829675674438477,20.829675674438477,20.36346173437915,20.602649445157127,17154555
2018-03-05,21.125638961791992,21.18239556678213,20.64320718144614,20.829693169270872,14291970
2018-03-06,21.048595428466797,21.46210752046222,21.048595428466797,21.30400059380494,14919630
2018-03-07,21.020233154296875,21.044557412786915,20.683746940588303,20.999962300958835,16038000
2018-03-08,20.874279022216797,21.352655909199857,20.69995460343762,21.283736567213563,15241545
2018-03-09,21.162107467651367,21.17832490314939,20.801298553597768,20.894540833596725,15005100
2018-03-12,21.401294708251953,21.425620221578413,21.133728096101613,21.21886356516948,11092785
2018-03-13,21.22697639465332,21.449947983414358,21.10130050168043,21.40129949759102,10492515
2018-03-14,20.752656936645508,21.283735702519465,20.695899083281034,21.243195290015393,18576030
2018-03-15,20.84994888305664,20.95535393006977,20.517517580938318,20.675624513528778,21536460
2018-03-16,20.764812469482422,21.10940651490607,20.639137864678357,20.910759188514945,32824110
2018-03-19,20.318878173828125,20.756714721290574,20.254013500129986,20.60266112125749,18784260
2018-03-20,20.383731842041016,20.472920720221534,20.099949047830275,20.412109483532912,9947850
2018-03-21,20.30265235900879,20.4404897251267,20.21346347505014,20.395895921076594,27459795
2018-03-22,20.23779296875,20.43238694789297,20.051307072071324,20.270225298607162,20620875
