Price,Close,High,Low,Open,Volume
Ticker,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
Date,,,,,
2018-01-02,22.8037166595459,22.814648700738594,22.104080618729068,22.104080618729068,14156500
2018-01-03,22.66707992553711,22.89118166262866,22.57415857426398,22.863852589339377,12744200
2018-01-04,22.76000213623047,23.159012496083562,22.69441193483576,22.852923499524977,18433000
2018-01-05,23.11528205871582,23.11528205871582,22.579624330037745,22.72173675394233,15251300
2018-01-08,23.62907600402832,23.62907600402832,23.17540756962223,23.17540756962223,14542800
2018-01-09,23.541627883911133,23.913309199416645,23.465105628085013,23.82038991307781,15986200
2018-01-10,23.213672637939453,23.476035527498382,23.18634147615371,23.361252154267895,12149500
2018-01-11,23.66733741760254,23.667337417602543,23.284724148757785,23.284724148757785,10236300
2018-01-12,23.803983688354492,23.86410889571131,23.366712296315526,23.476030665593886,15014300
2018-01-15,23.760251998901367,23.896899407066066,23.650933655354812,23.77664902065746,7253400
2018-01-16,23.12074851989746,23.579884043182393,23.12074851989746,23.492429757084057,20121900
2018-01-17,23.585346221923828,23.623607333846802,23.153539861565427,23.175403949828333,16490700
2018-01-18,23.42683982849121,23.836782190160818,23.32845349488453,23.77665697683733,10772100
2018-01-19,23.43777084350586,23.721997785296807,23.284724284034063,23.612679409981123,11173100
2018-01-22,23.312057495117188,23.59081739590597,23.07702369726156,23.55802125490003,11580900
2018-01-23,22.37192153930664,23.01689769486294,22.306331344610573,22.951307500166873,22075600
2018-01-24,22.836519241333008,23.02782690616405,22.486702132592683,22.524963248544005,22096600
2018-01-25,22.836519241333008,22.836519241333008,22.836519241333008,22.836519241333008,0
2018-01-26,22.645221710205078,22.891187603795775,22.251676280459964,22.874788487506276,19259500
2018-01-29,22.89664077758789,23.087948411752905,22.43204039546762,22.464834440983715,16752900
2018-01-30,22.66707992553711,22.934907762876588,22.535897454644054,22.79279533072753,13180300
2018-01-31,22.656145095825195,23.32845022450497,22.656145095825195,22.82012160049049,22859700
2018-02-01,22.841983795166016,23.213664953607005,22.72173339535446,22.73813041893814,21949700
2018-02-02,22.300861358642578,22.765463896680092,22.27353228818729,22.765463896680092,17892300
2018-02-05,22.054895401000977,22.97863340551556,22.04396544095442,22.191542837401414,22452800
2018-02-06,23.213672637939453,23.213672637939453,21.825333856249582,21.869059961971956,26037000
2018-02-07,22.798259735107422,23.350316592940526,22.792794754617553,23.191805052764717,20560700
2018-02-08,22.732669830322266,23.02782882228469,22.448442884551927,22.787327976208072,18928800
