Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2018-01-02,4.548614978790283,4.548614978790283,4.44967264837873,4.44967264837873,33461800
2018-01-03,4.589839935302734,4.59533635094044,4.499142524567628,4.53212311526201,55940900
2018-01-04,4.598086357116699,4.661299613915067,4.567854226248949,4.611828711344962,37064900
2018-01-05,4.625569820404053,4.633815231655861,4.554111162206439,4.589840753413811,26958200
2018-01-08,4.680537700653076,4.680537700653076,4.592588228964919,4.600833639371737,28400000
2018-01-09,4.680537700653076,4.716266763981798,4.661298409703835,4.680537700653076,35070900
2018-01-10,4.617323398590088,4.686033571332303,4.609078513359912,4.6503045121618385,28547700
2018-01-11,4.741002082824707,4.754743908160574,4.628317437576091,4.6393107930013775,37921500
2018-01-12,4.754745006561279,4.784977658344716,4.677789928155664,4.683286869246681,45912100
2018-01-15,4.768486022949219,4.793221726709607,4.7135176758779105,4.76024061362342,28945400
2018-01-16,4.850937843322754,4.903157718723996,4.754743501546883,4.768485849924573,58618300
2018-01-17,5.046076774597168,5.046076774597168,4.894914034480467,4.925146687347243,58488900
2018-01-18,5.007597923278809,5.092798927209025,4.927894383990296,5.043327511821698,48575800
2018-01-19,5.018590927124023,5.062565394402156,4.955377695938834,5.032332751567065,33470200
2018-01-22,5.07630729675293,5.07630729675293,4.971868066418755,5.018591004145967,33920000
2018-01-23,5.013094425201416,5.073559191931944,4.9471327185271,5.0570688963176265,35567700
2018-01-24,5.315419673919678,5.395123211733976,5.062566185452353,5.062566185452353,89768200
2018-01-25,5.315419673919678,5.315419673919678,5.315419673919678,5.315419673919678,0
2018-01-26,5.477576732635498,5.49131856170618,5.2494589102288,5.392376239119477,81989500
2018-01-29,5.455589294433594,5.510557132947029,5.378633691454196,5.406117872819492,55726200
2018-01-30,5.3566460609436035,5.433601658316354,5.320916994723792,5.433601658316354,46203000
2018-01-31,5.414362907409668,5.477576153195337,5.408865966676013,5.4253562646598565,41576600
2018-02-01,5.639731407165527,5.667215582580834,5.430852407913059,5.430852407913059,51950200
2018-02-02,5.488569736480713,5.612248286995786,5.455589139154788,5.57926716545272,50657800
2018-02-05,5.232967853546143,5.488569297121183,5.232967853546143,5.4006203456695,62268600
2018-02-06,5.494065284729004,5.494065284729003,5.117533836106436,5.128527191022616,74146500
2018-02-07,5.342905044555664,5.557280522856265,5.320917802570547,5.488570326125622,61910300
2018-02-08,5.235715866088867,5.425356122700904,5.167005681367401,5.3731362355318,51115100
2018-02-09,5.158760070800781,5.329161011437058,5.087301425811783,5.23021871578978,68727600
2018-02-14,5.290683746337891,5.320916392637852,5.210979687626014,5.2247220378610235,43402800
2018-02-15,5.331910133361816,5.3703881925793775,5.268696890370456,5.359394311598046,31978000
2018-02-16,5.33740758895874,5.381382068693789,5.307174937559464,5.348400946783928,34736300
2018-02-19,5.510555744171143,5.5242980934990085,5.373135396194635,5.373135396194635,40925500
2018-02-20,5.617743968963623,5.7221832027127055,5.4473425069111965,5.46383280187852,67418700
2018-02-21,5.565524101257324,5.738673509307616,5.565524101257324,5.658969979956537,55678400
2018-02-22,5.700196266174316,5.72218350201983,5.645228438669057,5.658970264491108,38170900
2018-02-23,5.804637432098389,5.810133849225002,5.667217043806655,5.757914479110513,55755600
2018-02-26,5.914572238922119,5.961295180858678,5.876094182833917,5.881591122877525,48160500
2018-02-27,5.909077167510986,6.0052715518255395,5.865102681690143,5.90083175483812,42912500
2018-02-28,5.898082733154297,5.983283750165747,5.821127652262887,5.94480568550287,66229400
2018-03-01,5.779901027679443,5.898082107106601,5.705693901081813,5.881591809268389,66380900
2018-03-02,5.911823749542236,5.911823749542236,5.636983038866449,5.689202920675624,52682900
2018-03-05,6.079477787017822,6.09321961520701,5.870598748395882,5.906327816218056,54242600
2018-03-06,6.019011974334717,6.219645584495217,6.008018617559245,6.183916519703565,57240800
2018-03-07,5.955799579620361,6.038251601940668,5.873347557300055,5.961296520899628,50956600
2018-03-08,5.964043617248535,6.01351450471087,5.859603853877149,6.005269618909008,36156800
2018-03-09,6.153683662414551,6.15368366241455,5.933811292193781,5.986031176702618,45560000
2018-03-12,6.137194633483887,6.208653299621372,6.109710450474517,6.194911470225281,32363900
2018-03-13,6.076728820800781,6.194910420768329,6.062986469515543,6.170174712672,34732800
2018-03-14,6.15093469619751,6.167425515796922,6.071231165001837,6.128947460948665,31947600
2018-03-15,5.856856346130371,6.095968033793548,5.856856346130371,6.060238442058395,81097800
2018-03-16,5.88983678817749,5.975037265677336,5.8348684337934795,5.900830144524045,57891900
2018-03-19,5.752415657043457,5.8705972362102266,5.73317689284738,5.845861532467553,42218400
2018-03-20,5.8156304359436035,5.884340625899664,5.80188860763925,5.821127376952203,30106800
2018-03-21,6.060237884521484,6.071231765341531,5.826623683483498,5.840365510291465,53106300
2018-03-22,5.969540119171143,6.057489587990663,5.931062586961831,6.008018175597514,50033300
2018-03-23,5.977784156799316,6.076726958868174,5.917319402322203,5.939306633424512,52815800
2018-03-26,6.054740905761719,6.101463846471545,6.0025210251526095,6.065734261343244,30174900
2018-03-27,5.892585754394531,6.095967843990071,5.873346986005607,6.084973962500901,43568100
2018-03-28,5.826623916625977,5.884340220589368,5.7689070884454745,5.8431142142987875,38539300
2018-03-29,5.884340286254883,5.92556629300552,5.834868868467272,5.843114279504246,34318800
2018-04-02,5.744170665740967,5.898081314727047,5.708441604522019,5.870597663428033,37275000
2018-04-03,5.691952228546143,5.82387619964467,5.678210399410778,5.801888958497779,39245800
2018-04-04,5.601254940032959,5.6617202479339,5.52704832685383,5.582016169052548,58475700
2018-04-05,5.8128814697265625,5.8623528861508305,5.779900874921785,5.812881469726562,88599000
2018-04-06,5.848611354827881,5.848611354827881,5.72493280751183,5.76615881521147,47908900
2018-04-09,5.642480373382568,5.892585395646108,5.642480373382568,5.889836925441146,44248900
2018-04-10,5.881592750549316,5.91182540493869,5.7056948142123085,5.746920827514145,58545100
2018-04-11,5.9915266036987305,6.019010776493438,5.862351673045692,5.867848612448032,62378300
2018-04-12,5.958547115325928,6.030005768092556,5.958547115325928,5.988779763401025,36238700
2018-04-13,5.826623916625977,5.975037644115491,5.788145856433272,5.947553465182733,43347800
2018-04-16,5.667215347290039,5.837616284199574,5.66171840759179,5.785396405500254,48474200
