Price,Close,High,Low,Open,Volume
Ticker,ABEV3.SA,ABEV3.SA,ABEV3.SA,ABEV3.SA,ABEV3.SA
Date,,,,,
2018-01-02,15.716469764709473,15.759945088322375,15.339679941249337,15.455615058920822,12717900
2018-01-03,15.752696990966797,15.91935352891779,15.622269654464125,15.622269654464125,9389900
2018-01-04,15.665745735168457,15.810663917286416,15.57154760383916,15.752696368028154,9150100
2018-01-05,15.723714828491211,15.759944032064553,15.607779718589892,15.665747273540552,11510200
2018-01-08,15.694732666015625,15.723717138777406,15.571551420889508,15.723717138777406,7074000
2018-01-09,15.651253700256348,15.71646736675347,15.593286150265063,15.687482900730123,5850700
2018-01-10,15.651253700256348,15.73820433421557,15.53531860027378,15.542564716779616,5434100
2018-01-11,15.832404136657715,15.846896371197955,15.593287794965962,15.723715141717019,8663800
2018-01-12,15.651253700256348,15.897616133233159,15.549809451230043,15.71646736675347,15529600
2018-01-15,15.81066608428955,15.83240443651162,15.651255647494452,15.651255647494452,4853800
2018-01-16,15.868637084960938,15.991818343504967,15.796177277219297,15.8106695151788,9196800
2018-01-17,15.962833404541016,15.984570376911876,15.796175451382018,15.904865841459193,11318200
2018-01-18,15.883125305175781,15.999060415413483,15.825157750056931,15.883125305175781,7703100
2018-01-19,15.941092491149902,15.984567810968407,15.817911266617887,15.933846374170901,10712900
2018-01-22,15.868637084960938,15.933850773722828,15.825161753138305,15.861390965981187,9900600
2018-01-23,15.81066608428955,15.941093433510805,15.694730969883011,15.861387524085465,9624900
2018-01-24,15.8613862991333,15.962830552946315,15.665746672465968,15.912107735012071,21173700
2018-01-25,15.8613862991333,15.8613862991333,15.8613862991333,15.8613862991333,0
2018-01-26,15.854141235351562,15.890371821996823,15.730960004868814,15.87587958733872,14872900
2018-01-29,15.825160026550293,15.832406144739464,15.709224899635002,15.796175553793605,8321700
2018-01-30,15.846898078918457,15.941094849469907,15.745453808260317,15.745453808260317,12080100
2018-01-31,15.904865264892578,16.12948939093484,15.883126911254037,15.912110000716423,12252600
2018-02-01,16.159284591674805,16.37009014373741,16.013902743179443,16.013902743179443,23424100
2018-02-02,15.999364852905273,16.07205647361977,15.766752775800759,15.93394253290996,12316800
2018-02-05,15.759483337402344,15.992095412474693,15.759483337402344,15.875789374938519,12556400
2018-02-06,15.715866088867188,15.875786515051802,15.337870841728552,15.643174481882513,18958500
2018-02-07,15.715866088867188,16.013900429674973,15.614097284497811,15.759480498467157,12915900
2018-02-08,15.744942665100098,15.933940297856152,15.635905942561605,15.781287777120543,20079400
2018-02-09,15.621370315551758,15.839445188600548,15.446911248999175,15.686792638818654,17136400
2018-02-14,16.16655158996582,16.28285760679113,15.744941932354806,15.781287042683807,17857000
2018-02-15,16.210166931152344,16.319205041359254,16.152013919398,16.16655251895588,10312600
2018-02-16,16.304668426513672,16.37009074601059,16.028440547198386,16.188362388847445,13084500
2018-02-19,16.239242553710938,16.362817865001478,16.137475139640035,16.33374066870863,2501800
2018-02-20,16.508203506469727,16.508203506469727,16.101132369526706,16.159285389089995,15588100
2018-02-21,16.282859802246094,16.58816348419659,16.261053287699305,16.559087669308447,22576300
2018-02-22,16.29739761352539,16.35555062696217,16.17382228666259,16.319205513493134,16270400
2018-02-23,15.970283508300781,16.464584737194638,15.861246798745253,16.341009429971173,32687400
2018-02-26,16.101131439208984,16.166553755747273,15.846711473390886,16.152015155077148,19128700
2018-02-27,16.152013778686523,16.246513288512308,16.028438456475453,16.173821677833356,9223300
2018-02-28,15.992093086242676,16.27558883818975,15.992093086242676,16.210166528282407,62731700
2018-03-01,16.239242553710938,16.530007584254257,16.064783535384947,16.486393176292015,20943200
2018-03-02,16.4137020111084,16.4137020111084,16.00663095745848,16.15201278338063,13813000
2018-03-05,16.370088577270508,16.58816202238457,16.268319767937083,16.282858367338594,13439700
2018-03-06,16.55181884765625,16.660855582975422,16.311937475363145,16.406435609579145,16957900
2018-03-07,16.7698917388916,16.835314055118214,16.4573187583594,16.530010374886444,13617400
2018-03-08,16.937082290649414,17.06792692931597,16.675394399793635,16.68993161460755,16683100
2018-03-09,17.038848876953125,17.11880840060606,16.893465656076092,16.973426566206175,10929200
2018-03-12,17.431381225585938,17.547687246833508,16.951618541320425,17.038848750494672,18557700
2018-03-13,17.416841506958008,17.554955418242063,17.249651785469286,17.460457301980583,8862600
2018-03-14,17.642187118530273,17.693070830563077,17.31507556049486,17.31507556049486,8575500
2018-03-15,17.358692169189453,17.663995866494467,17.30053915001123,17.489536808959794,20333500
2018-03-16,17.162425994873047,17.431383179222728,17.111542278184043,17.300538544035405,20736400
2018-03-19,17.29326820373535,17.300536116690665,16.944348763365063,17.067924080761873,9433700
2018-03-20,17.2205753326416,17.409572944588756,17.133345132328685,17.409572944588756,8410300
2018-03-21,17.36595916748047,17.49680378990315,17.126077821864605,17.169693620323606,9439300
2018-03-22,17.453187942504883,17.50407165004502,17.249651725867285,17.43864934421426,10445800
2018-03-23,17.387765884399414,17.554955607692424,17.28599846786925,17.28599846786925,8839900
2018-03-26,17.445920944213867,17.554957672819757,17.206039586690014,17.554957672819757,9371800
2018-03-27,17.329612731933594,17.49680245382816,17.213306717878503,17.416841549236388,10656100
2018-03-28,17.31507682800293,17.424113559837448,17.15515638041079,17.213309396487684,8930200
2018-03-29,17.496803283691406,17.59857070419712,17.285999143147126,17.31507495480142,12454500
2018-04-02,17.336881637573242,17.540416464310876,17.26419003381965,17.49680205664953,5557700
2018-04-03,17.59130096435547,17.59130096435547,17.351419650590483,17.373226160447405,9681500
2018-04-04,17.584033966064453,17.649456277148257,17.344152620916233,17.365959133626063,12759600
2018-04-05,17.467729568481445,17.85299278462143,17.467729568481445,17.729417450685876,12111900
2018-04-06,16.900733947753906,17.09700086828877,16.660852618148095,17.09700086828877,24189300
2018-04-09,16.929813385009766,17.060656629536336,16.762622252906414,16.762622252906414,16524900
2018-04-10,17.300535202026367,17.33688169726682,16.915272057816743,17.02430877058405,15457400
2018-04-11,17.336881637573242,17.482263458603406,17.162422620450833,17.162422620450833,11508300
2018-04-12,16.929813385009766,17.445921222327886,16.871658983250512,17.41684402144826,12543200
2018-04-13,16.908004760742188,17.031580086237476,16.740815022271264,16.922543360559796,13368500
2018-04-16,16.704465866088867,16.995230883812503,16.609967755257546,16.908002071733897,21613800
2018-04-17,16.798969268798828,16.908006002484285,16.551818599657242,16.733546951292098,11712400
2018-04-18,16.973426818847656,17.104271442289118,16.755351984286165,16.886196607727626,21079600
2018-04-19,17.082462310791016,17.082462310791016,16.820773082782832,16.87892609050942,15997900
2018-04-20,17.031579971313477,17.08973298371432,16.87165814735327,17.04611857103298,8479200
2018-04-23,17.046117782592773,17.118808004873774,16.88619596602949,16.944348975740564,8104000
2018-04-24,16.94434928894043,17.191499931400102,16.922542776443905,17.097001808801824,11955300
2018-04-25,16.84258460998535,16.973429252184904,16.791700890569384,16.87892972771751,9453300
2018-04-26,16.94434928894043,17.147885519929908,16.835312567026374,16.835312567026374,12020200
2018-04-27,16.849851608276367,17.097002257218254,16.849851608276367,17.089732957369705,8596100
2018-04-30,16.958885192871094,17.067921897455243,16.878924295820152,16.886193594322688,6094800
2018-05-02,16.479127883911133,16.97342924925644,16.38462974593741,16.842584607079463,19421600
2018-05-03,16.428241729736328,16.617239364150517,16.377358017870424,16.38462731763372,11561100
2018-05-04,16.35555076599121,16.559087007988676,16.297397752060107,16.33374286583809,23312500
2018-05-07,16.239242553710938,16.486393176292015,16.15928165038264,16.450046680925958,12905400
2018-05-08,16.311933517456055,16.515468337605796,16.159281015866775,16.17381961344232,23215000
2018-05-09,15.926671028137207,16.246513283132387,15.875787316621937,16.246513283132387,32018000
2018-05-10,15.846708297729492,16.042975208012706,15.76674878302214,16.02116869785479,27321400
2018-05-11,15.883056640625,15.933940352218086,15.723134819644265,15.846710142003397,9202600
2018-05-14,15.781290054321289,15.992095616594618,15.766752839301716,15.89032817907086,13097400
2018-05-15,15.599559783935547,15.686789995753136,15.519600258453035,15.635906283225035,13753400
2018-05-16,15.635905265808105,15.803094992229294,15.512329949219163,15.548675059666522,15282900
2018-05-17,15.33060359954834,15.62136868002681,15.265181283131025,15.585023564895977,23567200
2018-05-18,14.996222496032715,15.185220142176417,14.705457419841345,15.127067126938142,64364800
2018-05-21,14.756340026855469,15.105259478563037,14.698187015983732,14.967145557813732,27295100
2018-05-22,14.647303581237793,14.86537841598067,14.567344056328192,14.86537841598067,26645200
2018-05-23,14.574609756469727,14.756338064587688,14.560072545542779,14.58187905517168,19890600
2018-05-24,14.778146743774414,14.821761151820263,14.443767304627835,14.48011241358654,21344000
2018-05-25,14.654574394226074,14.79995763239978,14.516460456608785,14.74180461442576,23578900
2018-05-28,14.363808631896973,14.596420692903038,14.211156100313463,14.443769547796776,12122600
2018-05-29,14.240230560302734,14.509187684144756,14.094847356917816,14.392881676027613,21280400
2018-05-30,14.312923431396484,14.487382459044822,14.131195104286492,14.21842392487211,32485100
2018-06-01,14.494654655456543,14.603691396219563,14.247503970272426,14.247503970272426,14595000
2018-06-04,14.567342758178711,14.770877588695054,14.538265561546634,14.647302275962826,11908700
2018-06-05,14.363808631896973,14.669112308586746,14.342000731248687,14.552806278083713,19039400
2018-06-06,14.19661808013916,14.421960828132018,14.087579969567198,14.334730616969884,17144300
2018-06-07,13.8695068359375,14.262040715354006,13.753200809401616,13.94946774910987,32312300
2018-06-08,13.782276153564453,13.949467274185134,13.680508730429638,13.891314262897074,18958000
2018-06-11,13.804083824157715,13.942197743608892,13.70231640270797,13.753200113432843,14660000
2018-06-12,13.724124908447266,13.869508148615502,13.636896073528192,13.767740712384136,15225500
2018-06-13,13.600546836853027,13.782275157301477,13.447895713185314,13.738660748607424,16002800
2018-06-14,13.760470390319824,13.942198733802172,13.607817860826492,13.644164361409299,20899000
2018-06-15,13.607816696166992,13.789545024095663,13.375204658254635,13.738661314111972,33244000
2018-06-18,13.593155860900879,13.732459033429276,13.307214752257526,13.417191456306663,19846300
2018-06-19,13.783781051635742,13.923085619051966,13.490509382151293,13.585823548752256,18676900
2018-06-20,13.593155860900879,13.879095571114568,13.505173658603772,13.871763604387338,19540200
2018-06-21,13.292548179626465,13.68846591371124,13.292548179626465,13.563825300954484,12710600
2018-06-22,13.314546585083008,13.563827857583233,13.24122831697771,13.38053288653481,10671500
2018-06-25,13.358536720275879,13.527169153085323,13.299882386646827,13.343874185690831,10669300
2018-06-26,13.263222694396973,13.431853712780539,13.043269313760101,13.39519528215089,19940100
2018-06-27,13.160577774047852,13.358535254303437,13.101923446855556,13.153245808345131,11532700
2018-06-28,13.204570770263672,13.329211414896967,13.079930125630378,13.145916431520343,10416400
2018-06-29,13.182572364807129,13.424521640969058,13.145913934466934,13.263222589670931,13306900
2018-07-02,13.299880981445312,13.373199240342577,13.050599740252292,13.14591389634758,7294300
2018-07-03,13.263222694396973,13.497840006657498,13.263222694396973,13.299881125026621,10977800
2018-07-04,13.270553588867188,13.373198305087211,13.182571404657612,13.2778855540871,7882400
2018-07-05,13.490509033203125,13.51250493225662,13.204569337655665,13.307214069712785,11574400
2018-07-06,13.263222694396973,13.49050804084567,13.182572468896359,13.49050804084567,19331000
2018-07-10,13.336542129516602,13.351204664003067,13.204569530131133,13.299882297226409,12608800
2018-07-11,13.131250381469727,13.387863596536448,13.050600154281168,13.343873199174288,13464200
2018-07-12,13.373200416564941,13.417190816400629,13.13125111982426,13.13125111982426,18946300
2018-07-13,13.51983642578125,13.549162891730687,13.321877536511757,13.380531866840176,11875400
2018-07-16,13.893756866455078,13.952411190706117,13.585821314529776,13.585821314529776,18208300
2018-07-17,14.055055618286133,14.201692125100228,13.864428718799557,13.901087146288397,14126700
2018-07-18,13.754451751708984,14.099045717593814,13.681133499827501,14.011064934079506,11851300
2018-07-19,13.842436790466309,13.842436790466307,13.5271705877912,13.644479267491187,10294600
2018-07-20,13.776450157165527,14.135708118576991,13.710463858291012,14.0770537860696,14247100
2018-07-23,13.673803329467773,13.864430250007464,13.578490568412692,13.776449454945777,6126000
2018-07-24,13.908418655395508,13.959742409998022,13.688465300816313,13.74711962193272,13453000
2018-07-25,13.857098579406738,13.930416842474092,13.703131485551895,13.90842094402502,14883100
2018-07-26,14.582945823669434,14.619605652850726,14.304338114039075,14.406982838887707,33046900
2018-07-27,14.524288177490234,14.883546030821323,14.450969934305911,14.626934277319956,16978200
2018-07-30,14.443641662597656,14.509627952100958,14.340995546465077,14.414313801294234,12744700
2018-07-31,14.231019973754883,14.509629084157174,14.106379350349544,14.443642789505553,13110300
2018-08-01,14.260348320007324,14.45097384608676,14.194362023122308,14.260348320007324,9261100
