Date,Adj Close,Close,High,Low,Open,Volume,MA_5,MA_20,Return,EMA_9,EMA_21,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,Ticker,predicted_return_5d,Signal
2018-01-03,22.667081832885746,41.470001220703125,41.880001068115234,41.29999923706055,41.83000183105469,12744200,41.595001220703125,41.595001220703125,-0.005992329642501,41.67000122070313,41.697273947975845,0.0,-0.0199430199430139,-0.0039886039886027,-0.0159544159544111,1.2485743931361677,VALE3,0.0891629467780056,BUY
2018-01-04,22.759994506835938,41.63999938964844,42.369998931884766,41.52000045776367,41.810001373291016,18433000,41.61000061035156,41.61000061035156,0.0040993046525508,41.66400085449219,41.69206716994608,4.97070935560582,-0.0217795147409916,-0.0075467861390805,-0.014232728601911,1.2236760587108442,VALE3,0.08679206136678433,BUY
2018-01-05,23.115280151367188,42.290000915527344,42.290000915527344,41.310001373291016,41.56999969482422,15251300,41.78000068664551,41.78000068664551,0.0156100272672072,41.78920086669922,41.746424783180736,21.11650125865073,0.0288818092308886,-0.0002610670650867,0.0291428762959753,1.2062705932483788,VALE3,0.09682581546509687,BUY
2018-01-08,23.62907218933105,43.22999954223633,43.22999954223633,42.400001525878906,42.400001525878906,14542800,42.07000045776367,42.07000045776367,0.0222274439905214,42.07736060180664,41.88129521582215,37.62206563198159,0.143230237730016,0.0284371938939338,0.1147930438360822,1.1872511670669934,VALE3,-0.010601065594121923,SELL
2018-01-09,23.54161262512207,43.06999969482422,43.75,42.93000030517578,43.58000183105469,15986200,42.34000015258789,42.236666997273765,-0.0037011299816412,42.27588842041016,41.98935925936779,36.23237524844501,0.2184236883248971,0.0664344927801265,0.1519891955447706,1.1610189190496525,VALE3,-0.011785172080658778,SELL
2018-01-10,23.21367073059082,42.470001220703125,42.95000076293945,42.41999816894531,42.7400016784668,12149500,42.54000015258789,42.27000045776367,-0.0139307749796245,42.314710980468746,42.03305398312554,31.52908252113308,0.2269836509599443,0.09854432441609,0.1284393265438542,1.124517676680313,VALE3,0.0069483612224984235,HOLD
2018-01-11,23.667341232299805,43.29999923706055,43.29999923706055,42.59999847412109,42.59999847412109,10236300,42.87200012207031,42.39875030517578,0.0195431597009896,42.51176863178711,42.14823082439237,42.62449210844808,0.2973141340904419,0.1382982863509604,0.1590158477394815,1.1034805580858211,VALE3,-0.0003824580904602202,HOLD
2018-01-12,23.80398178100586,43.54999923706055,43.65999984741211,42.75,42.95000076293945,15014300,43.12399978637696,42.52666685316298,0.0057736721571584,42.7194147528418,42.2756643164531,45.48974552270415,0.3689711891460732,0.184432866909983,0.1845383222360901,1.0896605073234134,VALE3,-0.007010843664748625,HOLD
2018-01-15,23.760257720947266,43.470001220703125,43.720001220703125,43.27000045776367,43.5,7253400,43.17200012207032,42.62100028991699,-0.0018369234847045,42.86953204641407,42.38424039865765,44.72014806994999,0.4145263484785744,0.2304515632237012,0.1840747852548731,1.043970525581702,VALE3,-0.017971443524668607,SELL
2018-01-16,23.120744705200195,42.29999923706055,43.13999938964844,42.29999923706055,42.97999954223633,20121900,43.01800003051758,42.59181837602095,-0.0269151587482668,42.75562548454336,42.376582111239735,35.31096764610491,0.3521602740641327,0.2547933053917876,0.0973669686723451,1.0529727725860505,VALE3,0.005268448356737227,HOLD
2018-01-17,23.585346221923828,43.150001525878906,43.220001220703125,42.36000061035156,42.400001525878906,16490700,43.15400009155273,42.63833363850912,0.0200946171193696,42.83450069281047,42.44689296711602,44.45452925876875,0.3670911929435831,0.2772528829021467,0.0898383100414364,1.043474859090088,VALE3,-0.006397063042277396,HOLD
2018-01-18,23.42683982849121,42.86000061035156,43.61000061035156,42.68000030517578,43.5,10772100,43.066000366210936,42.655384944035454,-0.0067207625787317,42.839600676318696,42.48444820741016,42.259823145992655,0.3514718547250837,0.2920966772667341,0.0593751774583495,1.035369533810495,VALE3,-0.012187436124135928,SELL
2018-01-19,23.4377670288086,42.880001068115234,43.400001525878906,42.59999847412109,43.20000076293945,11173100,42.93200073242188,42.671428952898296,0.0004666462314244,42.847680754678,42.52040755838335,42.47077054013568,0.3368245823273526,0.3010422582788578,0.0357823240484947,1.0185576422353035,VALE3,-0.014016193278020514,SELL
2018-01-22,23.312057495117188,42.650001525878906,43.15999984741211,42.220001220703125,43.09999847412109,11580900,42.76800079345704,42.67000045776367,-0.0053637951610815,42.80814490891819,42.53218882815567,40.63237085062397,0.3031628005002744,0.3014663667231411,0.0016964337771332,1.0129462839834236,VALE3,0.000810194746534009,HOLD
2018-01-23,22.371919631958008,40.93000030517578,42.11000061035156,40.810001373291016,41.9900016784668,22075600,42.49400100708008,42.56125044822693,-0.04032828040251,42.43251598816971,42.386535326066586,30.12913840507356,0.1361266882947589,0.2683984310374647,-0.1322717427427057,1.072021560312314,VALE3,0.04383478822816767,BUY
2018-01-24,22.83651733398437,41.77999877929688,42.130001068115234,41.13999938964844,41.209999084472656,22096600,42.22000045776368,42.51529446770163,0.0207671260147441,42.30201254639515,42.33139563999661,38.57886616724605,0.0715127842084228,0.2290213016716563,-0.1575085174632334,1.0811629319285383,VALE3,0.04995113125586101,BUY
2018-01-25,22.83651733398437,41.77999877929688,41.77999877929688,41.77999877929688,41.77999877929688,0,42.00400009155273,42.4744447072347,0.0,42.1976097929755,42.281268652660266,38.57886616724605,0.0200743945771506,0.1872319202527552,-0.1671575256756045,1.003937008219357,VALE3,0.04032714635568139,BUY
