Price,Adj Close,Close,High,Low,Open,Volume,Return,close,MA_5,MA_20,MA_ratio,ret_1d,ret_3d,ret_5d,vol_5,vol_20,ATR_14,ATR_pct,RSI_14,MACD,MACD_signal,MACD_hist,target_ret_5d,target_bin_5d,pred_reg,pred_proba,Signal,Ticker
2018-01-09,4.680539131164551,17.030000686645508,17.15999984741211,16.959999084472656,17.030000686645508,35070900,-0.8019160848271522,4.680539131164551,12.146199798583984,12.97257609800859,0.9362982114592134,-0.8019160848271522,-0.7975131990391338,-0.7943523611238678,2.6409381085318926,,20.052045952190053,4.284131675916779,72.75570747180386,2.160721154312414,2.1102128041748336,0.0505083501375804,0.0129181497344792,1,1.2445240444835641,0.9528018265849932,BUY,PETR4
2018-01-09,23.54161262512207,43.06999969482422,43.75,42.93000030517578,43.58000183105469,15986200,4.029679694028058,23.54161262512207,15.929408645629882,13.853329141934712,1.1498614147130002,4.029679694028058,4.029679694028058,4.089452936543608,2.642728841324195,,21.636830528577168,0.9190887163561496,74.75232000164257,2.9601567941272435,2.280201602165316,0.6799551919619278,0.01114491008164,1,-0.2820054503627247,0.43689789432444165,HOLD,PETR4
2018-01-10,4.6173248291015625,16.799999237060547,17.049999237060547,16.770000457763672,16.920000076293945,28547700,-0.8038653977266512,4.6173248291015625,12.229817581176755,13.142867271716778,0.930528881433286,-0.8038653977266512,-0.8045913613490772,-0.8002479399399162,2.651052581895585,,20.4933521930988,4.438360512116361,69.26722836009732,2.043131482115834,2.23278757815542,-0.1896560960395854,0.0297616539601652,1,0.8595727377196144,0.9566862550634783,BUY,PETR4
2018-01-10,23.21367073059082,42.470001220703125,42.95000076293945,42.41999816894531,42.7400016784668,12149500,4.027515193274311,23.21367073059082,15.936443901062011,13.862210375922066,1.149632235328269,4.027515193274311,3.9596147110546847,3.9596147110546847,2.6499366877822426,,21.767589603151595,0.937705624232294,71.48172591704613,2.7848499963896174,2.3432000618022597,0.4416499345873581,0.0235459095073731,1,-0.23237539414837072,0.42158698399381267,HOLD,PETR4
2018-01-11,23.667341232299805,43.29999923706055,43.29999923706055,42.59999847412109,42.59999847412109,10236300,0.0195432470363741,23.667341232299805,15.94409770965576,14.51588576634725,1.0983895827163088,0.0195432470363741,0.0053406964586428,0.0016195745081364,2.518640108964209,,23.17661316054208,0.9792656020403336,71.53561154413461,3.370422547636295,2.5486445589690665,0.8217779886672285,-0.7985203976660198,0,-0.5828258015777217,0.17866084691503306,HOLD,PETR4
2018-01-11,4.741003036499023,17.25,17.299999237060547,16.84000015258789,16.8799991607666,37921500,-0.7996816376641083,4.741003036499023,15.956190490722657,13.904955595731735,1.1475182628861158,-0.7996816376641083,0.0267856847796272,0.0129181497344792,2.5181753664906705,,21.007752622876847,4.43107765617251,65.93807773784003,2.2810017268951803,2.495115992554289,-0.2141142656591088,3.87676226469444,1,2.4064929175399796,0.9247000101845013,BUY,PETR4
2018-01-12,23.80398178100586,43.54999923706055,43.65999984741211,42.75,42.95000076293945,15014300,4.020874611922591,23.80398178100586,16.008664321899413,14.487251253689037,1.1050173729694213,4.020874611922591,0.0254294573773345,0.01114491008164,2.515786467473608,,23.32812942777361,0.980009548082752,68.60292584791603,2.922166035256448,2.580526001094721,0.3416400341617263,-0.796213136036433,0,-0.5607927826872355,0.20387721835926642,HOLD,PETR4
2018-01-12,4.754744052886963,17.299999237060547,17.40999984741211,17.020000457763672,17.040000915527344,45912100,-0.8002542559211265,4.754744052886963,16.036148166656496,13.946556409200031,1.149828509357194,-0.8002542559211265,-0.7991010478862761,0.0297616539601652,2.515034461108087,,21.149116618292677,4.448003169687221,63.27557919372,1.8716043950028676,2.4387416798763506,-0.5671372848734832,0.0612719089886988,1,1.045496975945002,0.9162798774775495,BUY,PETR4
2018-01-15,23.760257720947266,43.470001220703125,43.720001220703125,43.27000045776367,43.5,7253400,3.997168608165276,23.760257720947266,16.145465564727782,14.46306700455515,1.1163237755617643,3.997168608165276,4.01165207826843,0.0235459095073731,2.50681072678762,,23.50041491644723,0.9890639736508012,66.1037562023536,2.5432953182391707,2.459652407548915,0.0836429106902558,-0.0073615152275572,0,-0.25029899790832183,0.20986862089390457,HOLD,PETR4
2018-01-15,4.768486499786377,17.350000381469727,17.440000534057617,17.149999618530273,17.31999969482422,28945400,-0.7993083006173609,4.768486499786377,12.365694618225096,13.978337979316713,0.8846326821201641,-0.7993083006173609,-0.7996769387720107,-0.7985203976660198,2.633884981515924,,21.274582420076644,4.461495785094437,61.04469318525318,1.5255523792776948,2.2728324018946706,-0.7472800226169758,0.0501442915225742,1,0.8100562174820826,0.9406139291100825,BUY,PETR4
2018-01-16,23.120744705200195,42.29999923706055,43.13999938964844,42.29999923706055,42.97999954223633,20121900,3.848654747420587,23.120744705200195,16.041642951965333,14.90694456100464,1.0761187771455845,3.848654747420587,3.8626686206509584,3.87676226469444,2.6054471600795126,2.420380214413993,23.57326228278024,1.019571929163608,63.9183755153814,2.17478802605852,2.2532235267274405,-0.0784355006689203,0.0132389820135063,1,-0.2462183375598256,0.5232952116318895,HOLD,PETR4
2018-01-16,4.85093879699707,17.649999618530273,17.84000015258789,17.299999237060547,17.350000381469727,58618300,-0.7901910661248717,4.85093879699707,12.251034355163574,14.009305381774904,0.8744926333821866,-0.7901910661248717,-0.7958381237287491,-0.796213136036433,2.585510752993574,2.410239813577802,21.298713207244877,4.390637379393376,59.23379415268424,1.2012441096220687,2.0428276433063663,-0.8415835336842976,0.0345607597091797,1,1.5724630039305074,0.9482370240544599,BUY,PETR4
2018-01-17,5.04607629776001,18.36000061035156,18.36000061035156,17.809999465942383,17.920000076293945,58488900,0.0402267496930155,5.04607629776001,12.309300804138184,14.032117176055907,0.8772233476743267,0.0402267496930155,0.058213397057131,0.0612719089886988,2.4558656253021005,2.3771313576585227,21.8061261177063,4.321402378990226,59.26813182658439,0.4403731596586784,1.722336746576829,-1.2819635869181505,3.6447508213882536,1,2.668637775135376,0.8949112968474604,BUY,PETR4
2018-01-17,23.585346221923828,43.150001525878906,43.220001220703125,42.36000061035156,42.400001525878906,16490700,3.6739971475250055,23.585346221923828,12.274318504333497,14.078030395507811,0.8718775396485956,3.6739971475250055,0.0200945740566538,-0.0073615152275572,2.3684942620341496,2.3631721170719944,21.77930215426854,0.9234251619348086,62.49989575730626,1.3181468177726945,1.641498760816002,-0.3233519430433076,-0.7847685102293362,0,-0.5602994016692286,0.16928174802160242,HOLD,PETR4
2018-01-18,5.007598876953125,18.21999931335449,18.530000686645508,17.93000030517578,18.350000381469727,48575800,-0.7876817736812234,5.007598876953125,12.322140979766846,14.098506045341493,0.8740033121337987,-0.7876817736812234,0.032294796226461,0.0501442915225742,2.366051679330628,2.362704931034164,21.706893069403517,4.334790705642757,57.57053426771701,0.50885406293248,1.4149698212392978,-0.9061157583068178,3.6553364332770633,1,2.334535481361337,0.863757979162359,BUY,PETR4
2018-01-18,23.42683982849121,42.86000061035156,43.61000061035156,42.68000030517578,43.5,10772100,3.6782580642212457,23.42683982849121,12.383360004425048,14.131848311424257,0.8762732044338659,3.6782580642212457,3.642585336827063,0.0132389820135063,2.319071164740238,2.3481561223969827,21.673531702586583,0.9251581460094208,60.86608521582736,1.3383350395999347,1.3996428649114252,-0.0613078253114904,-0.0450304097460995,0,-0.4026592651096514,0.15904180556998426,HOLD,PETR4
2018-01-19,5.018590927124023,18.26000022888184,18.420000076293945,18.030000686645508,18.309999465942383,33470200,-0.7857760174285,5.018590927124023,12.41689043045044,14.151499438285828,0.8774257798334406,-0.7857760174285,-0.7872157194597814,0.0345607597091797,2.3181422349373246,2.347613621012669,21.57533362933568,4.299081942050163,56.17045547642536,0.5044973164856028,1.2206137552262608,-0.716116438740658,-0.0010953231374281,0,1.5040370559095364,0.6760506585782419,BUY,PETR4
2018-01-19,23.4377670288086,42.880001068115234,43.400001525878906,42.59999847412109,43.20000076293945,11173100,3.670188777916584,23.4377670288086,16.095228576660155,14.167623782157898,1.1360570286267624,3.670188777916584,3.680440187946786,3.6447508213882536,2.443324660306182,2.329717302501417,21.578814676829747,0.920685603296,59.53438598047001,1.31479238122858,1.2394494804267246,0.0753429008018553,-0.7732113240897321,0,-0.4587731660964852,0.1688638783158166,HOLD,PETR4
2018-01-22,5.0763092041015625,18.46999931335449,18.46999931335449,18.09000015258789,18.26000022888184,33920000,-0.78341327491386,5.0763092041015625,12.393421173095703,14.187412285804747,0.8735505054361444,-0.78341327491386,-0.7833122503391232,-0.7847685102293362,2.4427609989662304,2.329021121783055,20.526060274669103,4.043500789527248,55.00245029897681,0.4699238746405658,1.0855443592694929,-0.615620484628927,3.498645849928309,1,2.085470685992126,0.9012311999823106,BUY,PETR4
2018-01-22,23.312057495117188,42.650001525878906,43.15999984741211,42.220001220703125,43.09999847412109,11580900,3.5923241784171625,23.312057495117188,16.054312896728515,14.171561551094054,1.132854191039315,3.5923241784171625,3.6451400071526656,3.6553364332770633,2.4274746418117976,2.3037731470687763,22.758656672069005,0.9762611762962538,58.39020926452265,1.2573381690513088,1.119903121225856,0.1374350478254526,-0.020398892771795,0,-0.3423234679312314,0.16797323332578018,HOLD,PETR4
2018-01-23,22.371919631958008,40.93000030517578,42.11000061035156,40.810001373291016,41.9900016784668,22075600,-0.0403283950100112,22.371919631958008,15.843328857421875,15.056130576133729,1.052284235800663,-0.0403283950100112,-0.0454756374845992,-0.0450304097460995,2.3030748063448425,2.272018810381802,21.321438550949097,0.953044660525764,58.14715416297081,1.7849328075649602,1.252909058493677,0.5320237490712831,-0.762406613370637,0,-0.5414775361299227,0.1930516904226435,HOLD,PETR4
2018-01-23,5.013093948364258,18.239999771118164,18.459999084472656,18.0,18.39999961853028,35567700,-0.7759202593771561,5.013093948364258,15.842229461669922,14.129704642295838,1.12120032673916,-0.7759202593771561,-0.0124529955122174,-0.0010953231374281,2.3010278847277963,2.234230910047397,21.14914843014308,4.218781584383417,53.70217181944513,0.7931996885346742,1.1609671845018767,-0.3677674959672026,0.0926538206182312,1,1.0783118112756345,0.8965972662578666,BUY,PETR4
2018-01-24,5.315420150756836,19.34000015258789,19.6299991607666,18.420000076293945,18.420000076293945,89768200,0.0603073083222838,5.315420150756836,12.21776008605957,14.1646094083786,0.8625553824895844,0.0603073083222838,-0.7719883733183923,-0.7732113240897321,1.82228621250828,2.202172366850167,19.40998043332781,3.651636160984211,53.7684575561673,0.0312786833481375,0.935029484271129,-0.9037508009229914,3.260287116707951,1,2.103364796982067,0.9064371218183352,BUY,PETR4
2018-01-24,22.83651733398437,41.77999877929688,42.130001068115234,41.13999938964844,41.209999084472656,22096600,3.296276999050169,22.83651733398437,15.769801712036132,14.14575173854828,1.1148083186743756,3.296276999050169,0.0207670021021662,3.498645849928309,2.0527814871267576,2.1586300104924767,21.56743206296648,0.9444273725079224,57.56071427368866,0.8316699368258593,0.9143575747820752,-0.0826876379562158,0.0026330269528416,0,-0.35183182860005036,0.18859827412100816,HOLD,PETR4
2018-01-25,22.83651733398437,41.77999877929688,41.77999877929688,41.77999877929688,41.77999877929688,0,0.0,22.83651733398437,15.67469367980957,14.104210543632508,1.111348531796136,0.0,3.5553739006698226,-0.020398892771795,1.5954698844145114,2.1591857802255894,20.179715531212945,0.8836599397396868,57.56071427339845,1.449279381153694,1.0213419360563991,0.427937445097295,-0.7611024577813651,0,-0.47988209824505,0.1502788055466185,HOLD,PETR4
2018-01-25,5.315420150756836,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,0,-0.7672403338469371,5.315420150756836,12.263393783569336,14.1329313993454,0.8677176331682573,-0.7672403338469371,0.0,-0.762406613370637,1.6883488895434648,2.157635252265025,20.013699225017003,3.765214913851608,52.56050435965671,0.5189510578920675,0.9208637604235328,-0.4019127025314652,0.00775572868056,1,1.448966985351984,0.9113543706044281,BUY,PETR4
2018-01-26,5.47757625579834,19.93000030517578,19.979999542236328,19.100000381469727,19.6200008392334,81989500,0.0305067333235014,5.47757625579834,12.356290245056153,13.216611123085022,0.9349060912803756,0.0305067333235014,-0.7601395967831385,0.0926538206182312,1.587918753536247,2.063292431623264,20.096236194883076,3.6688190645652834,52.60154205480773,-0.2029170964878588,0.6961075890412545,-0.8990246855291133,3.138159064219561,1,2.3893934134202754,0.9027599285902588,BUY,PETR4
2018-01-26,22.64521598815918,41.43000030517578,41.880001068115234,40.709999084472656,41.84999847412109,19259500,3.134167181002341,22.64521598815918,15.82224941253662,14.111134719848632,1.1212598934571254,3.134167181002341,-0.0083769929988626,3.260287116707951,1.923172270683954,2.0723758284216287,19.96970047269549,0.8818507398267839,56.85672271296189,0.6033274574653493,0.6775515627260735,-0.0742241052607242,-0.760904716441997,0,-0.5429117192440152,0.21163718823651087,HOLD,PETR4
2018-01-29,22.89664649963379,41.88999938964844,42.2400016784668,41.040000915527344,41.09999847412109,16752900,0.0111030299559111,22.89664649963379,15.834275245666504,14.06795415878296,1.1255563578717511,0.0111030299559111,3.307589212185541,0.0026330269528416,1.5208965995133443,1.9760749526224373,20.965374742235458,0.9156526368422896,56.91772477147378,1.2481821492846097,0.7916776800377807,0.4565044692468287,-0.0105037828929419,0,-0.33670355223558346,0.1851624379522835,HOLD,PETR4
2018-01-29,5.455587863922119,19.850000381469727,20.049999237060547,19.56999969482422,19.670000076293945,55726200,-0.761729829562186,5.455587863922119,12.358089351654051,14.102309226989746,0.8763167189670247,-0.761729829562186,-0.004014255730889,-0.7611024577813651,1.616365785098256,1.9743158572694948,18.445677961621964,3.3810614770964458,51.48008806746269,0.3478763653906789,0.7029174171083604,-0.3550410517176815,0.0337531990752366,1,1.2676175434518329,0.8922216299655871,BUY,PETR4
2018-01-30,5.356645107269287,19.489999771118164,19.770000457763672,19.36000061035156,19.770000457763672,46203000,-0.0181360394371322,5.356645107269287,12.366334342956543,13.2141042470932,0.935843558648847,-0.0181360394371322,-0.7634535652002529,0.00775572868056,1.5212282150916343,1.864604832981092,19.082647493907384,3.5624251955783093,51.45005882445229,-0.3693486865143711,0.4884641963838141,-0.8578128828981852,3.2642342473302888,1,2.197024458880205,0.8915292983865318,BUY,PETR4
2018-01-30,22.667081832885746,41.470001220703125,41.959999084472656,41.22999954223633,41.70000076293945,13180300,3.2315817790738395,22.667081832885746,15.804235458374023,14.104911398887634,1.120477471387761,3.2315817790738395,-0.0100261261731806,3.138159064219561,1.9092903466964497,1.9023994500613144,18.95564344951085,0.8362630703529607,56.25753413506919,0.4538214952218968,0.4815356561514307,-0.0277141609295338,-0.0161564055573849,0,-0.3702266967626137,0.1738322090056718,HOLD,PETR4
2018-01-31,5.414364337921143,19.700000762939453,19.93000030517578,19.68000030517578,19.739999771118164,41576600,-0.7611353601738932,5.414364337921143,12.358065128326416,14.12332580089569,0.8750109784724132,-0.7611353601738932,-0.0075562023798733,-0.760904716441997,1.660119495443318,1.9315596317737225,18.787023067474365,3.469848332128991,50.85276558543735,-0.2827015129331567,0.3286882223345133,-0.61138973526767,0.0137051954931617,1,1.3621875084213217,0.9201446022086387,BUY,PETR4
2018-01-31,22.656145095825195,41.45000076293945,42.68000030517578,41.45000076293945,41.75,22859700,3.184451522249068,22.656145095825195,12.309964847564697,14.07686574459076,0.874481938729506,3.184451522249068,3.229540065120135,-0.0105037828929419,2.0609799269508398,1.8979647661926855,18.72859059061323,0.8266450674375453,55.458227493142665,0.5188849258999113,0.3667275630475929,0.1521573628523184,-0.0265381246293149,0,-0.30053054825330205,0.23977655018563682,HOLD,PETR4
2018-02-01,5.639731407165527,20.520000457763672,20.6200008392334,19.76000022888184,19.76000022888184,51950200,-0.751072771501417,5.639731407165527,12.34679355621338,14.10847237110138,0.8751332696730174,-0.751072771501417,-0.7511928774623595,0.0337531990752366,2.0587391103239274,1.8962476299298836,17.592747858592443,3.119430091340889,50.4350642857476,-0.216439439647031,0.2500941625086681,-0.4665336021556991,-0.0721247167799039,0,1.3150202870868728,0.5108792644820188,HOLD,PETR4
2018-02-01,22.84198951721192,41.790000915527344,42.470001220703125,41.56999969482422,41.59999847412109,21949700,3.050191022960803,22.84198951721192,15.843862438201905,14.079229855537417,1.1253358742467332,3.050191022960804,3.21877585097684,3.2642342473302888,2.1434598313876587,1.852908647929012,19.911201442990983,0.87169295949407,54.88388689012867,0.5821781794825363,0.3165109659034417,0.2656672135790945,0.016271840642376,1,-0.30672672063605533,0.3640945285627308,HOLD,PETR4
2018-02-02,22.30086326599121,40.79999923706055,41.650001525878906,40.75,41.650001525878906,17892300,-0.0236899789667164,22.30086326599121,15.770618724823,14.943343472480771,1.0553607868189412,-0.0236899789667165,-0.0156814775122291,-0.0161564055573849,2.0107682289071707,1.8242295897957148,20.210566214152745,0.9062683346870178,54.71750935352763,1.158074468680601,0.4848236664588736,0.6732508022217274,-0.7536388536679759,0,-0.5276107378616145,0.2231131447765933,HOLD,PETR4
2018-02-02,5.488569259643555,19.96999931335449,20.420000076293945,19.850000381469727,20.299999237060547,50657800,-0.7538853454155914,5.488569259643555,15.78545970916748,14.045883584022524,1.123849533191615,-0.7538853454155914,-0.0268030756446866,0.0137051954931617,2.009237085308378,1.740646134415957,17.756014926092966,3.2350898906659875,49.67864542716737,0.2549261765923152,0.4388441684855619,-0.1839179918932467,-0.026539907860429,0,1.1376603198783732,0.522435099226302,HOLD,PETR4
2018-02-05,22.054893493652344,40.34999847412109,42.040000915527344,40.33000183105469,40.59999847412109,22452800,3.0183320006213528,22.054893493652344,15.66520938873291,14.89481279850006,1.0517224755124437,3.0183320006213528,-0.0344582954548019,-0.0265381246293149,1.9637282849164268,1.7764531821775855,19.013725655419485,0.8621091578107987,54.15835977943625,0.865956357565528,0.5242666063015552,0.3416897512639728,0.033705361080871,1,-0.38422514414341136,0.5370304562405201,HOLD,PETR4
2018-02-05,5.232967376708984,19.040000915527344,19.96999931335449,19.040000915527344,19.64999961853028,62268600,-0.7627298731587575,5.232967376708984,15.583856582641602,13.99085829257965,1.1138599403087963,-0.7627298731587575,-0.7653468695676344,-0.0721247167799039,1.9661957681685025,1.693774225809148,18.979323898042956,3.6268760211494113,49.35380764047135,-0.007104773309237,0.4179923303793967,-0.4250971036886338,3.3441253077181585,1,1.9395997747806961,0.8831127232384064,BUY,PETR4
2018-02-06,23.21367073059082,42.470001220703125,42.470001220703125,39.93000030517578,40.0099983215332,26037000,3.436043464346974,23.21367073059082,15.658192825317382,14.032945847511291,1.1158165217386855,3.436043464346974,3.2294575566854355,0.016271840642376,2.07591947247229,1.791512609071086,20.59164207322257,0.8870480809434004,54.046495652316125,0.7433120415379655,0.4830562726111105,0.260255768926855,-0.7744555158890869,0,-0.4974515789409365,0.2517056001325784,HOLD,PETR4
2018-02-06,5.49406623840332,19.989999771118164,19.989999771118164,18.6200008392334,18.65999984741211,74146500,-0.7633262614015078,5.49406623840332,12.296833419799803,14.056994462013243,0.8747839698614103,-0.7633262614015078,-0.7508912822460658,-0.7536388536679759,2.1888530038944363,1.790911714916568,18.31958815029689,3.3344316131909086,49.20767263738057,-0.0907550520928648,0.3682940076703154,-0.4590490597631803,3.1784665226856843,1,1.8317433933794032,0.8580788031684115,BUY,PETR4
2018-02-07,5.342903137207031,19.440000534057617,20.21999931335449,19.36000061035156,19.96999931335449,61910300,-0.0275138840044673,5.342903137207031,12.2677001953125,14.058368611335757,0.8726261584449154,-0.0275138840044673,0.0210083022851148,-0.026539907860429,2.0783602193029247,1.7930678151932904,17.971812963485714,3.3636793522108217,49.16723140262022,-0.7552507711059793,0.1435850519150565,-0.8988358230210358,-0.0344647153740156,0,1.3480799631837974,0.5658430547347326,HOLD,PETR4
2018-02-07,22.79826164245605,41.709999084472656,42.720001220703125,41.70000076293945,42.43000030517578,20560700,3.2670175851950214,22.79826164245605,12.416373825073242,14.056455826759338,0.8833217973364335,3.2670175851950214,-0.0178950194028274,0.033705361080871,2.1413505008404736,1.7909776523456695,20.40398805482047,0.8949799934229702,53.8807131110493,0.1251900223492619,0.1399060460018976,-0.0147160236526356,0.0671300705981965,1,-0.3902957590121177,0.3482683419142967,HOLD,PETR4
2018-02-08,22.732666015625,41.59000015258789,42.130001068115234,41.06999969482422,41.68999862670898,18928800,-0.0028772205468901,22.732666015625,15.916313552856446,14.05126326084137,1.1327318588651507,-0.0028772205468901,3.1376759997403205,3.3441253077181585,2.004941539687404,1.791049522147894,20.762368542807444,0.9133274789915404,53.86050157786448,0.8083346963080213,0.2735917760631223,0.534742920244899,-0.7672651652092082,0,-0.48571258796706085,0.21501491244685803,HOLD,PETR4
2018-02-08,5.235715389251709,19.049999237060547,19.739999771118164,18.799999237060547,19.549999237060547,51115100,-0.7696831781343636,5.235715389251709,12.320722484588623,14.047278022766111,0.87708967279075,-0.7696831781343636,-0.0200617052569951,-0.7744555158890869,1.678450637171245,1.7911655880454755,18.428748028618948,3.51981470697413,48.62130502170824,-0.0614179275809387,0.2065898353343101,-0.2680077629152489,0.018372798549666,1,1.36757020311236,0.8961306538404059,BUY,PETR4
2018-02-09,22.956771850585938,42.0,42.400001525878906,41.02999877929688,41.400001525878906,22760500,3.384648542530294,22.956771850585938,15.813263607025146,14.921237802505493,1.0597822926171627,3.384648542530294,0.00695273221335,3.1784665226856843,1.9921220922143088,1.8660178864531545,20.86997692925589,0.909098938870328,53.54958962540676,0.6714974030692566,0.2995713488812994,0.3719260541879572,0.094047504312078,1,-0.37193665598997827,0.33935250818238055,HOLD,PETR4
2018-02-09,5.158761501312256,18.770000457763672,19.38999938964844,18.51000022888184,19.030000686645508,68727600,-0.7752836707666028,5.158761501312256,15.776435279846192,14.046915078163147,1.1231245573892374,-0.7752836707666028,-0.7730683458875238,-0.0344647153740156,2.127964695499696,1.837002616297444,18.525772333145134,3.5911278954130093,48.51614258171335,-0.1817178774525008,0.2033135036145394,-0.3850313810670401,0.0346295541602152,1,1.4043594957743089,0.8602648260073371,BUY,PETR4
2018-02-14,24.32871055603028,44.5099983215332,44.54999923706055,43.2599983215332,43.400001525878906,25905800,3.7159983166195376,24.32871055603028,16.082525062561036,14.118518280982972,1.139108562420711,3.7159983166195385,3.646683165012022,0.0671300705981965,2.252290541014064,1.9352493930051315,21.13256468091692,0.8686265814313311,53.577553191950216,0.6811061763891857,0.2988720381694686,0.382234138219717,0.0341497003861386,1,-0.2898672879623297,0.327136972928444,HOLD,PETR4
2018-02-14,5.290683269500732,19.25,19.36000061035156,18.959999084472656,19.01000022888184,43402800,-0.7825333464625667,5.290683269500732,12.594128513336182,14.110273051261904,0.8925503048440208,-0.7825333464625668,-0.7695371412002034,-0.7672651652092082,2.372432234751663,1.936254786517124,18.88531051363264,3.5695409367068,48.48013799618954,-0.1693569971775392,0.2052262311000671,-0.3745832282776064,3.798831800696633,1,1.9850804141638858,0.9054613851060798,BUY,PETR4
2018-02-15,5.331910133361816,19.39999961853028,19.540000915527344,19.170000076293945,19.5,31978000,0.0077923515283451,5.331910133361816,12.613367462158203,14.109036302566528,0.8939921332446885,0.0077923515283451,0.0335639924438289,0.018372798549666,2.2536687771229564,1.9355423669921967,18.559689487729752,3.480870649263495,48.49156647699151,-0.8304555514625225,-0.0019101254124508,-0.8285454260500716,0.0335052611264028,1,1.3453914099132327,0.8767068146004773,BUY,PETR4
