Price,Adj Close,Close,High,Low,Open,Volume,Return,close,MA_5,MA_20,MA_ratio,ret_1d,ret_3d,ret_5d,vol_5,vol_20,ATR_14,ATR_pct,RSI_14,MACD,MACD_signal,MACD_hist,target_ret_5d,target_bin_5d
2018-01-02,4.54861307144165,16.549999237060547,16.549999237060547,16.190000534057617,16.190000534057617,33461800,,4.54861307144165,4.54861307144165,4.54861307144165,1.0,,,,,,0.3599987030029297,0.07914471891732719,,0.0,0.0,0.0,4.003721826711086,1
2018-01-02,22.8037223815918,41.720001220703125,41.7400016784668,40.43999862670898,40.43999862670898,14156500,4.01333527900282,22.8037223815918,13.676167726516725,13.676167726516725,1.0,4.01333527900282,,,,,18.775693655014038,0.8233609119084273,99.99999999452208,1.4562480361373344,0.2912496072274669,1.1649984289098676,-0.7971573100001188,0
2018-01-03,4.589840412139893,16.700000762939453,16.719999313354492,16.3700008392334,16.489999771118164,55940900,-0.7987240707751722,4.589840412139893,10.647391955057781,10.647391955057781,1.0,-0.7987240707751722,,,,,14.661702950795492,3.1943818595557354,92.87212445314013,1.1276284425435001,0.4585253742906735,0.6691030682528266,4.036183848621067,1
2018-01-03,22.667081832885746,41.470001220703125,41.880001068115234,41.29999923706055,41.83000183105469,12744200,3.938533760984909,22.667081832885746,13.652314424514772,13.652314424514772,1.0,3.9385337609849085,3.983295232386424,,,,20.318817377090454,0.8964019950557379,93.37672446202583,2.2993716270802675,0.8266946248485925,1.472677002231675,-0.7935094086803025,0
2018-01-04,4.598085880279541,16.729999542236328,16.959999084472656,16.6200008392334,16.780000686645508,37064900,-0.7971469854752733,4.598085880279541,11.841468715667727,11.841468715667727,1.0,-0.7971469854752733,-0.7983624864688177,,,,17.46447010040283,3.7982044170390914,86.76495025497475,1.7497989848190603,1.011315496842686,0.7384834879763742,4.138893183938208,1
2018-01-04,22.759994506835938,41.63999938964844,42.369998931884766,41.52000045776367,41.810001373291016,18433000,3.94988460403707,22.759994506835938,15.483745002746582,13.66122301419576,1.1334084061622438,3.94988460403707,3.95877687743498,4.003721826711086,2.610155977542602,,20.84904392560323,0.9160390578891064,87.70715227189352,2.748094622945759,1.3586713220633007,1.3894233008824584,-0.7943523611238678,0
2018-01-05,4.625568389892578,16.829999923706055,16.860000610351562,16.56999969482422,16.700000762939453,26958200,-0.7967675963848193,4.625568389892578,11.84811420440674,12.370415210723877,0.9577782154099115,-0.7967675963848193,-0.7959345440231422,-0.7971573100001188,2.5971695989359045,,18.754894052233016,4.054613935276518,81.47057581383508,2.05229687570543,1.4973964327917266,0.5549004429137034,4.089452936543608,1
2018-01-05,23.115280151367188,42.290000915527344,42.290000915527344,41.310001373291016,41.56999969482422,15251300,3.997284269296904,23.115280151367188,15.553202152252197,13.71352332830429,1.1341507051036888,3.9972842692969035,4.0271527660031206,4.036183848621067,2.6066271193320856,,21.118586361408234,0.9136201777835318,82.81252000321038,2.958730953561206,1.7896633369456225,1.1690676166155836,-0.8002479399399162,0
2018-01-08,4.680539131164551,17.030000686645508,17.030000686645508,16.709999084472656,16.739999771118164,28400000,-0.7975131990391338,4.680539131164551,11.955893611907959,12.709858417510986,0.9406787407982252,-0.7975131990391338,-0.7943523611238678,-0.7935094086803025,2.6130885614195485,,19.483774662017822,4.162720173043425,76.83752582970449,2.1646047399726562,1.8646516175510295,0.29995312242162675,3.9596147110546847,1
2018-01-08,23.62907218933105,43.22999954223633,43.22999954223633,42.400001525878906,42.400001525878906,14542800,4.048365482514826,23.62907218933105,15.762090873718261,13.801779794692994,1.1420332093531183,4.048365482514826,4.108360788906161,4.138893183938208,2.626917574574592,,21.39034323692322,0.9052553170742498,78.55061352700939,3.029322112998072,2.097585716640438,0.9317363963576337,0.0016195745081364343,0
2018-01-09,4.680539131164551,17.030000686645508,17.15999984741211,16.959999084472656,17.030000686645508,35070900,-0.8019160848271522,4.680539131164551,12.146199798583984,12.97257609800859,0.9362982114592134,-0.8019160848271522,-0.7975131990391338,-0.7943523611238678,2.6409381085318926,,20.052045952190053,4.284131675916779,72.75570747180386,2.160721154312414,2.1102128041748336,0.05050835013758048,0.012918149734479245,1
2018-01-09,23.54161262512207,43.06999969482422,43.75,42.93000030517578,43.58000183105469,15986200,4.029679694028058,23.54161262512207,15.929408645629882,13.853329141934713,1.1498614147130002,4.029679694028058,4.029679694028058,4.089452936543608,2.642728841324195,,21.636830528577168,0.9190887163561495,74.75232000164257,2.9601567941272435,2.2802016021653158,0.6799551919619278,0.011144910081640091,1
2018-01-10,4.6173248291015625,16.799999237060547,17.049999237060547,16.770000457763672,16.920000076293945,28547700,-0.8038653977266512,4.6173248291015625,12.229817581176757,13.142867271716778,0.930528881433286,-0.8038653977266512,-0.8045913613490772,-0.8002479399399162,2.651052581895585,,20.4933521930988,4.438360512116361,69.26722836009732,2.043131482115834,2.2327875781554196,-0.18965609603958544,0.02976165396016528,1
2018-01-10,23.21367073059082,42.470001220703125,42.95000076293945,42.41999816894531,42.7400016784668,12149500,4.027515193274311,23.21367073059082,15.936443901062011,13.862210375922066,1.149632235328269,4.027515193274311,3.9596147110546847,3.9596147110546847,2.6499366877822426,,21.767589603151595,0.9377056242322939,71.48172591704613,2.7848499963896174,2.3432000618022593,0.44164993458735813,0.02354590950737312,1
2018-01-11,23.667341232299805,43.29999923706055,43.29999923706055,42.59999847412109,42.59999847412109,10236300,0.0195432470363741,23.667341232299805,15.944097709655761,14.51588576634725,1.0983895827163088,0.019543247036374112,0.0053406964586428796,0.0016195745081364343,2.518640108964209,,23.17661316054208,0.9792656020403336,71.53561154413461,3.370422547636295,2.5486445589690665,0.8217779886672285,-0.7985203976660198,0
2018-01-11,4.741003036499023,17.25,17.299999237060547,16.84000015258789,16.8799991607666,37921500,-0.7996816376641083,4.741003036499023,15.956190490722657,13.904955595731735,1.1475182628861158,-0.7996816376641083,0.026785684779627283,0.012918149734479245,2.5181753664906705,,21.007752622876847,4.43107765617251,65.93807773784003,2.2810017268951803,2.495115992554289,-0.21411426565910885,3.87676226469444,1
2018-01-12,23.80398178100586,43.54999923706055,43.65999984741211,42.75,42.95000076293945,15014300,4.020874611922591,23.80398178100586,16.008664321899413,14.487251253689037,1.1050173729694213,4.020874611922591,0.025429457377334597,0.011144910081640091,2.515786467473608,,23.32812942777361,0.9800095480827519,68.60292584791603,2.9221660352564474,2.580526001094721,0.3416400341617263,-0.796213136036433,0
2018-01-12,4.754744052886963,17.299999237060547,17.40999984741211,17.020000457763672,17.040000915527344,45912100,-0.8002542559211265,4.754744052886963,16.036148166656496,13.946556409200033,1.149828509357194,-0.8002542559211265,-0.7991010478862761,0.02976165396016528,2.515034461108087,,21.149116618292673,4.448003169687221,63.27557919372,1.8716043950028673,2.4387416798763506,-0.5671372848734832,0.06127190898869883,1
2018-01-15,23.760257720947266,43.470001220703125,43.720001220703125,43.27000045776367,43.5,7253400,3.997168608165276,23.760257720947266,16.145465564727782,14.46306700455515,1.1163237755617643,3.9971686081652757,4.01165207826843,0.02354590950737312,2.5068107267876196,,23.50041491644723,0.9890639736508011,66.1037562023536,2.5432953182391707,2.459652407548915,0.08364291069025587,-0.007361515227557236,0
2018-01-15,4.768486499786377,17.350000381469727,17.440000534057617,17.149999618530273,17.31999969482422,28945400,-0.7993083006173609,4.768486499786377,12.365694618225097,13.978337979316711,0.8846326821201641,-0.7993083006173609,-0.7996769387720107,-0.7985203976660198,2.6338849815159238,,21.274582420076644,4.461495785094437,61.04469318525318,1.5255523792776948,2.2728324018946706,-0.7472800226169758,0.05014429152257427,1
2018-01-16,23.120744705200195,42.29999923706055,43.13999938964844,42.29999923706055,42.97999954223633,20121900,3.848654747420587,23.120744705200195,16.041642951965333,14.90694456100464,1.0761187771455845,3.8486547474205874,3.8626686206509584,3.87676226469444,2.6054471600795126,2.4203802144139934,23.573262282780238,1.019571929163608,63.9183755153814,2.17478802605852,2.2532235267274405,-0.07843550066892035,0.013238982013506373,1
2018-01-16,4.85093879699707,17.649999618530273,17.84000015258789,17.299999237060547,17.350000381469727,58618300,-0.7901910661248717,4.85093879699707,12.251034355163574,14.009305381774903,0.8744926333821866,-0.7901910661248717,-0.7958381237287491,-0.796213136036433,2.585510752993574,2.410239813577802,21.298713207244873,4.390637379393376,59.23379415268424,1.2012441096220687,2.0428276433063663,-0.8415835336842976,0.03456075970917971,1
2018-01-17,5.04607629776001,18.36000061035156,18.36000061035156,17.809999465942383,17.920000076293945,58488900,0.0402267496930155,5.04607629776001,12.309300804138184,14.032117176055909,0.8772233476743267,0.04022674969301554,0.05821339705713102,0.06127190898869883,2.4558656253021005,2.3771313576585227,21.8061261177063,4.321402378990226,59.26813182658439,0.4403731596586784,1.7223367465768287,-1.2819635869181503,3.6447508213882536,1
2018-01-17,23.585346221923828,43.150001525878906,43.220001220703125,42.36000061035156,42.400001525878906,16490700,3.6739971475250055,23.585346221923828,12.274318504333497,14.078030395507813,0.8718775396485956,3.6739971475250055,0.020094574056653824,-0.007361515227557236,2.3684942620341496,2.3631721170719944,21.77930215426854,0.9234251619348086,62.49989575730626,1.3181468177726945,1.641498760816002,-0.3233519430433076,-0.7847685102293362,0
2018-01-18,5.007598876953125,18.21999931335449,18.530000686645508,17.93000030517578,18.350000381469727,48575800,-0.7876817736812234,5.007598876953125,12.322140979766846,14.098506045341491,0.8740033121337987,-0.7876817736812234,0.03229479622646103,0.05014429152257427,2.366051679330628,2.362704931034164,21.706893069403513,4.334790705642757,57.57053426771701,0.50885406293248,1.4149698212392978,-0.9061157583068178,3.6553364332770633,1
2018-01-18,23.42683982849121,42.86000061035156,43.61000061035156,42.68000030517578,43.5,10772100,3.6782580642212457,23.42683982849121,12.383360004425048,14.131848311424255,0.8762732044338659,3.6782580642212457,3.6425853368270626,0.013238982013506373,2.319071164740238,2.3481561223969827,21.673531702586583,0.9251581460094207,60.86608521582736,1.3383350395999347,1.3996428649114252,-0.06130782531149048,-0.04503040974609951,0
2018-01-19,5.018590927124023,18.26000022888184,18.420000076293945,18.030000686645508,18.309999465942383,33470200,-0.7857760174285,5.018590927124023,12.41689043045044,14.151499438285828,0.8774257798334406,-0.7857760174285,-0.7872157194597814,0.03456075970917971,2.3181422349373246,2.3476136210126692,21.575333629335677,4.299081942050163,56.17045547642536,0.5044973164856028,1.2206137552262608,-0.716116438740658,-0.0010953231374281058,0
2018-01-19,23.4377670288086,42.880001068115234,43.400001525878906,42.59999847412109,43.20000076293945,11173100,3.670188777916584,23.4377670288086,16.095228576660155,14.167623782157898,1.1360570286267624,3.670188777916584,3.680440187946786,3.6447508213882536,2.443324660306182,2.329717302501417,21.578814676829747,0.9206856032960001,59.53438598047001,1.31479238122858,1.2394494804267246,0.07534290080185535,-0.7732113240897321,0
2018-01-22,5.0763092041015625,18.46999931335449,18.46999931335449,18.09000015258789,18.26000022888184,33920000,-0.78341327491386,5.0763092041015625,12.393421173095703,14.187412285804749,0.8735505054361444,-0.78341327491386,-0.7833122503391232,-0.7847685102293362,2.4427609989662304,2.329021121783055,20.526060274669103,4.043500789527248,55.00245029897681,0.46992387464056584,1.0855443592694929,-0.615620484628927,3.498645849928309,1
2018-01-22,23.312057495117188,42.650001525878906,43.15999984741211,42.220001220703125,43.09999847412109,11580900,3.5923241784171625,23.312057495117188,16.054312896728515,14.171561551094054,1.132854191039315,3.5923241784171625,3.6451400071526656,3.6553364332770633,2.4274746418117976,2.3037731470687763,22.758656672069005,0.9762611762962538,58.39020926452265,1.2573381690513088,1.1199031212258561,0.13743504782545268,-0.020398892771795074,0
2018-01-23,22.371919631958008,40.93000030517578,42.11000061035156,40.810001373291016,41.9900016784668,22075600,-0.0403283950100112,22.371919631958008,15.843328857421875,15.056130576133729,1.052284235800663,-0.040328395010011286,-0.04547563748459926,-0.04503040974609951,2.3030748063448425,2.2720188103818026,21.321438550949097,0.9530446605257641,58.14715416297081,1.7849328075649602,1.252909058493677,0.5320237490712831,-0.762406613370637,0
2018-01-23,5.013093948364258,18.239999771118164,18.459999084472656,18.0,18.39999961853028,35567700,-0.7759202593771561,5.013093948364258,15.842229461669922,14.129704642295838,1.1212003267391601,-0.7759202593771561,-0.012452995512217457,-0.0010953231374281058,2.3010278847277963,2.234230910047397,21.149148430143082,4.218781584383417,53.70217181944513,0.7931996885346742,1.1609671845018767,-0.3677674959672026,0.09265382061823124,1
2018-01-24,5.315420150756836,19.34000015258789,19.6299991607666,18.420000076293945,18.420000076293945,89768200,0.0603073083222838,5.315420150756836,12.21776008605957,14.1646094083786,0.8625553824895844,0.060307308322283815,-0.7719883733183923,-0.7732113240897321,1.8222862125082802,2.202172366850167,19.40998043332781,3.651636160984211,53.7684575561673,0.03127868334813755,0.935029484271129,-0.9037508009229914,3.260287116707951,1
2018-01-24,22.83651733398437,41.77999877929688,42.130001068115234,41.13999938964844,41.209999084472656,22096600,3.296276999050169,22.83651733398437,15.769801712036132,14.14575173854828,1.1148083186743756,3.2962769990501686,0.0207670021021662,3.498645849928309,2.0527814871267576,2.1586300104924767,21.567432062966482,0.9444273725079223,57.56071427368866,0.8316699368258593,0.9143575747820751,-0.08268763795621581,0.0026330269528416217,0
2018-01-25,22.83651733398437,41.77999877929688,41.77999877929688,41.77999877929688,41.77999877929688,0,0.0,22.83651733398437,15.67469367980957,14.104210543632508,1.111348531796136,0.0,3.5553739006698226,-0.020398892771795074,1.5954698844145114,2.1591857802255894,20.179715531212942,0.8836599397396868,57.56071427339845,1.4492793811536941,1.0213419360563991,0.42793744509729503,-0.7611024577813651,0
2018-01-25,5.315420150756836,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,0,-0.7672403338469371,5.315420150756836,12.263393783569336,14.132931399345399,0.8677176331682573,-0.7672403338469371,0.0,-0.762406613370637,1.6883488895434648,2.157635252265025,20.013699225017003,3.7652149138516084,52.56050435965671,0.5189510578920675,0.9208637604235328,-0.40191270253146527,0.00775572868056007,1
